timestamp,x,z,vtheta,grad,g,u
97432,3.605,3.604,0.095,-1.0,-0.729,-0.634
99135,3.597,3.597,0.095,1.0,-0.7,-0.795
100136,3.587,3.59,0.095,0.0,-0.682,-0.682
101136,3.581,3.583,0.095,-1.0,-0.664,-0.569
102137,3.575,3.576,0.095,-1.0,-0.646,-0.551
103137,3.569,3.569,0.095,-1.0,-0.627,-0.532
104138,3.56,3.562,0.095,0.0,-0.608,-0.608
105138,3.555,3.556,0.095,-1.0,-0.588,-0.493
106139,3.549,3.55,0.095,-1.0,-0.568,-0.473
107139,3.543,3.544,0.095,-1.0,-0.547,-0.452
108140,3.539,3.538,0.095,-1.0,-0.526,-0.431
109141,3.535,3.532,0.095,1.0,-0.504,-0.599
110141,3.528,3.527,0.095,1.0,-0.482,-0.577
111142,3.521,3.522,0.095,1.0,-0.46,-0.555
112142,3.517,3.517,0.095,-1.0,-0.437,-0.342
113143,3.512,3.512,0.095,0.0,-0.412,-0.412
114308,3.51,3.508,0.095,0.0,-0.386,-0.386
115309,3.506,3.504,0.095,1.0,-0.359,-0.454
116309,3.501,3.5,0.095,1.0,-0.33,-0.425
117310,3.496,3.497,0.095,1.0,-0.298,-0.393
118310,3.493,3.494,0.095,-1.0,-0.264,-0.169
119311,3.489,3.491,0.095,-1.0,-0.228,-0.133
120311,3.489,3.489,0.095,-1.0,-0.184,-0.089
121312,3.488,3.487,0.095,0.0,-0.13,-0.13
122313,3.487,3.487,0.095,1.0,0.0,-0.095
123313,3.49,3.488,0.095,0.0,0.122,0.122
124314,3.489,3.489,0.095,1.0,0.17,0.075
125408,3.488,3.491,0.095,0.0,0.207,0.207
126409,3.493,3.493,0.095,-1.0,0.236,0.331
127409,3.495,3.495,0.095,0.0,0.262,0.262
128658,3.499,3.498,0.095,0.0,0.309,0.309
129659,3.503,3.501,0.095,1.0,0.327,0.232
130660,3.503,3.504,0.095,1.0,0.343,0.248
131660,3.507,3.507,0.095,-1.0,0.339,0.434
132661,3.511,3.51,0.095,0.0,0.354,0.354
133661,3.512,3.513,0.095,1.0,0.37,0.275
134662,3.519,3.517,0.095,-1.0,0.402,0.497
135662,3.52,3.52,0.095,1.0,0.397,0.302
136663,3.523,3.524,0.095,0.0,0.411,0.411
137663,3.526,3.528,0.095,-1.0,0.423,0.518
138664,3.533,3.532,0.095,-1.0,0.449,0.544
139665,3.538,3.536,0.095,1.0,0.459,0.364
140665,3.543,3.54,0.095,1.0,0.469,0.374
141666,3.545,3.544,0.095,1.0,0.478,0.383
142666,3.549,3.548,0.095,1.0,0.487,0.392
143667,3.555,3.552,0.095,1.0,0.483,0.388
144667,3.557,3.556,0.095,1.0,0.492,0.397
145668,3.56,3.561,0.095,1.0,0.514,0.419
146668,3.568,3.566,0.095,-1.0,0.522,0.617
147669,3.574,3.571,0.095,1.0,0.53,0.435
148670,3.579,3.576,0.095,1.0,0.536,0.441
149670,3.581,3.581,0.095,1.0,0.531,0.436
150671,3.587,3.586,0.095,0.0,0.549,0.549
151671,3.593,3.591,0.095,1.0,0.544,0.449
152672,3.596,3.596,0.095,1.0,0.562,0.467
153673,3.6,3.601,0.095,0.0,0.568,0.568
154673,3.609,3.606,0.095,-1.0,0.574,0.669
155674,3.611,3.611,0.095,1.0,0.58,0.485
156674,3.616,3.616,0.095,0.0,0.586,0.586
157675,3.623,3.621,0.095,0.0,0.582,0.582
158675,3.63,3.626,0.095,1.0,0.596,0.501
159676,3.633,3.631,0.095,1.0,0.592,0.497
160677,3.64,3.637,0.095,1.0,0.606,0.511
161677,3.644,3.643,0.095,1.0,0.601,0.506
162678,3.65,3.649,0.095,1.0,0.605,0.51
163678,3.653,3.655,0.095,1.0,0.609,0.514
165074,3.659,3.661,0.095,-1.0,0.622,0.717
166074,3.663,3.667,0.095,-1.0,0.626,0.721
167075,3.672,3.673,0.095,-1.0,0.63,0.725
168075,3.679,3.679,0.095,-1.0,0.634,0.729
169076,3.683,3.685,0.095,0.0,0.629,0.629
170077,3.688,3.691,0.095,-1.0,0.632,0.727
171077,3.694,3.697,0.095,-1.0,0.643,0.738
172078,3.699,3.703,0.095,-1.0,0.646,0.741
173078,3.706,3.709,0.095,-1.0,0.641,0.736
174079,3.713,3.715,0.095,-1.0,0.644,0.739
175079,3.719,3.721,0.095,-1.0,0.648,0.743
176080,3.727,3.727,0.095,-1.0,0.651,0.746
177081,3.735,3.733,0.095,0.0,0.653,0.653
178081,3.74,3.739,0.095,1.0,0.655,0.56
179082,3.743,3.745,0.095,1.0,0.658,0.563
180082,3.752,3.751,0.095,-1.0,0.66,0.755
181083,3.759,3.757,0.095,1.0,0.662,0.567
182083,3.763,3.763,0.095,1.0,0.664,0.569
183084,3.769,3.769,0.095,0.0,0.667,0.667
184084,3.773,3.775,0.095,0.0,0.669,0.669
185085,3.779,3.781,0.095,-1.0,0.671,0.766
186086,3.785,3.787,0.095,-1.0,0.673,0.768
187086,3.79,3.793,0.095,-1.0,0.674,0.769
188087,3.798,3.799,0.095,-1.0,0.676,0.771
189087,3.807,3.805,0.095,-1.0,0.671,0.766
190992,3.814,3.811,0.095,1.0,0.684,0.589
191993,3.818,3.817,0.095,1.0,0.68,0.585
192994,3.823,3.823,0.095,1.0,0.687,0.592
193994,3.827,3.829,0.095,0.0,0.683,0.683
196150,3.833,3.835,0.095,-1.0,0.694,0.789
197151,3.842,3.841,0.095,-1.0,0.695,0.79
198151,3.849,3.847,0.095,1.0,0.696,0.601
199152,3.853,3.853,0.095,1.0,0.697,0.602
200152,3.86,3.859,0.095,0.0,0.697,0.697
201153,3.867,3.865,0.095,1.0,0.698,0.603
202153,3.871,3.871,0.095,1.0,0.694,0.599
203292,3.88,3.878,0.095,0.0,0.699,0.699
204293,3.884,3.884,0.095,1.0,0.699,0.604
205819,3.891,3.891,0.095,0.0,0.703,0.703
206820,3.897,3.897,0.095,0.0,0.698,0.698
207820,3.905,3.903,0.095,0.0,0.698,0.698
208821,3.908,3.909,0.095,1.0,0.698,0.603
210741,3.918,3.916,0.095,-1.0,0.702,0.797
211742,3.921,3.923,0.095,1.0,0.701,0.606
212742,3.926,3.93,0.095,-1.0,0.7,0.795
213743,3.935,3.936,0.095,-1.0,0.694,0.789
214743,3.942,3.942,0.095,-1.0,0.694,0.789
216208,3.95,3.948,0.095,0.0,0.697,0.697
217209,3.958,3.954,0.095,1.0,0.696,0.601
218209,3.963,3.96,0.095,1.0,0.695,0.6
219210,3.967,3.966,0.095,1.0,0.694,0.599
220211,3.975,3.972,0.095,1.0,0.693,0.598
221211,3.981,3.978,0.095,1.0,0.692,0.597
222212,3.985,3.984,0.095,1.0,0.687,0.592
223212,3.991,3.99,0.095,1.0,0.686,0.591
224213,3.995,3.996,0.095,1.0,0.684,0.589
225213,4.0,4.002,0.095,-1.0,0.683,0.778
226214,4.008,4.008,0.095,-1.0,0.681,0.776
227214,4.016,4.014,0.095,0.0,0.679,0.679
228215,4.021,4.02,0.095,1.0,0.677,0.582
229216,4.025,4.026,0.095,1.0,0.673,0.578
230216,4.032,4.032,0.095,-1.0,0.668,0.763
231217,4.038,4.038,0.095,0.0,0.666,0.666
232217,4.044,4.044,0.095,0.0,0.664,0.664
233218,4.052,4.05,0.095,0.0,0.661,0.661
234218,4.057,4.056,0.095,1.0,0.658,0.563
235219,4.06,4.062,0.095,1.0,0.655,0.56
236219,4.066,4.068,0.095,-1.0,0.652,0.747
237220,4.073,4.074,0.095,-1.0,0.649,0.744
238221,4.078,4.08,0.095,-1.0,0.646,0.741
239221,4.083,4.086,0.095,-1.0,0.642,0.737
240222,4.089,4.092,0.095,-1.0,0.638,0.733
241222,4.093,4.098,0.095,-1.0,0.634,0.729
242223,4.098,4.104,0.095,-1.0,0.63,0.725
243223,4.105,4.11,0.095,-1.0,0.625,0.72
244224,4.111,4.116,0.095,-1.0,0.619,0.714
245225,4.12,4.122,0.095,-1.0,0.613,0.708
246225,4.125,4.128,0.095,-1.0,0.607,0.702
247226,4.13,4.134,0.095,-1.0,0.6,0.695
248226,4.137,4.139,0.095,-1.0,0.594,0.689
249227,4.142,4.144,0.095,-1.0,0.589,0.684
250227,4.15,4.149,0.095,-1.0,0.582,0.677
251228,4.152,4.154,0.095,1.0,0.576,0.481
252229,4.158,4.159,0.095,-1.0,0.569,0.664
253229,4.163,4.164,0.095,-1.0,0.563,0.658
254230,4.169,4.169,0.095,-1.0,0.558,0.653
255230,4.173,4.174,0.095,0.0,0.554,0.554
256231,4.179,4.179,0.095,-1.0,0.546,0.641
257231,4.184,4.184,0.095,0.0,0.539,0.539
258232,4.187,4.189,0.095,0.0,0.531,0.531
259232,4.195,4.194,0.095,-1.0,0.521,0.616
260233,4.199,4.199,0.095,1.0,0.516,0.421
261234,4.201,4.204,0.095,0.0,0.508,0.508
262234,4.207,4.209,0.095,-1.0,0.5,0.595
263235,4.213,4.213,0.095,-1.0,0.492,0.587
264235,4.215,4.217,0.095,0.0,0.485,0.485
265236,4.219,4.221,0.095,-1.0,0.478,0.573
266236,4.226,4.225,0.095,-1.0,0.471,0.566
267237,4.228,4.229,0.095,1.0,0.463,0.368
268237,4.232,4.233,0.095,-1.0,0.456,0.551
269238,4.238,4.237,0.095,-1.0,0.448,0.543
270239,4.243,4.241,0.095,1.0,0.44,0.345
271239,4.245,4.245,0.095,1.0,0.432,0.337
272240,4.248,4.249,0.095,0.0,0.424,0.424
273241,4.252,4.253,0.095,-1.0,0.415,0.51
274241,4.257,4.257,0.095,-1.0,0.407,0.502
275242,4.261,4.26,0.095,0.0,0.398,0.398
276242,4.263,4.263,0.095,1.0,0.391,0.296
277243,4.265,4.266,0.095,0.0,0.383,0.383
278243,4.27,4.269,0.095,-1.0,0.375,0.47
279244,4.272,4.272,0.095,1.0,0.367,0.272
280244,4.275,4.275,0.095,0.0,0.359,0.359
281245,4.279,4.278,0.095,0.0,0.354,0.354
282246,4.281,4.281,0.095,1.0,0.342,0.247
283246,4.286,4.284,0.095,0.0,0.333,0.333
284247,4.286,4.287,0.095,1.0,0.324,0.229
285247,4.29,4.29,0.095,-1.0,0.314,0.409
286248,4.29,4.293,0.095,0.0,0.304,0.304
287248,4.293,4.295,0.095,-1.0,0.294,0.389
288249,4.295,4.297,0.095,-1.0,0.286,0.381
289250,4.297,4.299,0.095,-1.0,0.277,0.372
290250,4.298,4.301,0.095,-1.0,0.268,0.363
291251,4.303,4.303,0.095,-1.0,0.258,0.353
292251,4.305,4.305,0.095,0.0,0.248,0.248
293252,4.309,4.307,0.095,0.0,0.238,0.238
294252,4.311,4.309,0.095,1.0,0.228,0.133
295253,4.312,4.311,0.095,1.0,0.216,0.121
296254,4.314,4.313,0.095,1.0,0.204,0.109
297254,4.315,4.314,0.095,1.0,0.192,0.097
298255,4.318,4.315,0.095,1.0,0.181,0.086
299255,4.316,4.316,0.095,1.0,0.17,0.075
300256,4.316,4.317,0.095,0.0,0.161,0.161
301256,4.317,4.318,0.095,-1.0,0.151,0.246
302257,4.319,4.319,0.095,-1.0,0.141,0.236
304948,4.317,4.32,0.095,0.0,0.114,0.114
305949,4.32,4.321,0.095,-1.0,0.1,0.195
306950,4.322,4.321,0.095,-1.0,0.094,0.189
307950,4.321,4.321,0.095,1.0,0.083,-0.011
308951,4.32,4.321,0.095,0.0,0.07,0.07
309952,4.322,4.321,0.095,-1.0,0.031,0.126
310952,4.322,4.321,0.095,1.0,0.0,-0.095
311953,4.319,4.321,0.095,1.0,0.0,-0.095
312953,4.321,4.32,0.095,-1.0,-0.031,0.063
313954,4.318,4.319,0.095,1.0,-0.031,-0.126
314954,4.318,4.319,0.095,-1.0,0.0,0.095
315955,4.318,4.318,0.095,-1.0,-0.031,0.063
316955,4.319,4.317,0.095,0.0,-0.031,-0.031
317956,4.318,4.316,0.095,1.0,-0.031,-0.126
318957,4.314,4.315,0.095,1.0,-0.031,-0.126
319957,4.314,4.314,0.095,-1.0,-0.031,0.063
320958,4.314,4.313,0.095,0.0,-0.031,-0.031
321958,4.313,4.312,0.095,1.0,-0.031,-0.126
322959,4.312,4.312,0.095,1.0,0.0,-0.095
323959,4.314,4.312,0.095,0.0,0.0,0.0
324960,4.314,4.312,0.095,1.0,0.0,-0.095
325960,4.313,4.312,0.095,1.0,0.0,-0.095
326961,4.312,4.312,0.095,1.0,0.0,-0.095
327961,4.312,4.312,0.095,0.0,0.0,0.0
328962,4.31,4.312,0.095,0.0,0.0,0.0
329963,4.311,4.312,0.095,-1.0,0.0,0.095
330963,4.309,4.312,0.095,-1.0,0.0,0.095
331964,4.309,4.312,0.095,-1.0,0.0,0.095
332964,4.31,4.312,0.095,-1.0,0.0,0.095
333965,4.312,4.312,0.095,-1.0,0.0,0.095
334965,4.309,4.312,0.095,0.0,0.0,0.0
335966,4.308,4.312,0.095,-1.0,0.0,0.095
336967,4.31,4.312,0.095,-1.0,0.0,0.095
337967,4.309,4.312,0.095,-1.0,0.0,0.095
338968,4.308,4.312,0.095,-1.0,0.0,0.095
339968,4.31,4.312,0.095,-1.0,0.0,0.095
340969,4.313,4.312,0.095,-1.0,0.0,0.095
341969,4.31,4.312,0.095,1.0,0.0,-0.095
342970,4.313,4.312,0.095,-1.0,0.0,0.095
343971,4.309,4.312,0.095,1.0,0.0,-0.095
344971,4.308,4.312,0.095,-1.0,0.0,0.095
345972,4.309,4.312,0.095,-1.0,0.0,0.095
346972,4.309,4.312,0.095,-1.0,0.0,0.095
347973,4.309,4.312,0.095,-1.0,0.0,0.095
348973,4.309,4.312,0.095,-1.0,0.0,0.095
349974,4.31,4.312,0.095,-1.0,0.0,0.095
350975,4.311,4.312,0.095,-1.0,0.0,0.095
351975,4.31,4.312,0.095,-1.0,0.0,0.095
352976,4.311,4.312,0.095,-1.0,0.0,0.095
353976,4.31,4.312,0.095,-1.0,0.0,0.095
354977,4.308,4.312,0.095,-1.0,0.0,0.095
355977,4.31,4.312,0.095,-1.0,0.0,0.095
356978,4.308,4.312,0.095,-1.0,0.0,0.095
357979,4.311,4.312,0.095,-1.0,0.0,0.095
358979,4.312,4.312,0.095,-1.0,0.0,0.095
359980,4.313,4.312,0.095,0.0,0.0,0.0
360980,4.31,4.312,0.095,1.0,0.0,-0.095
361981,4.312,4.312,0.095,-1.0,0.0,0.095
362981,4.312,4.312,0.095,0.0,0.0,0.0
363982,4.312,4.312,0.095,0.0,0.0,0.0
364982,4.313,4.312,0.095,0.0,0.0,0.0
365983,4.31,4.312,0.095,1.0,0.0,-0.095
366984,4.309,4.312,0.095,-1.0,0.0,0.095
367984,4.308,4.312,0.095,-1.0,0.0,0.095
368985,4.308,4.312,0.095,-1.0,0.0,0.095
369985,4.306,4.312,0.095,-1.0,0.0,0.095
370986,4.307,4.312,0.095,-1.0,0.0,0.095
371986,4.308,4.312,0.095,-1.0,0.0,0.095
372987,4.311,4.312,0.095,-1.0,0.0,0.095
373987,4.309,4.312,0.095,-1.0,0.0,0.095
374988,4.308,4.312,0.095,-1.0,0.0,0.095
375988,4.311,4.312,0.095,-1.0,0.0,0.095
376989,4.312,4.312,0.095,-1.0,0.0,0.095
377990,4.313,4.312,0.095,0.0,0.0,0.0
378990,4.313,4.312,0.095,1.0,0.0,-0.095
379991,4.309,4.312,0.095,1.0,0.0,-0.095
380991,4.311,4.312,0.095,-1.0,0.0,0.095
382691,4.31,4.312,0.095,-1.0,0.0,0.095
383691,4.311,4.312,0.095,-1.0,0.0,0.095
384692,4.309,4.312,0.095,-1.0,0.0,0.095
385692,4.308,4.312,0.095,-1.0,0.0,0.095
386693,4.309,4.312,0.095,-1.0,0.0,0.095
387693,4.31,4.312,0.095,-1.0,0.0,0.095
388694,4.309,4.312,0.095,-1.0,0.0,0.095
389695,4.31,4.312,0.095,-1.0,0.0,0.095
390695,4.311,4.312,0.095,-1.0,0.0,0.095
392125,4.313,4.312,0.095,-1.0,0.0,0.095
393125,4.313,4.312,0.095,1.0,0.0,-0.095
394126,4.311,4.312,0.095,1.0,0.0,-0.095
395127,4.31,4.312,0.095,-1.0,0.0,0.095
396127,4.309,4.312,0.095,-1.0,0.0,0.095
397128,4.311,4.312,0.095,-1.0,0.0,0.095
398128,4.31,4.312,0.095,-1.0,0.0,0.095
399129,4.311,4.312,0.095,-1.0,0.0,0.095
400130,4.311,4.312,0.095,-1.0,0.0,0.095
401130,4.311,4.312,0.095,-1.0,0.0,0.095
402131,4.31,4.312,0.095,-1.0,0.0,0.095
403131,4.312,4.312,0.095,-1.0,0.0,0.095
404132,4.309,4.312,0.095,0.0,0.0,0.0
405132,4.311,4.312,0.095,-1.0,0.0,0.095
406133,4.312,4.312,0.095,-1.0,0.0,0.095
407134,4.314,4.312,0.095,0.0,0.0,0.0
408134,4.311,4.312,0.095,1.0,0.0,-0.095
409135,4.314,4.312,0.095,-1.0,0.0,0.095
410135,4.313,4.312,0.095,1.0,0.0,-0.095
411136,4.309,4.312,0.095,1.0,0.0,-0.095
412136,4.309,4.312,0.095,-1.0,0.0,0.095
413137,4.31,4.312,0.095,-1.0,0.0,0.095
414137,4.31,4.312,0.095,-1.0,0.0,0.095
415138,4.31,4.312,0.095,-1.0,0.0,0.095
416139,4.311,4.312,0.095,-1.0,0.0,0.095
417139,4.311,4.312,0.095,-1.0,0.0,0.095
418140,4.312,4.312,0.095,-1.0,0.0,0.095
419140,4.31,4.312,0.095,0.0,0.0,0.0
420141,4.309,4.312,0.095,-1.0,0.0,0.095
421141,4.31,4.312,0.095,-1.0,0.0,0.095
422142,4.311,4.312,0.095,-1.0,0.0,0.095
423142,4.313,4.312,0.095,-1.0,0.0,0.095
424143,4.309,4.312,0.095,1.0,0.0,-0.095
425144,4.312,4.312,0.095,-1.0,0.0,0.095
426144,4.313,4.312,0.095,0.0,0.0,0.0
427145,4.311,4.312,0.095,1.0,0.0,-0.095
428145,4.314,4.312,0.095,-1.0,0.0,0.095
429146,4.315,4.312,0.095,1.0,0.0,-0.095
430940,4.314,4.312,0.095,1.0,0.0,-0.095
431941,4.312,4.312,0.095,1.0,0.0,-0.095
432941,4.309,4.312,0.095,0.0,0.0,0.0
433942,4.31,4.312,0.095,-1.0,0.0,0.095
434942,4.311,4.312,0.095,-1.0,0.0,0.095
436157,4.311,4.312,0.095,-1.0,0.0,0.095
437158,4.31,4.312,0.095,-1.0,0.0,0.095
438158,4.308,4.312,0.095,-1.0,0.0,0.095
439159,4.306,4.312,0.095,-1.0,0.0,0.095
440370,4.307,4.312,0.095,-1.0,0.0,0.095
441370,4.305,4.312,0.095,-1.0,0.0,0.095
442371,4.306,4.312,0.095,-1.0,0.0,0.095
443371,4.306,4.312,0.095,-1.0,0.0,0.095
444372,4.309,4.312,0.095,-1.0,0.0,0.095
445372,4.311,4.312,0.095,-1.0,0.0,0.095
446373,4.311,4.312,0.095,-1.0,0.0,0.095
447374,4.313,4.312,0.095,-1.0,0.0,0.095
448374,4.313,4.312,0.095,1.0,0.0,-0.095
450076,4.314,4.312,0.095,1.0,0.0,-0.095
451076,4.311,4.312,0.095,1.0,0.0,-0.095
452077,4.312,4.312,0.095,-1.0,0.0,0.095
453078,4.312,4.312,0.095,0.0,0.0,0.0
454078,4.313,4.312,0.095,0.0,0.0,0.0
455079,4.313,4.312,0.095,1.0,0.0,-0.095
456079,4.312,4.312,0.095,1.0,0.0,-0.095
457080,4.313,4.312,0.095,0.0,0.0,0.0
458080,4.31,4.312,0.095,1.0,0.0,-0.095
459081,4.31,4.312,0.095,-1.0,0.0,0.095
460081,4.312,4.312,0.095,-1.0,0.0,0.095
461082,4.311,4.312,0.095,0.0,0.0,0.0
462082,4.31,4.312,0.095,-1.0,0.0,0.095
463083,4.31,4.312,0.095,-1.0,0.0,0.095
464084,4.31,4.312,0.095,-1.0,0.0,0.095
465313,4.31,4.312,0.095,-1.0,0.0,0.095
466314,4.31,4.312,0.095,-1.0,0.0,0.095
467314,4.309,4.312,0.095,-1.0,0.0,0.095
468315,4.311,4.312,0.095,-1.0,0.0,0.095
469316,4.311,4.312,0.095,-1.0,0.0,0.095
470316,4.312,4.312,0.095,-1.0,0.0,0.095
471317,4.31,4.312,0.095,0.0,0.0,0.0
472317,4.311,4.312,0.095,-1.0,0.0,0.095
473318,4.31,4.312,0.095,-1.0,0.0,0.095
474318,4.311,4.312,0.095,-1.0,0.0,0.095
475319,4.312,4.312,0.095,-1.0,0.0,0.095
476319,4.31,4.312,0.095,0.0,0.0,0.0
477320,4.31,4.312,0.095,-1.0,0.0,0.095
478321,4.312,4.312,0.095,-1.0,0.0,0.095
479321,4.309,4.312,0.095,0.0,0.0,0.0
480322,4.308,4.312,0.095,-1.0,0.0,0.095
481322,4.308,4.312,0.095,-1.0,0.0,0.095
482323,4.309,4.312,0.095,-1.0,0.0,0.095
483323,4.308,4.312,0.095,-1.0,0.0,0.095
484324,4.309,4.312,0.095,-1.0,0.0,0.095
485324,4.311,4.312,0.095,-1.0,0.0,0.095
486325,4.31,4.312,0.095,-1.0,0.0,0.095
487325,4.311,4.312,0.095,-1.0,0.0,0.095
488326,4.313,4.312,0.095,-1.0,0.0,0.095
489327,4.312,4.312,0.095,1.0,0.0,-0.095
490327,4.31,4.312,0.095,0.0,0.0,0.0
491328,4.312,4.312,0.095,-1.0,0.0,0.095
492328,4.313,4.312,0.095,0.0,0.0,0.0
493329,4.31,4.312,0.095,1.0,0.0,-0.095
494329,4.308,4.312,0.095,-1.0,0.0,0.095
495330,4.309,4.312,0.095,-1.0,0.0,0.095
496330,4.309,4.312,0.095,-1.0,0.0,0.095
497331,4.311,4.312,0.095,-1.0,0.0,0.095
498331,4.313,4.312,0.095,-1.0,0.0,0.095
499341,4.312,4.312,0.095,1.0,0.0,-0.095
500341,4.309,4.312,0.095,0.0,0.0,0.0
501342,4.308,4.312,0.095,-1.0,0.0,0.095
502342,4.309,4.312,0.095,-1.0,0.0,0.095
503343,4.309,4.312,0.095,-1.0,0.0,0.095
504343,4.308,4.312,0.095,-1.0,0.0,0.095
505344,4.308,4.312,0.095,-1.0,0.0,0.095
506345,4.31,4.312,0.095,-1.0,0.0,0.095
507345,4.31,4.312,0.095,-1.0,0.0,0.095
508346,4.309,4.312,0.095,-1.0,0.0,0.095
509346,4.312,4.312,0.095,-1.0,0.0,0.095
