0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.000000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.000000,0.100000,0.000000
0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.000000,0.200000,0.000000
0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.000000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.000000,0.300000,0.300000,0.300000,0.300000,0.300000,0.300000,0.000000,0.300000,0.000000
0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.000000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.000000,0.400000,0.400000,0.400000,0.400000,0.400000,0.400000,0.000000,0.400000,0.000000
0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.500000,0.000000
0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.000000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.000000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.000000,0.600000,0.000000
0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.000000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.683000,0.700000,0.700000,0.700000,0.000000,0.700000,0.700000,0.700000,0.700000,0.700000,0.700000,0.000000,0.700000,0.000000
0.800000,0.800000,0.800000,0.800000,0.800000,0.800000,0.800000,0.000000,0.800000,0.800000,0.800000,0.800000,0.800000,0.800000,0.800000,0.800000,0.683000,0.800000,0.800000,0.800000,0.000000,0.800000,0.800000,0.800000,0.800000,0.800000,0.800000,0.000000,0.800000,0.000000
0.900000,0.900000,0.900000,0.900000,0.873500,0.900000,0.900000,0.000000,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,0.683000,0.900000,0.900000,0.900000,0.000000,0.900000,0.900000,0.900000,0.900000,0.900000,0.839500,0.000000,0.900000,0.000000
1.000000,1.000000,1.000000,1.000000,0.873500,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.923000,1.000000,1.000000,0.683000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.839500,0.000000,1.000000,0.000000
1.100000,1.100000,1.039000,1.100000,0.873500,1.100000,1.100000,0.000000,1.100000,1.100000,1.100000,1.100000,1.100000,0.923000,1.100000,1.100000,0.683000,1.100000,1.100000,1.100000,0.000000,1.100000,1.100000,1.100000,1.100000,1.100000,0.839500,0.000000,1.100000,0.000000
1.200000,1.200000,1.039000,1.200000,0.873500,1.200000,1.200000,0.000000,1.200000,1.200000,1.200000,1.200000,1.200000,0.923000,1.200000,1.200000,0.683000,1.200000,1.200000,1.200000,0.000000,1.200000,1.200000,1.200000,1.200000,1.200000,0.839500,0.000000,1.200000,0.000000
1.300000,1.300000,1.039000,1.300000,0.873500,1.300000,1.300000,0.000000,1.300000,1.300000,1.300000,1.300000,1.300000,0.923000,1.300000,1.300000,0.683000,1.300000,1.300000,1.300000,0.000000,1.300000,1.300000,1.300000,1.300000,1.300000,0.839500,0.000000,1.300000,0.000000
1.400000,1.400000,1.039000,1.400000,0.873500,1.400000,1.400000,0.000000,1.400000,1.400000,1.400000,1.400000,1.400000,0.923000,1.400000,1.400000,0.683000,1.400000,1.400000,1.400000,0.000000,1.400000,1.400000,1.400000,1.400000,1.400000,0.839500,0.000000,1.400000,0.000000
1.500000,1.500000,1.039000,1.423500,0.873500,1.500000,1.468000,0.000000,1.500000,1.500000,1.500000,1.421000,1.500000,0.923000,1.500000,1.500000,0.683000,1.500000,1.500000,1.500000,0.000000,1.500000,1.500000,1.500000,1.500000,1.500000,0.839500,0.000000,1.500000,0.000000
1.600000,1.600000,1.039000,1.423500,0.873500,1.600000,1.468000,0.000000,1.600000,1.525000,1.600000,1.421000,1.566500,0.923000,1.600000,1.600000,0.683000,1.600000,1.600000,1.600000,0.000000,1.567000,1.600000,1.600000,1.600000,1.600000,0.839500,0.000000,1.600000,0.000000
1.700000,1.700000,1.039000,1.423500,0.873500,1.700000,1.468000,0.000000,1.700000,1.525000,1.700000,1.421000,1.566500,0.923000,1.700000,1.700000,0.683000,1.700000,1.700000,1.700000,0.000000,1.567000,1.700000,1.700000,1.700000,1.700000,0.839500,0.000000,1.700000,0.000000
1.800000,1.800000,1.039000,1.423500,0.873500,1.800000,1.468000,0.000000,1.800000,1.525000,1.800000,1.421000,1.566500,0.923000,1.800000,1.800000,0.683000,1.800000,1.800000,1.800000,0.000000,1.567000,1.800000,1.800000,1.800000,1.800000,0.839500,0.000000,1.800000,0.000000
1.900000,1.900000,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.900000,1.525000,1.900000,1.421000,1.566500,0.923000,1.900000,1.900000,0.683000,1.875000,1.900000,1.900000,0.000000,1.567000,1.900000,1.900000,1.900000,1.900000,0.839500,0.000000,1.900000,0.000000
2.000000,2.000000,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.000000,1.421000,1.566500,0.923000,1.901000,2.000000,0.683000,1.875000,2.000000,2.000000,0.000000,1.567000,2.000000,2.000000,2.000000,1.984000,0.839500,0.000000,1.928500,0.000000
2.100000,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.100000,1.421000,1.566500,0.923000,1.901000,2.100000,0.683000,1.875000,2.100000,2.100000,0.000000,1.567000,2.100000,2.100000,2.100000,1.984000,0.839500,0.000000,1.928500,0.000000
2.200000,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.200000,1.421000,1.566500,0.923000,1.901000,2.200000,0.683000,1.875000,2.200000,2.200000,0.000000,1.567000,2.200000,2.200000,2.200000,1.984000,0.839500,0.000000,1.928500,0.000000
2.300000,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.300000,1.421000,1.566500,0.923000,1.901000,2.300000,0.683000,1.875000,2.300000,2.216000,0.000000,1.567000,2.229000,2.247500,2.300000,1.984000,0.839500,0.000000,1.928500,0.000000
2.400000,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.400000,1.421000,1.566500,0.923000,1.901000,2.400000,0.683000,1.875000,2.400000,2.216000,0.000000,1.567000,2.229000,2.247500,2.400000,1.984000,0.839500,0.000000,1.928500,0.000000
2.438500,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.500000,1.421000,1.566500,0.923000,1.901000,2.500000,0.683000,1.875000,2.500000,2.216000,0.000000,1.567000,2.229000,2.247500,2.462500,1.984000,0.839500,0.000000,1.928500,0.000000
2.438500,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.600000,1.421000,1.566500,0.923000,1.901000,2.600000,0.683000,1.875000,2.591500,2.216000,0.000000,1.567000,2.229000,2.247500,2.462500,1.984000,0.839500,0.000000,1.928500,0.000000
2.438500,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.700000,1.421000,1.566500,0.923000,1.901000,2.700000,0.683000,1.875000,2.591500,2.216000,0.000000,1.567000,2.229000,2.247500,2.462500,1.984000,0.839500,0.000000,1.928500,0.000000
2.438500,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.800000,1.421000,1.566500,0.923000,1.901000,2.800000,0.683000,1.875000,2.591500,2.216000,0.000000,1.567000,2.229000,2.247500,2.462500,1.984000,0.839500,0.000000,1.928500,0.000000
2.438500,2.080500,1.039000,1.423500,0.873500,1.822500,1.468000,0.000000,1.983000,1.525000,2.900000,1.421000,1.566500,0.923000,1.901000,2.900000,0.683000,1.875000,2.591500,2.216000,0.000000,1.567000,2.229000,2.247500,2.462500,1.984000,0.839500,0.000000,1.928500,0.000000
