2.583000,4.109440,5.358474,5.389268,5.067342,5.067426,5.288263,5.192563,5.755882,5.011631,10.075541,15.312908,15.329562,15.232564,15.525466,20.515777,15.013350,15.182362,11.391042,16.434579,23.195448,24.808605,23.281529,26.890993,27.645737,24.140576,25.181037,25.117075,25.515661,24.863710
2.942358,4.624717,5.201256,5.062380,5.382425,5.303691,4.985488,5.027913,5.440975,5.131429,10.394221,15.290003,15.260707,15.117501,15.230920,20.283934,14.950661,14.856150,11.766756,16.209259,23.195448,24.911157,23.561148,26.222145,27.588939,24.818764,24.865417,25.019449,25.224246,24.863710
3.325122,4.855602,5.345057,5.381874,5.057764,4.982542,5.294292,5.210897,5.069588,5.029613,10.757640,15.201770,15.250579,15.216558,15.095251,19.782784,15.067458,14.989551,12.238313,15.748805,23.195448,24.836717,24.040426,26.149363,26.888439,24.839907,25.173012,25.101326,25.007534,24.863710
3.727573,5.339886,5.186822,5.055185,5.375777,5.310274,4.989829,5.043293,5.125040,5.147465,11.098909,15.276729,15.190223,15.017725,15.213236,19.582389,14.966022,14.871314,12.640781,15.491380,23.195448,24.937331,24.360846,25.434671,26.792115,25.150046,24.856866,25.005976,25.088923,24.863710
4.150835,5.181609,5.332342,5.376341,5.050971,4.987571,5.300035,5.224850,5.082276,5.044264,11.580058,15.117738,15.224590,15.282856,14.998254,18.880581,15.131013,15.045962,13.126382,14.961273,23.195448,24.859285,24.880855,25.321415,26.050214,24.835935,25.166112,25.090404,24.992605,24.863710
4.594320,5.328256,5.174648,5.049446,5.370636,5.315721,4.994374,5.055451,5.137259,5.160935,11.931893,15.270806,15.155446,14.968612,15.274692,18.733406,14.889348,14.886241,13.574574,15.034128,23.195448,24.957766,24.928924,24.795734,25.914138,25.147243,24.849969,24.996523,25.075944,24.863710
5.058504,5.170503,5.321431,5.371785,5.045695,4.991911,5.305240,5.236125,5.093239,5.056560,12.493295,15.090808,15.202425,15.283044,14.972555,17.948161,15.191871,15.074177,14.008127,14.924633,23.195448,24.876840,25.019235,25.112138,25.131517,24.832781,25.160372,25.082512,24.980897,24.863710
5.246513,5.318232,5.164299,5.044730,5.366493,5.320284,4.998585,5.065484,5.147679,5.172274,12.869854,15.255734,15.142355,14.955669,15.275111,17.786652,14.891437,14.908441,14.548720,15.045073,23.195448,24.973505,24.929999,24.802567,25.134308,25.144905,24.844442,24.989646,25.065656,24.863710
5.241588,5.160991,5.312129,5.367940,5.041434,4.995653,5.309778,5.245491,5.102609,5.066958,13.480348,15.074199,15.186026,15.277478,14.966987,16.955692,15.199133,15.091755,14.980364,14.940663,23.195448,24.890407,25.020378,25.118652,24.821216,24.830361,25.155714,25.076684,24.971616,24.863710
5.236813,5.309632,5.155508,5.040797,5.363050,5.324132,5.002322,5.073913,5.156543,5.181861,13.894039,15.242572,15.130122,14.949685,15.269961,16.754359,14.896346,14.923358,15.034237,15.057969,23.195448,24.985602,24.931101,24.807839,25.135370,25.143044,24.840058,24.984555,25.057459,24.863710
5.232619,5.152873,5.304201,5.364668,5.037917,4.998875,5.313668,5.253370,5.110602,5.075779,14.547600,15.061655,15.173372,15.273006,14.961386,15.881581,15.204799,15.104777,14.991006,14.953465,23.195448,24.900878,25.021472,25.123600,24.822009,24.828521,25.151984,25.072332,24.964234,24.863710
5.228534,5.302275,5.148040,5.037494,5.360142,5.327388,5.005576,5.081052,5.164078,5.189994,15.001314,15.231767,15.118978,14.944891,15.265354,15.640157,14.900802,14.934745,15.044911,15.069727,23.195448,24.994905,24.932127,24.811929,25.136207,25.141589,24.836597,24.980750,25.050924,24.863710
