8.122471,6.286757,6.995407,2.483212,4.946017,1.170652,5.678396,8.517160,3.025704,4.585707,19.825463,17.959643,15.879508,12.454407,12.133201,10.939972,19.913723,12.179730,17.683298,11.853962,28.863916,23.577796,27.486645,21.114474,21.114924,26.112818,27.256203,27.117489,26.072371,21.504345
7.639167,6.167680,6.921420,2.957998,5.089623,2.366504,4.756867,7.578513,3.601246,4.732465,19.154984,17.763568,15.889689,12.564197,13.191530,12.007910,18.458035,11.842889,17.499110,12.450995,28.863916,23.263897,26.981800,21.879756,22.111159,26.080003,26.329104,26.917022,26.289979,21.504345
7.227118,6.051978,6.820172,3.454494,4.952939,3.286134,4.348021,6.784512,4.028963,4.857152,18.557665,17.543442,15.922570,13.029479,13.820620,12.583776,17.295266,12.080097,17.245599,12.744393,28.863916,23.028597,26.540409,22.621154,22.867093,25.952911,25.778971,26.734045,26.329539,21.504345
6.882725,5.946452,6.674463,3.939587,4.825857,3.948372,4.184508,6.132774,4.323943,4.952801,18.031588,17.319938,15.957268,13.498771,14.305498,13.009476,16.443766,12.385046,16.865850,13.005705,28.863916,22.900935,26.157091,23.213063,23.492511,25.681200,25.669499,26.557281,26.181139,21.504345
6.597931,5.856647,6.493808,4.429944,4.749332,4.322408,4.322171,5.619927,4.407862,5.011453,17.574820,17.097700,15.988275,13.929464,14.675361,13.361971,15.910609,12.700652,16.342969,13.241086,28.863916,23.012672,25.830620,23.521258,24.008349,25.532559,25.539099,26.370083,26.038081,21.504345
6.361199,5.789953,6.294187,4.716277,4.769745,4.612730,4.514513,5.236100,4.504698,5.012080,17.184756,16.879857,16.011027,14.307521,14.954079,13.669281,15.500545,13.010323,15.859218,13.446301,28.863916,23.155302,25.560637,23.801852,24.386195,25.448125,25.416755,26.187050,25.896804,21.504345
6.158264,5.733878,6.099024,4.905403,4.869394,4.772316,4.658420,4.983531,4.666974,4.964280,16.857643,16.669522,16.022088,14.629329,15.146724,13.937357,15.201828,13.304733,15.428768,13.624915,28.863916,23.316119,25.343894,24.050534,24.653087,25.328009,25.387716,26.015129,25.758232,21.504345
5.979296,5.682127,5.925925,4.976530,5.037259,4.869697,4.836278,4.863865,4.757528,4.882978,16.588080,16.470597,16.017784,14.892490,15.236934,14.169549,15.025258,13.576977,15.064876,13.780361,28.863916,23.487515,25.177664,24.260438,24.835489,25.316614,25.289165,25.849343,25.636492,21.504345
5.824065,5.623153,5.783591,5.128446,5.086849,4.883233,4.906377,4.906788,4.884491,4.784490,16.368493,16.287903,15.992088,15.091062,15.204270,14.370652,14.972074,13.821131,14.798395,13.916838,28.863916,23.663347,25.060673,24.441811,24.935527,25.223914,25.305458,25.703367,25.518623,21.504345
5.694182,5.572129,5.656885,5.129288,5.209618,5.043393,4.931326,4.806150,4.850833,4.917678,16.189012,16.125879,15.937274,15.207402,15.218122,14.547250,14.829995,14.031263,14.693962,14.042747,28.863916,23.839808,24.989921,24.582753,24.987393,25.242638,25.219042,25.564882,25.426284,21.504345
5.585685,5.508909,5.561754,5.260450,5.181182,4.937641,5.047043,4.970357,4.959285,4.799178,16.038413,15.984457,15.868015,15.257285,15.242420,14.672432,14.774482,14.196360,14.606332,14.182710,28.863916,24.012197,24.979865,24.700053,24.966486,25.162982,25.244552,25.451349,25.335236,21.504345
5.499329,5.464635,5.469312,5.190200,5.287622,5.153601,4.994893,4.851434,4.938506,4.961952,15.909398,15.860365,15.792385,15.250498,15.288181,14.751278,14.765391,14.310990,14.558172,14.336249,28.863916,24.178071,24.956731,24.773491,24.991849,25.191425,25.142195,25.343949,25.275008,21.504345
5.427426,5.397114,5.418713,5.319136,5.202238,5.002247,5.135286,5.027862,5.016622,4.864839,15.796697,15.748464,15.718784,15.304199,15.246763,14.783640,14.795197,14.475485,14.554997,14.398680,28.863916,24.332398,24.994211,24.841917,24.938461,25.095862,25.181909,25.265840,25.202121,21.504345
5.373937,5.376085,5.344328,5.194019,5.311922,5.219791,5.045192,4.915100,5.007599,5.023510,15.696947,15.659081,15.637202,15.245274,15.297705,14.838417,14.810074,14.531081,14.573944,14.533181,28.863916,24.475159,24.946988,24.862085,25.022222,25.136201,25.052995,25.183384,25.173687,21.504345
5.348793,5.281476,5.342739,5.380139,5.175959,4.993716,5.193276,5.091349,5.071605,4.932431,15.609143,15.569344,15.569555,15.292155,15.228781,14.821441,14.886219,14.651123,14.630751,14.564395,28.863916,24.599566,25.001846,24.922425,24.922414,25.017241,25.145083,25.139940,25.104206,21.504345
5.281340,5.396188,5.276623,5.102619,5.374328,5.269879,5.007850,4.949127,5.066756,5.086772,15.529450,15.503946,15.492597,15.209887,15.278824,14.927022,14.851286,14.674763,14.680319,14.674813,28.863916,24.713207,24.945479,24.869732,25.073792,25.097223,24.938761,25.069883,25.144642,21.504345
5.335383,5.220046,5.352875,5.397029,5.086486,4.972437,5.279843,5.136598,5.046511,4.984275,15.459116,15.427432,15.438520,15.264483,15.188011,14.877901,14.954403,14.776635,14.748175,14.688232,28.863916,24.792334,25.017120,24.976344,24.838311,24.889147,25.182617,25.102953,25.053894,21.504345
5.293912,5.372107,5.223198,5.071116,5.389110,5.294680,4.984401,4.977507,5.093226,5.112226,15.394813,15.382298,15.367121,15.165558,15.246754,14.993926,14.904926,14.780814,14.790033,14.796664,28.863916,24.878126,24.932549,24.757187,25.114544,25.149029,24.885160,25.010475,25.125650,21.504345
5.296654,5.206455,5.357846,5.388188,5.067630,4.976074,5.289017,5.163552,5.054817,5.011249,15.339157,15.311562,15.331015,15.232801,15.142220,14.924789,15.013732,14.898321,14.874111,14.755199,28.863916,24.808574,25.017870,25.071493,24.813875,24.846652,25.181764,25.084921,25.027570,21.504345
