timestamp,x,z,vtheta,grad,g,u
206760,5.361,5.36,0.99,-1.0,0.689,1.679
207761,5.358,5.366,0.99,1.0,0.67,-0.319
208761,5.373,5.372,0.99,-1.0,0.666,1.656
209762,5.367,5.378,0.99,1.0,0.646,-0.343
210762,5.384,5.384,0.995,-1.0,0.634,1.624
211763,5.388,5.39,0.995,0.0,0.629,0.629
212763,5.405,5.396,0.995,-1.0,0.616,1.611
213764,5.402,5.401,0.995,1.0,0.594,-0.4
214764,5.398,5.406,0.995,1.0,0.59,-0.404
215765,5.414,5.411,0.995,-1.0,0.577,1.572
216970,5.412,5.416,0.995,1.0,0.556,-0.438
217971,5.426,5.421,0.995,-1.0,0.552,1.547
218971,5.42,5.426,0.995,1.0,0.531,-0.463
219972,5.436,5.431,0.995,-1.0,0.517,1.512
220973,5.428,5.436,0.995,1.0,0.503,-0.491
221973,5.442,5.44,0.995,-1.0,0.489,1.484
222974,5.438,5.444,0.995,1.0,0.476,-0.518
223974,5.45,5.448,0.995,-1.0,0.462,1.457
224975,5.446,5.452,0.995,1.0,0.448,-0.546
225975,5.46,5.456,0.995,-1.0,0.433,1.428
226976,5.456,5.46,0.995,1.0,0.428,-0.566
227976,5.469,5.464,0.995,-1.0,0.403,1.398
228977,5.463,5.467,0.995,1.0,0.388,-0.606
229978,5.478,5.47,0.995,-1.0,0.374,1.369
230978,5.469,5.473,0.995,1.0,0.359,-0.635
231979,5.482,5.476,0.995,-1.0,0.343,1.338
232979,5.475,5.479,0.995,1.0,0.327,-0.667
233980,5.489,5.482,0.995,-1.0,0.309,1.304
234980,5.483,5.484,0.995,1.0,0.291,-0.703
235981,5.495,5.486,0.995,-1.0,0.273,1.268
236982,5.487,5.488,0.995,1.0,0.254,-0.74
237982,5.497,5.49,0.995,-1.0,0.236,1.231
238983,5.488,5.492,0.995,1.0,0.216,-0.778
239983,5.498,5.493,0.995,-1.0,0.194,1.189
240984,5.489,5.494,0.995,1.0,0.173,-0.821
241985,5.499,5.495,0.995,-1.0,0.148,1.143
242985,5.492,5.496,0.995,1.0,0.118,-0.876
243986,5.502,5.497,0.995,-1.0,0.114,1.109
244986,5.495,5.497,0.995,1.0,0.07,-0.924
245987,5.505,5.496,0.995,-1.0,-0.044,0.95
246987,5.493,5.495,0.995,1.0,-0.089,-1.084
247988,5.502,5.493,0.995,-1.0,-0.118,0.876
248988,5.492,5.491,0.995,1.0,-0.134,-1.129
249989,5.479,5.489,0.995,1.0,-0.148,-1.143
250990,5.488,5.487,1.0,-1.0,-0.161,0.833
251990,5.474,5.485,1.0,1.0,-0.173,-1.173
252991,5.483,5.483,1.005,-1.0,-0.184,0.815
253991,5.481,5.481,1.005,0.0,-0.194,-0.194
254992,5.477,5.478,1.005,0.0,-0.204,-0.204
255992,5.485,5.476,1.005,-1.0,-0.197,0.807
256993,5.474,5.473,1.005,1.0,-0.221,-1.226
257993,5.461,5.47,1.005,1.0,-0.228,-1.233
258994,5.467,5.467,1.005,-1.0,-0.232,0.772
259995,5.465,5.464,1.005,0.0,-0.236,-0.236
260995,5.45,5.461,1.005,1.0,-0.24,-1.245
261996,5.458,5.458,1.01,-1.0,-0.244,0.76
262996,5.454,5.455,1.01,0.0,-0.248,-0.248
263997,5.463,5.452,1.01,-1.0,-0.252,0.757
264997,5.449,5.449,1.015,1.0,-0.256,-1.266
265998,5.444,5.446,1.015,0.0,-0.26,-0.26
266999,5.452,5.443,1.015,-1.0,-0.264,0.75
267999,5.438,5.44,1.015,1.0,-0.266,-1.281
269000,5.443,5.437,1.015,-1.0,-0.268,0.746
270000,5.428,5.434,1.015,1.0,-0.27,-1.285
271001,5.437,5.431,1.015,-1.0,-0.272,0.742
272002,5.424,5.428,1.015,1.0,-0.273,-1.288
273002,5.432,5.425,1.015,-1.0,-0.268,0.746
274003,5.418,5.422,1.015,1.0,-0.27,-1.285
275003,5.426,5.419,1.015,-1.0,-0.272,0.742
276004,5.413,5.416,1.015,1.0,-0.281,-1.296
277004,5.42,5.413,1.015,-1.0,-0.281,0.733
278005,5.408,5.41,1.015,1.0,-0.275,-1.29
279006,5.412,5.407,1.015,-1.0,-0.281,0.733
280006,5.398,5.404,1.015,1.0,-0.275,-1.29
281007,5.407,5.401,1.015,-1.0,-0.275,0.739
282007,5.395,5.398,1.015,1.0,-0.281,-1.296
283267,5.4,5.395,1.015,-1.0,-0.281,0.733
284268,5.385,5.392,1.015,1.0,-0.281,-1.296
285268,5.393,5.389,1.015,-1.0,-0.279,0.735
286269,5.378,5.386,1.015,1.0,-0.277,-1.292
287269,5.384,5.383,1.015,-1.0,-0.275,0.739
288270,5.369,5.38,1.015,1.0,-0.273,-1.288
289271,5.378,5.377,1.02,-1.0,-0.272,0.742
290271,5.367,5.374,1.02,1.0,-0.27,-1.29
291272,5.374,5.371,1.02,-1.0,-0.266,0.753
292272,5.362,5.368,1.02,1.0,-0.262,-1.282
293273,5.371,5.365,1.02,-1.0,-0.256,0.763
294273,5.357,5.362,1.02,1.0,-0.252,-1.272
295274,5.366,5.359,1.02,-1.0,-0.246,0.773
296274,5.353,5.356,1.02,1.0,-0.24,-1.26
297275,5.359,5.353,1.02,-1.0,-0.234,0.785
298276,5.344,5.35,1.02,1.0,-0.228,-1.248
299276,5.352,5.347,1.02,-1.0,-0.221,0.798
300277,5.339,5.344,1.02,1.0,-0.212,-1.232
301277,5.346,5.341,1.02,-1.0,-0.202,0.817
302278,5.335,5.339,1.02,1.0,-0.192,-1.212
303278,5.341,5.337,1.02,-1.0,-0.184,0.835
304279,5.329,5.335,1.02,1.0,-0.176,-1.196
305280,5.335,5.333,1.02,-1.0,-0.167,0.852
306280,5.323,5.331,1.02,1.0,-0.158,-1.178
307281,5.329,5.329,1.02,-1.0,-0.148,0.871
308281,5.326,5.327,1.02,0.0,-0.137,-0.137
309282,5.337,5.325,1.02,-1.0,-0.126,0.893
310282,5.323,5.323,1.025,1.0,-0.118,-1.138
312317,5.322,5.321,1.025,0.0,-0.109,-0.109
313318,5.311,5.32,1.025,1.0,-0.099,-1.124
314318,5.322,5.319,1.025,-1.0,-0.094,0.93
315319,5.308,5.318,1.025,1.0,-0.089,-1.114
316320,5.319,5.317,1.03,-1.0,-0.083,0.941
317349,5.31,5.316,1.03,1.0,-0.077,-1.107
318350,5.32,5.315,1.03,-1.0,-0.07,0.959
319350,5.31,5.314,1.03,1.0,-0.063,-1.093
320351,5.32,5.313,1.03,-1.0,-0.054,0.975
321352,5.307,5.312,1.03,1.0,-0.044,-1.074
322352,5.319,5.311,1.03,-1.0,-0.031,0.998
323353,5.31,5.311,1.03,1.0,0.0,-1.03
324353,5.318,5.311,1.03,-1.0,0.0,1.03
325354,5.309,5.311,1.03,1.0,0.0,-1.03
326354,5.317,5.311,1.03,-1.0,0.0,1.03
327355,5.304,5.311,1.03,1.0,0.0,-1.03
328355,5.314,5.311,1.03,-1.0,0.0,1.03
329356,5.304,5.311,1.03,1.0,0.0,-1.03
330356,5.315,5.311,1.03,-1.0,0.0,1.03
331357,5.303,5.311,1.03,1.0,0.0,-1.03
332358,5.315,5.311,1.03,-1.0,0.0,1.03
333358,5.305,5.311,1.03,1.0,0.0,-1.03
334359,5.313,5.311,1.03,-1.0,0.0,1.03
335359,5.303,5.311,1.03,1.0,0.0,-1.03
336360,5.312,5.311,1.03,-1.0,0.0,1.03
337360,5.302,5.311,1.03,1.0,0.0,-1.03
338361,5.311,5.311,1.03,-1.0,0.0,1.03
339361,5.312,5.311,1.03,0.0,0.0,0.0
340362,5.303,5.311,1.03,1.0,0.0,-1.03
341363,5.311,5.311,1.03,-1.0,0.0,1.03
342363,5.31,5.311,1.03,0.0,0.0,0.0
343364,5.321,5.311,1.03,-1.0,0.0,1.03
344364,5.31,5.311,1.03,1.0,0.0,-1.03
345365,5.322,5.311,1.03,-1.0,0.0,1.03
346365,5.312,5.311,1.035,1.0,0.0,-1.03
347366,5.301,5.311,1.035,1.0,0.0,-1.035
348367,5.313,5.311,1.04,-1.0,0.0,1.035
349367,5.3,5.311,1.04,1.0,0.0,-1.04
350368,5.308,5.311,1.045,-1.0,0.0,1.04
351368,5.317,5.311,1.045,-1.0,0.0,1.045
352369,5.307,5.311,1.045,1.0,0.0,-1.045
353369,5.317,5.311,1.045,-1.0,0.0,1.045
354370,5.308,5.311,1.045,1.0,0.0,-1.045
355370,5.316,5.311,1.045,-1.0,0.0,1.045
356371,5.304,5.311,1.045,1.0,0.0,-1.045
357372,5.315,5.311,1.045,-1.0,0.0,1.045
358372,5.304,5.311,1.045,1.0,0.0,-1.045
359373,5.315,5.311,1.045,-1.0,0.0,1.045
360373,5.306,5.311,1.045,1.0,0.0,-1.045
361374,5.314,5.311,1.045,-1.0,0.0,1.045
362374,5.305,5.311,1.045,1.0,0.0,-1.045
363375,5.315,5.311,1.045,-1.0,0.0,1.045
364376,5.304,5.311,1.045,1.0,0.0,-1.045
365376,5.315,5.311,1.045,-1.0,0.0,1.045
366377,5.306,5.311,1.045,1.0,0.0,-1.045
367377,5.316,5.311,1.045,-1.0,0.0,1.045
368378,5.305,5.311,1.045,1.0,0.0,-1.045
369378,5.314,5.311,1.045,-1.0,0.0,1.045
370379,5.302,5.311,1.045,1.0,0.0,-1.045
371379,5.312,5.311,1.045,-1.0,0.0,1.045
372380,5.301,5.311,1.045,1.0,0.0,-1.045
373381,5.31,5.311,1.05,-1.0,0.0,1.045
374381,5.318,5.311,1.05,-1.0,0.0,1.05
375382,5.307,5.311,1.05,1.0,0.0,-1.05
376382,5.319,5.311,1.05,-1.0,0.0,1.05
377383,5.306,5.311,1.05,1.0,0.0,-1.05
378384,5.315,5.311,1.05,-1.0,0.0,1.05
379384,5.304,5.311,1.05,1.0,0.0,-1.05
380385,5.316,5.311,1.05,-1.0,0.0,1.05
381385,5.303,5.311,1.05,1.0,0.0,-1.05
382386,5.315,5.311,1.05,-1.0,0.0,1.05
383386,5.305,5.311,1.05,1.0,0.0,-1.05
384387,5.315,5.311,1.05,-1.0,0.0,1.05
385387,5.305,5.311,1.05,1.0,0.0,-1.05
386388,5.313,5.311,1.05,-1.0,0.0,1.05
387389,5.302,5.311,1.05,1.0,0.0,-1.05
388389,5.312,5.311,1.05,-1.0,0.0,1.05
389390,5.299,5.311,1.05,1.0,0.0,-1.05
390391,5.31,5.311,1.055,-1.0,0.0,1.05
391391,5.318,5.311,1.055,-1.0,0.0,1.055
392601,5.305,5.311,1.055,1.0,0.0,-1.055
393601,5.317,5.311,1.055,-1.0,0.0,1.055
394602,5.305,5.311,1.055,1.0,0.0,-1.055
395602,5.316,5.311,1.055,-1.0,0.0,1.055
396603,5.306,5.311,1.055,1.0,0.0,-1.055
397604,5.316,5.311,1.055,-1.0,0.0,1.055
398604,5.306,5.311,1.055,1.0,0.0,-1.055
399605,5.318,5.311,1.055,-1.0,0.0,1.055
400605,5.306,5.311,1.055,1.0,0.0,-1.055
401606,5.316,5.311,1.055,-1.0,0.0,1.055
402606,5.307,5.311,1.055,1.0,0.0,-1.055
403607,5.319,5.311,1.055,-1.0,0.0,1.055
404607,5.31,5.311,1.055,1.0,0.0,-1.055
405608,5.319,5.311,1.055,-1.0,0.0,1.055
406608,5.309,5.311,1.055,1.0,0.0,-1.055
407609,5.319,5.311,1.055,-1.0,0.0,1.055
408610,5.31,5.311,1.055,1.0,0.0,-1.055
409610,5.321,5.311,1.055,-1.0,0.0,1.055
410611,5.311,5.311,1.055,1.0,0.0,-1.055
411611,5.311,5.311,1.055,0.0,0.0,0.0
412612,5.312,5.311,1.055,0.0,0.0,0.0
413612,5.3,5.311,1.055,1.0,0.0,-1.055
414613,5.311,5.311,1.06,-1.0,0.0,1.055
415613,5.313,5.311,1.06,0.0,0.0,0.0
416614,5.3,5.311,1.06,1.0,0.0,-1.06
417615,5.31,5.311,1.065,-1.0,0.0,1.06
418615,5.319,5.311,1.065,-1.0,0.0,1.065
419616,5.31,5.311,1.065,1.0,0.0,-1.065
420617,5.319,5.311,1.065,-1.0,0.0,1.065
421617,5.308,5.311,1.065,1.0,0.0,-1.065
422618,5.318,5.311,1.065,-1.0,0.0,1.065
423618,5.308,5.311,1.065,1.0,0.0,-1.065
424619,5.317,5.311,1.065,-1.0,0.0,1.065
425619,5.304,5.311,1.065,1.0,0.0,-1.065
426620,5.313,5.311,1.065,-1.0,0.0,1.065
427621,5.3,5.311,1.065,1.0,0.0,-1.065
428621,5.308,5.311,1.07,-1.0,0.0,1.065
429622,5.32,5.311,1.07,-1.0,0.0,1.07
430622,5.307,5.311,1.07,1.0,0.0,-1.07
431623,5.315,5.311,1.07,-1.0,0.0,1.07
432623,5.302,5.311,1.07,1.0,0.0,-1.07
433624,5.31,5.311,1.07,-1.0,0.0,1.07
434625,5.321,5.311,1.07,-1.0,0.0,1.07
435625,5.308,5.311,1.07,1.0,0.0,-1.07
436626,5.318,5.311,1.07,-1.0,0.0,1.07
437626,5.306,5.311,1.07,1.0,0.0,-1.07
438627,5.315,5.311,1.07,-1.0,0.0,1.07
439628,5.304,5.311,1.07,1.0,0.0,-1.07
440628,5.312,5.311,1.07,-1.0,0.0,1.07
441629,5.3,5.311,1.07,1.0,0.0,-1.07
442629,5.313,5.311,1.075,-1.0,0.0,1.07
443630,5.301,5.311,1.075,1.0,0.0,-1.075
444630,5.314,5.311,1.08,-1.0,0.0,1.075
445631,5.303,5.311,1.08,1.0,0.0,-1.08
446631,5.313,5.311,1.08,-1.0,0.0,1.08
447632,5.304,5.311,1.08,1.0,0.0,-1.08
448633,5.313,5.311,1.08,-1.0,0.0,1.08
449633,5.304,5.311,1.08,1.0,0.0,-1.08
450634,5.314,5.311,1.08,-1.0,0.0,1.08
451634,5.304,5.311,1.08,1.0,0.0,-1.08
452635,5.314,5.311,1.08,-1.0,0.0,1.08
453635,5.302,5.311,1.08,1.0,0.0,-1.08
454743,5.314,5.311,1.08,-1.0,0.0,1.08
455744,5.301,5.311,1.08,1.0,0.0,-1.08
456745,5.311,5.311,1.085,-1.0,0.0,1.08
457745,5.311,5.311,1.085,0.0,0.0,0.0
458746,5.312,5.311,1.085,0.0,0.0,0.0
459746,5.3,5.311,1.085,1.0,0.0,-1.085
460747,5.312,5.311,1.09,-1.0,0.0,1.085
461747,5.3,5.311,1.09,1.0,0.0,-1.09
462748,5.311,5.311,1.095,-1.0,0.0,1.09
463748,5.311,5.311,1.095,0.0,0.0,0.0
464749,5.312,5.311,1.095,0.0,0.0,0.0
465750,5.299,5.311,1.095,1.0,0.0,-1.095
466750,5.309,5.311,1.1,-1.0,0.0,1.095
467751,5.32,5.311,1.1,-1.0,0.0,1.1
468751,5.309,5.311,1.1,1.0,0.0,-1.1
469752,5.319,5.311,1.1,-1.0,0.0,1.1
471007,5.306,5.311,1.1,1.0,0.0,-1.1
472007,5.318,5.311,1.1,-1.0,0.0,1.1
473008,5.307,5.311,1.1,1.0,0.0,-1.1
474008,5.316,5.311,1.1,-1.0,0.0,1.1
475009,5.304,5.311,1.1,1.0,0.0,-1.1
476009,5.315,5.311,1.1,-1.0,0.0,1.1
477010,5.303,5.311,1.1,1.0,0.0,-1.1
478011,5.315,5.311,1.1,-1.0,0.0,1.1
479011,5.302,5.311,1.1,1.0,0.0,-1.1
480012,5.314,5.311,1.1,-1.0,0.0,1.1
481012,5.304,5.311,1.1,1.0,0.0,-1.1
482013,5.312,5.311,1.1,-1.0,0.0,1.1
483013,5.298,5.311,1.1,1.0,0.0,-1.1
484014,5.307,5.311,1.105,-1.0,0.0,1.1
485015,5.317,5.311,1.105,-1.0,0.0,1.105
486015,5.306,5.311,1.105,1.0,0.0,-1.105
487016,5.317,5.311,1.105,-1.0,0.0,1.105
488016,5.307,5.311,1.105,1.0,0.0,-1.105
489017,5.318,5.311,1.105,-1.0,0.0,1.105
490017,5.308,5.311,1.105,1.0,0.0,-1.105
491018,5.32,5.311,1.105,-1.0,0.0,1.105
492018,5.307,5.311,1.105,1.0,0.0,-1.105
493019,5.316,5.311,1.105,-1.0,0.0,1.105
494020,5.304,5.311,1.105,1.0,0.0,-1.105
495020,5.316,5.311,1.105,-1.0,0.0,1.105
496021,5.307,5.311,1.105,1.0,0.0,-1.105
497021,5.319,5.311,1.105,-1.0,0.0,1.105
498022,5.309,5.311,1.105,1.0,0.0,-1.105
499022,5.318,5.311,1.105,-1.0,0.0,1.105
500023,5.305,5.311,1.105,1.0,0.0,-1.105
501023,5.315,5.311,1.105,-1.0,0.0,1.105
502024,5.306,5.311,1.105,1.0,0.0,-1.105
