timestamp,state,vstate,vartheta
0,1993343,6286757,199407
229,2233370,6464964,312809
429,2442730,6599994,412231
650,2677104,6725711,521663
850,2886514,6819152,621163
1066,3111631,6897539,728163
1266,3314963,6949897,827663
1476,3526022,6983560,932163
1677,3735988,6995317,1031613
1910,3896008,6911913,1146936
2110,3994232,6765249,1246280
2330,4123291,6603766,1355109
2545,4223491,6409760,1461942
2747,4328487,6218727,1561785
2947,4482054,6048506,1661130
3148,4632114,5857787,1760474
3348,4808110,5675553,1859818
3581,5037005,5452943,1975138
4113,4982209,4982913,2075980
4314,4827268,4825032,2075980
4514,4685164,4686968,2075980
4715,4565295,4566149,2075980
4916,4463811,4464689,2075980
5244,4343440,4342530,2075980
5445,4458307,4458488,2075980
5645,4554533,4554018,2075980
5845,4684293,4682560,2075980
6046,4807055,4807136,2075980
6246,4953532,4955398,2075980
6447,5095710,5096906,2075980
6647,5255731,5253449,2075980
6848,5399693,5402015,2075980
7241,5698994,5699406,2075980
7547,5931672,5931503,2075980
7748,6092272,6093516,2075980
7970,6260599,6261552,2075980
8170,6426610,6427278,2075980
8370,6583031,6583323,2075980
8571,6730687,6731110,2075980
8771,6893253,6892569,2075980
8972,7043509,7044818,2075980
9172,7207384,7205880,2075980
9373,7358880,7356926,2075980
9573,7520086,7518625,2075980
9875,7740346,7739665,2075980
10076,7905104,7903582,2075980
10276,8049864,8047701,2075980
10476,8200875,8201381,2075980
10677,8346980,8345803,2075980
10877,8502831,8503160,2075980
11078,8650155,8650293,2075980
11278,8800465,8802938,2075980
11479,8947265,8946429,2075980
11679,9102652,9103777,2075980
11879,9250641,9250652,2075980
12080,9409834,9411343,2075980
12810,9868732,9870269,2075980
13011,10047500,10049993,2075980
13211,10212159,10209913,2075980
13538,10479053,10479931,2075980
13739,10660522,10661500,2075980
13966,10856716,10856085,2075980
14167,11036720,11038100,2075980
14367,11211762,11211363,2075980
14611,11410522,11409846,2075980
14811,11594701,11596578,2075980
15034,11779940,11780746,2075980
15234,11966100,11967202,2075980
15985,12490231,12489353,2075980
17254,13351980,13353615,2075980
17455,13558471,13557376,2075980
17685,13767459,13765269,2075980
17885,13962603,13963994,2075980
18102,14156207,14156439,2075980
18302,14353156,14351542,2075980
18520,14550099,14549787,2075980
18720,14737166,14737227,2075980
18942,14932485,14932147,2075980
19142,15114823,15116371,2075980
19343,15282618,15280791,2075980
19543,15453578,15453694,2075980
19743,15626225,15625534,2075980
19944,15795137,15794065,2075980
20144,15951402,15951899,2075980
20345,16112513,16114258,2075980
20545,16265301,16264681,2075980
20745,16414719,16415758,2075980
20946,16552868,16553825,2075980
21146,16692490,16691792,2075980
21347,16815904,16817544,2075980
21547,16944564,16942860,2075980
21768,17064014,17065614,2075980
21968,17173336,17174312,2075980
22292,17319688,17319606,2075980
23139,17559314,17559560,2075980
23339,17637324,17638590,2075980
23539,17696816,17697742,2075980
23740,17761656,17762748,2075980
23986,17823980,17825000,2075980
24186,17868902,17870012,2075980
24631,17900430,17901058,2075980
24831,17970212,17967734,2075980
25032,18015832,18014598,2075980
25232,18083708,18084628,2075980
25433,18146566,18145110,2075980
25778,18238918,18239692,2075980
26191,18349558,18348146,2075980
26616,18498672,18500958,2075980
26930,18605172,18603860,2075980
27130,18654026,18653340,2075980
27330,18678922,18678592,2075980
27531,18655530,18655942,2075980
27765,18606598,18606828,2075980
27965,18568008,18566944,2075980
28165,18532832,18530628,2075980
28366,18500802,18498934,2075980
28566,18460328,18462308,2075980
28767,18443962,18443288,2075980
28967,18440118,18441246,2075980
29167,18443632,18441246,2075980
29368,18401322,18399278,2075980
29568,18357892,18357100,2075980
29769,18297454,18297820,2075980
30087,18234152,18232702,2075980
30504,18183042,18181942,2075980
30704,18131950,18131692,2075980
30905,18102986,18101264,2075980
32186,17998678,17997566,2075980
32492,17796818,17797344,2075980
33743,17339836,17339468,2075980
33944,17170588,17169746,2075980
34162,17007692,17008906,2075980
34363,16845912,16848034,2075980
35197,16394707,16395334,2075980
35398,16234161,16233768,2075980
36265,15735506,15736542,2075980
36465,15622221,15622726,2075980
36688,15520411,15519547,2075980
36889,15396895,15397762,2075980
37090,15295364,15296444,2075980
38249,14856920,14855567,2075980
38450,14679372,14680359,2075980
38665,14513107,14514047,2075980
38865,14349073,14348203,2075980
39087,14188827,14188014,2075980
39288,14029869,14030799,2075980
39503,13884875,13885372,2075980
39703,13747847,13747318,2075980
39922,13617276,13619346,2075980
40345,13415482,13416928,2075980
40545,13351237,13351837,2075980
40746,13304887,13306568,2075980
41492,13276883,13275116,2075980
41693,13275911,13275116,2075980
41914,13274916,13275116,2075980
42115,13356954,13356901,2075980
42330,13423621,13422743,2075980
42530,13518901,13517530,2075980
42747,13599246,13597670,2075980
42947,13683543,13683248,2075980
44301,13826215,13827503,2075980
44501,13858873,13858006,2075980
44702,13869032,13868655,2075980
45562,13866701,13868665,2075980
45762,14029453,14030887,2075980
45963,14174708,14173300,2075980
46163,14318909,14318452,2075980
46364,14456500,14457069,2075980
46564,14588684,14586293,2075980
46828,14730320,14732197,2075980
47028,14834740,14836265,2075980
47229,14920678,14920520,2075980
47546,15051291,15048737,2075980
47747,15146505,15147044,2075980
48168,15287885,15289028,2075980
48369,15357928,15358151,2075980
48587,15412663,15414668,2075980
48787,15465375,15464856,2075980
48996,15500622,15498836,2075980
49197,15513434,15511965,2075980
49723,15513328,15513089,2075980
49923,15636705,15637615,2075980
50143,15752238,15751183,2075980
50343,15870985,15869931,2075980
50543,15975332,15975270,2075980
50744,16085949,16085730,2075980
50976,16214520,16212675,2075980
51176,16324215,16325193,2075980
51376,16418333,16417900,2075980
51577,16487152,16485378,2075980
51777,16524395,16525835,2075980
51978,16490789,16490616,2075980
52178,16450228,16451187,2075980
52379,16419832,16418785,2075980
52579,16402555,16403265,2075980
52779,16403580,16402391,2075980
52980,16403656,16402391,2075980
53180,16350599,16349960,2075980
53381,16299250,16301161,2075980
53581,16239305,16238174,2075980
53798,16183588,16184330,2075980
53998,16137329,16137184,2075980
54323,16088762,16089983,2075980
54523,16071989,16071173,2075980
54723,16070845,16069208,2075980
55774,16046381,16047577,2075980
56845,15768626,15769286,2075980
57890,15482371,15480826,2075980
58104,15382853,15382096,2075980
58304,15294298,15293944,2075980
58504,15223476,15225608,2075980
58721,15140532,15140454,2075980
58921,15049375,15051184,2075980
59140,14977335,14976419,2075980
59340,14882298,14884148,2075980
60093,14717173,14714629,2075980
60293,14638613,14637688,2075980
60493,14580662,14580570,2075980
60934,14522702,14524749,2075980
61135,14524057,14524436,2075980
61335,14523123,14524436,2075980
61651,14523601,14524436,2075980
62068,14595035,14592904,2075980
62268,14646639,14645947,2075980
62490,14682801,14681522,2075980
62691,14725754,14728383,2075980
62891,14754593,14755144,2075980
63092,14781878,14782206,2075980
63292,14798227,14799149,2075980
63493,14807193,14806577,2075980
63693,14806547,14806577,2075980
63894,14854499,14855929,2075980
64895,14923738,14922434,2075980
65095,15035452,15034292,2075980
65296,15124114,15126343,2075980
65496,15210745,15209783,2075980
65696,15279085,15277279,2075980
65927,15338976,15337345,2075980
66127,15368032,15368245,2075980
66342,15379634,15379324,2075980
66542,15379713,15379324,2075980
66770,15381715,15379324,2075980
66970,15388021,15388001,2075980
67184,15409000,15409893,2075980
67384,15446022,15447607,2075980
67705,15465117,15466956,2075980
67909,15509456,15509043,2075980
68110,15529883,15530694,2075980
68310,15540540,15540510,2075980
68547,15569748,15568701,2075980
