timestamp,state,vstate,vartheta
0,6995929,6995407,1032611
2012,4445458,4445919,1032611
3261,4257363,4256092,1032611
3685,4661153,4660938,1032611
3886,4864962,4865141,1032611
4116,5075265,5075521,1032611
4316,5273013,5273165,1032611
4517,5457327,5458292,1032611
4717,5637346,5636886,1032611
4942,5821161,5820523,1032611
5142,5994152,5994683,1032611
5789,6422831,6421570,1032611
6107,6708062,6707385,1032611
6308,6889532,6889110,1032611
6632,7154682,7154315,1032611
6833,7328970,7328275,1032611
7034,7489552,7488642,1032611
7234,7641951,7641959,1032611
7482,7810580,7811702,1032611
7900,8126837,8126483,1032611
8101,8289503,8290189,1032611
8315,8442324,8441892,1032611
8515,8599314,8599002,1032611
8736,8749346,8749014,1032611
8937,8912653,8913155,1032611
9581,9340130,9340551,1032611
10119,9761538,9762365,1032611
10319,9938070,9939529,1032611
10537,10119737,10120358,1032611
10738,10294850,10296177,1032611
10939,10460542,10461862,1032611
11139,10629983,10629267,1032611
11339,10787416,10786866,1032611
11540,10958730,10959283,1032611
11780,11153107,11152521,1032611
12097,11438737,11438886,1032611
12298,11630086,11629260,1032611
12528,11821725,11821758,1032611
12728,12013545,12014417,1032611
12947,12213342,12213167,1032611
13147,12405183,12406231,1032611
14086,13096591,13096034,1032611
15024,13869079,13869548,1032611
15225,14064517,14066000,1032611
15868,14557793,14558689,1032611
16068,14749068,14749786,1032611
16268,14920818,14921070,1032611
16901,15410489,15411813,1032611
17101,15587036,15586969,1032611
17323,15768199,15767295,1032611
17524,15936343,15936007,1032611
17738,16101685,16101181,1032611
17938,16257793,16257122,1032611
18161,16415308,16414412,1032611
18361,16551603,16552616,1032611
18583,16688198,16687746,1032611
18784,16803526,16803428,1032611
19000,16908420,16908260,1032611
19200,17002742,17003098,1032611
19422,17098420,17097026,1032611
19622,17187568,17188248,1032611
19844,17275466,17274772,1032611
20044,17349870,17349692,1032611
20265,17413596,17413058,1032611
20465,17479712,17480036,1032611
21090,17591532,17591582,1032611
21290,17658976,17658912,1032611
21491,17707498,17706438,1032611
21691,17769402,17769754,1032611
21891,17822248,17821156,1032611
22092,17867084,17867096,1032611
22664,17900946,17901058,1032611
22865,17968788,17968272,1032611
23085,18017950,18018486,1032611
23285,18114040,18112898,1032611
24148,18292686,18293108,1032611
24460,18454430,18453950,1032611
24660,18546002,18546830,1032611
24861,18623620,18623404,1032611
25061,18674948,18674758,1032611
25261,18695304,18696552,1032611
25527,18692552,18692812,1032611
25844,18610010,18610926,1032611
26044,18571076,18571564,1032611
26263,18549784,18550246,1032611
26463,18495518,18494392,1032611
27514,18442024,18441246,1032611
27714,18350376,18350894,1032611
28047,18245346,18244504,1032611
28248,18207614,18206948,1032611
28586,18188152,18187440,1032611
28787,18135232,18135458,1032611
28987,18103346,18103314,1032611
29319,18002290,18002080,1032611
29520,17910680,17911730,1032611
29720,17840810,17841200,1032611
30467,17608082,17608120,1032611
30668,17478344,17478540,1032611
30881,17354728,17354416,1032611
31082,17228312,17228076,1032611
31304,17101086,17100528,1032611
31504,16973750,16974464,1032611
31716,16851564,16852790,1032611
31916,16724993,16725056,1032611
32249,16539610,16538744,1032611
32450,16408691,16408840,1032611
32650,16298590,16298836,1032611
32850,16174940,16174955,1032611
33084,16042639,16043234,1032611
33285,15911278,15911330,1032611
33485,15800010,15799235,1032611
34886,15348501,15349734,1032611
35200,15089512,15089255,1032611
35401,14926939,14925673,1032611
35722,14705091,14704769,1032611
35923,14551694,14550868,1032611
36151,14400209,14401124,1032611
36559,14131487,14131455,1032611
36759,13993003,13993422,1032611
36960,13875089,13875194,1032611
37177,13739379,13738815,1032611
37379,13610736,13609774,1032611
38239,13284040,13283949,1032611
40114,13273954,13275116,1032611
40315,13414262,13413547,1032611
43063,13869167,13868665,1032611
43264,14044560,14045460,1032611
43597,14295581,14295667,1032611
43798,14442719,14442947,1032611
44017,14579273,14580115,1032611
44217,14691103,14691755,1032611
44431,14793515,14793070,1032611
45277,15025427,15024613,1032611
45810,15251694,15250964,1032611
46011,15328890,15328316,1032611
46341,15411131,15411872,1032611
46542,15438415,15438541,1032611
46742,15445517,15445600,1032611
47615,15512438,15512197,1032611
47816,15680765,15680855,1032611
48754,16201900,16202242,1032611
48955,16334225,16334742,1032611
49595,16624126,16622803,1032611
49795,16569498,16570000,1032611
50014,16535557,16535015,1032611
50215,16476500,16477499,1032611
51277,16403454,16402391,1032611
52227,16118744,16119762,1032611
52428,16085579,16084911,1032611
53080,16069363,16069208,1032611
53281,16007496,16007391,1032611
53503,15962953,15962510,1032611
53703,15902393,15903165,1032611
53924,15859997,15860771,1032611
54124,15809558,15808137,1032611
54443,15744693,15745931,1032611
54644,15675355,15673974,1032611
54845,15622785,15622251,1032611
55181,15529148,15529758,1032611
55700,15431363,15432695,1032611
55900,15359857,15360080,1032611
56101,15307899,15307288,1032611
56301,15242382,15241996,1032611
56502,15189852,15189393,1032611
56856,15058235,15058775,1032611
57273,14879875,14879880,1032611
57474,14785992,14786406,1032611
57698,14699398,14697962,1032611
57899,14627147,14626541,1032611
58117,14567769,14569194,1032611
58318,14537333,14536953,1032611
59377,14523823,14524436,1032611
59578,14525407,14524436,1032611
59801,14523277,14524436,1032611
60002,14561780,14562756,1032611
60333,14617290,14616574,1032611
60533,14679601,14678395,1032611
61174,14766670,14766011,1032611
61375,14795960,14796315,1032611
61903,14805905,14806577,1032611
62104,14879501,14878965,1032611
62322,14938159,14937490,1032611
62524,15012279,15011383,1032611
62740,15083979,15082463,1032611
62940,15157717,15157762,1032611
63165,15227620,15227435,1032611
63367,15284724,15285716,1032611
63688,15340730,15340853,1032611
64001,15374014,15374161,1032611
64422,15380577,15379324,1032611
64846,15379339,15379324,1032611
65253,15380271,15379324,1032611
65454,15425129,15423561,1032611
65787,15474837,15475151,1032611
66517,15533816,15534147,1032611
66718,15592893,15592067,1032611
66941,15632788,15632821,1032611
67355,15649704,15649435,1032611
67555,15617288,15617048,1032611
67784,15591894,15590569,1032611
67984,15552102,15552836,1032611
68304,15534490,15533380,1032611
68504,15498779,15499249,1032611
68722,15484225,15484682,1032611
68923,15441326,15441916,1032611
69454,15415596,15415211,1032611
69654,15392720,15393527,1032611
69984,15380723,15380824,1032611
70603,15336285,15337069,1032611
70803,15289017,15287801,1032611
71024,15246582,15246261,1032611
71224,15209913,15211440,1032611
71544,15195290,15195880,1032611
71863,15141734,15143085,1032611
72064,15128295,15128963,1032611
72285,15128276,15128562,1032611
72485,15079690,15079720,1032611
72707,15033876,15035210,1032611
73229,14978216,14977633,1032611
73429,14996036,14996823,1032611
73640,14998626,14998979,1032611
73966,15002789,15001996,1032611
74166,15002398,15001996,1032611
74384,15001494,15001996,1032611
74584,15009747,15009269,1032611
74916,15030541,15029262,1032611
75339,15080731,15080293,1032611
75539,15095935,15095511,1032611
75757,15097051,15096206,1032611
75957,15097085,15096206,1032611
76290,15096253,15096206,1032611
76605,15097741,15096206,1032611
77855,15096014,15096206,1032611
78055,15187020,15188617,1032611
78273,15265297,15266492,1032611
78473,15334241,15333400,1032611
78691,15383868,15383565,1032611
78892,15408843,15409196,1032611
79225,15415570,15415260,1032611
79425,15389897,15391076,1032611
79644,15387527,15386127,1032611
79966,15343072,15343039,1032611
80166,15317198,15317308,1032611
80492,15308954,15308598,1032611
80693,15274179,15275042,1032611
81226,15248965,15247677,1032611
81761,15206793,15205652,1032611
82176,15205970,15205652,1032611
82376,15163923,15163588,1032611
82593,15129873,15130292,1032611
82904,15090284,15090522,1032611
83104,15074221,15075389,1032611
83325,15073711,15074732,1032611
83740,15073215,15073770,1032611
83940,15091417,15090253,1032611
84152,15092371,15092649,1032611
84680,15096852,15096202,1032611
85004,15101283,15101295,1032611
85205,15105056,15106138,1032611
85422,15105959,15106136,1032611
85622,15105940,15106187,1032611
85950,15106418,15106187,1032611
86150,15105908,15106187,1032611
86682,15106639,15106187,1032611
86883,15106483,15106187,1032611
87218,15106576,15106187,1032611
87419,15106962,15106187,1032611
87743,15105035,15106187,1032611
88059,15140797,15141069,1032611
88260,15168703,15168396,1032611
88474,15192033,15190772,1032611
88675,15223387,15222108,1032611
89840,15246236,15246119,1032611
90041,15282656,15283729,1032611
90241,15302144,15301512,1032611
90441,15302794,15303050,1032611
90642,15302699,15303050,1032611
90842,15302896,15302680,1032611
91426,15301967,15302424,1032611
91841,15239982,15239758,1032611
92042,15222667,15221676,1032611
92365,15219746,15220085,1032611
92566,15220502,15220085,1032611
92768,15220128,15220085,1032611
93096,15171946,15171155,1032611
93627,15118826,15117972,1032611
93827,15106075,15106243,1032611
94028,15105289,15106172,1032611
94362,15105727,15106172,1032611
94563,15105630,15106172,1032611
95200,15109954,15109338,1032611
95401,15110598,15111555,1032611
95731,15110806,15111669,1032611
95932,15110419,15111669,1032611
96133,15110358,15111669,1032611
96333,15112509,15111669,1032611
96534,15112628,15111669,1032611
96734,15126722,15125296,1032611
96935,15130770,15131294,1032611
97712,15135277,15134873,1032611
99500,15161421,15162408,1032611
100124,15162111,15162408,1032611
100325,15192479,15192718,1032611
100656,15207139,15207006,1032611
101381,15215137,15215244,1032611
101581,15202680,15203145,1032611
102205,15194899,15195127,1032611
102622,15191283,15192352,1032611
102945,15172629,15172687,1032611
103146,15152830,15153255,1032611
103346,15151462,15151012,1032611
103546,15151149,15151012,1032611
103895,15151371,15151012,1032611
104095,15149505,15149069,1032611
105045,15148406,15149069,1032611
105246,15136744,15136859,1032611
105461,15139068,15137928,1032611
105662,15153174,15153838,1032611
105887,15154248,15154692,1032611
107138,15153692,15154692,1032611
107339,15166326,15166416,1032611
