timestamp,state,vstate,vartheta
0,22521609,27486645,88000
214,22074859,27016003,183000
426,21680463,26575109,275500
633,21338446,26162776,365000
849,21010802,25761041,455000
1103,20639700,25275844,567499
1333,20353380,24849375,669999
1560,20085334,24445563,769999
1815,19842183,24015554,879999
2042,19673274,23664558,972499
2262,19510678,23312529,1067499
2491,19372677,22961524,1164499
2725,19262162,22600225,1266999
2942,19190613,22284757,1358499
3175,19132120,21938908,1460999
3391,19091874,21627644,1554999
3608,19085305,21318974,1649999
3830,19108432,21009806,1746999
4049,19156534,20709151,1842999
4294,19237191,20378981,1950499
4518,19331172,20078101,2049999
4738,19446802,19789271,2146499
4994,19458767,19460945,2222499
5210,19191442,19191270,2222499
5429,18925076,18923818,2222499
5649,18649132,18651249,2222499
5861,18410146,18411150,2222499
6099,18118360,18117032,2222499
6317,17851716,17851180,2222499
6540,17583367,17581967,2222499
6772,17306062,17305126,2222499
6996,17051187,17052259,2222499
7216,16800841,16800859,2222499
7437,16558483,16558691,2222499
7671,16301040,16302602,2222499
7897,16081211,16080346,2222499
8129,15853661,15852109,2222499
8340,15658094,15657237,2222499
8573,15473440,15474079,2222499
8808,15313092,15314216,2222499
9019,15201722,15203276,2222499
9239,15123346,15122907,2222499
9452,15090260,15088878,2222499
9674,15127564,15128890,2222499
9901,15191774,15191260,2222499
10121,15263427,15262716,2222499
10339,15339770,15338818,2222499
10606,15432996,15431673,2222499
10832,15509888,15511228,2222499
11042,15603681,15603458,2222499
11272,15705291,15707234,2222499
11487,15805934,15806755,2222499
11707,15915408,15913138,2222499
11953,16032117,16032078,2222499
12168,16136945,16137744,2222499
12384,16248924,16250571,2222499
12602,16365757,16365671,2222499
12821,16479493,16478177,2222499
13039,16599290,16596766,2222499
13257,16721810,16720505,2222499
13486,16851070,16849694,2222499
13701,16972441,16971457,2222499
13931,17103584,17101526,2222499
14152,17225243,17225520,2222499
14374,17356133,17354964,2222499
14600,17492315,17490672,2222499
14821,17613030,17614193,2222499
15069,17765929,17766078,2222499
15302,17900773,17900057,2222499
15526,18038968,18039870,2222499
15747,18178052,18178328,2222499
15965,18307386,18308325,2222499
16187,18453709,18452169,2222499
16402,18587185,18588131,2222499
16625,18738771,18737664,2222499
16858,18887696,18888068,2222499
17090,19035561,19036136,2222499
17305,19176227,19177366,2222499
17521,19317733,19318279,2222499
17746,19462712,19464113,2222499
17966,19600681,19600280,2222499
18200,19736518,19738181,2222499
18419,19862222,19860390,2222499
18638,19959933,19958528,2222499
18846,20028623,20028794,2222499
19078,20075758,20075440,2222499
19291,20059374,20058195,2222499
19514,20016452,20017880,2222499
19829,19957506,19955861,2222499
20051,19898477,19898471,2222499
20287,19833462,19835808,2222499
20511,19768082,19770383,2222499
20767,19690752,19691914,2222499
20990,19625492,19623842,2222499
21213,19551887,19549382,2222499
21426,19472747,19472482,2222499
21646,19393670,19392079,2222499
21866,19308215,19309968,2222499
22080,19226472,19226509,2222499
22306,19136264,19135462,2222499
22525,19045541,19047227,2222499
22760,18949102,18948639,2222499
22980,18857534,18858992,2222499
23209,18754467,18755468,2222499
23466,18645867,18644292,2222499
23690,18541607,18542375,2222499
23929,18432831,18433618,2222499
24160,18329420,18328192,2222499
24398,18217981,18218569,2222499
24620,18112484,18111914,2222499
24846,17998872,17999647,2222499
25065,17892228,17890569,2222499
25278,17783152,17784570,2222499
25505,17666811,17669527,2222499
25728,17550336,17548413,2222499
25962,17458633,17458053,2222499
26199,17322921,17321414,2222499
26422,17198001,17198050,2222499
26666,17065374,17066786,2222499
26936,16926318,16925835,2222499
27171,16788830,16788400,2222499
27436,16627131,16628293,2222499
27656,16491152,16491491,2222499
27884,16355222,16354795,2222499
28106,16214693,16216100,2222499
28326,16077674,16076011,2222499
28546,15939825,15937958,2222499
28768,15798329,15797106,2222499
29001,15656031,15654930,2222499
29220,15507912,15508235,2222499
29499,15330063,15327892,2222499
29715,15190851,15188124,2222499
29972,15026022,15026315,2222499
30195,14875368,14876535,2222499
30409,14734642,14734749,2222499
30621,14593028,14593829,2222499
30854,14438222,14439856,2222499
31073,14288059,14287469,2222499
31293,14143690,14141362,2222499
31510,13992996,13991964,2222499
31735,13844153,13842667,2222499
31953,13699756,13699165,2222499
32170,13548207,13548953,2222499
32385,13402045,13401859,2222499
32600,13259039,13260243,2222499
32829,13107160,13108039,2222499
33051,12963924,12964768,2222499
33268,12837199,12837363,2222499
33498,12716570,12716681,2222499
33737,12614584,12614988,2222499
33978,12543704,12545224,2222499
34194,12527423,12525551,2222499
34409,12562125,12562159,2222499
34656,12615891,12613691,2222499
34896,12666585,12669139,2222499
35130,12729151,12729522,2222499
35362,12793689,12793395,2222499
35582,12852917,12855216,2222499
35813,12926980,12925595,2222499
36030,12996673,12996840,2222499
36263,13075207,13074835,2222499
36486,13150539,13151429,2222499
36725,13237964,13236835,2222499
36938,13310862,13313056,2222499
37150,13394036,13395337,2222499
37369,13479453,13479420,2222499
37582,13567466,13566193,2222499
37798,13654900,13655297,2222499
38013,13747990,13746659,2222499
38227,13838541,13836807,2222499
38449,13927000,13928310,2222499
38669,14020191,14019823,2222499
38883,14108904,14108616,2222499
39104,14209804,14209992,2222499
39330,14316922,14315344,2222499
39559,14423286,14421781,2222499
39791,14532105,14530386,2222499
40018,14642325,14639507,2222499
40244,14745368,14748120,2222499
40463,14848496,14850755,2222499
40677,14951493,14951427,2222499
40896,15056597,15055823,2222499
41114,15165337,15167044,2222499
41332,15273809,15275078,2222499
41548,15384047,15385535,2222499
41776,15500575,15500431,2222499
41997,15617460,15616408,2222499
42221,15734058,15735081,2222499
42439,15853073,15851289,2222499
42675,15982617,15982670,2222499
42887,16097482,16099700,2222499
43102,16219897,16221769,2222499
43322,16345622,16343639,2222499
43542,16463292,16464202,2222499
43755,16578903,16580057,2222499
43993,16702240,16700202,2222499
44219,16823621,16822048,2222499
44438,16933287,16934771,2222499
44676,17042913,17042220,2222499
44908,17121558,17119954,2222499
45131,17166115,17167595,2222499
45349,17169534,17168209,2222499
45569,17141339,17140559,2222499
45794,17106263,17107141,2222499
46016,17072992,17071743,2222499
46240,17031247,17031484,2222499
46452,16990194,16990311,2222499
46679,16944409,16943403,2222499
46926,16897604,16895715,2222499
47150,16847919,16846901,2222499
47370,16794735,16795964,2222499
47599,16743103,16744304,2222499
47821,16693570,16692822,2222499
48049,16639205,16637383,2222499
48281,16580502,16580708,2222499
48531,16521046,16520489,2222499
48750,16464346,16464940,2222499
48971,16406358,16408720,2222499
49197,16348697,16347861,2222499
49432,16286880,16284237,2222499
49650,16223684,16222170,2222499
49879,16155190,16157257,2222499
50099,16098283,16095553,2222499
50326,16033881,16033851,2222499
50609,15956249,15958487,2222499
50825,15900221,15897890,2222499
51052,15835358,15833788,2222499
51292,15760339,15761293,2222499
51510,15690067,15691735,2222499
51730,15624447,15622488,2222499
51961,15549344,15549847,2222499
52196,15473189,15473537,2222499
52419,15396078,15397978,2222499
52637,15322889,15323650,2222499
52863,15246134,15244914,2222499
53110,15160288,15159389,2222499
53345,15080177,15078991,2222499
53569,15003968,15001879,2222499
53823,14916865,14914549,2222499
54050,14836947,14835936,2222499
54304,14744861,14746944,2222499
54520,14670705,14670421,2222499
54743,14589576,14586806,2222499
54968,14505186,14503796,2222499
55191,14421194,14421111,2222499
55463,14326356,14327662,2222499
55690,14259072,14258601,2222499
55919,14211006,14208450,2222499
56145,14187519,14190364,2222499
56360,14214931,14213879,2222499
56583,14241957,14242528,2222499
56810,14273458,14274557,2222499
57031,14311090,14308715,2222499
57240,14343767,14345284,2222499
57459,14384271,14382882,2222499
57671,14420578,14420810,2222499
57887,14456544,14458286,2222499
58110,14497216,14499876,2222499
58388,14553207,14551842,2222499
58633,14599523,14599081,2222499
58850,14643634,14642433,2222499
59057,14684206,14685222,2222499
59277,14729593,14729943,2222499
59531,14780416,14779397,2222499
59769,14825020,14826910,2222499
59990,14874747,14874095,2222499
60213,14923913,14924878,2222499
60425,14970164,14971012,2222499
60639,15017536,15019584,2222499
60869,15073836,15072787,2222499
61084,15126309,15124845,2222499
61311,15180591,15179724,2222499
61541,15237340,15236870,2222499
61759,15294465,15292306,2222499
61991,15346961,15349193,2222499
62211,15404710,15405861,2222499
62424,15463132,15462205,2222499
62641,15520191,15521073,2222499
62869,15581167,15583084,2222499
63083,15641663,15641374,2222499
63304,15702847,15704688,2222499
63538,15771770,15770717,2222499
63781,15838585,15839232,2222499
64009,15894605,15895602,2222499
64243,15936467,15936528,2222499
64491,15937829,15938604,2222499
64715,15919605,15919188,2222499
64932,15898331,15898893,2222499
65148,15877447,15877099,2222499
65374,15853858,15854492,2222499
65613,15828820,15828645,2222499
65850,15801231,15802868,2222499
66070,15776562,15776100,2222499
66301,15748449,15748174,2222499
66520,15724431,15722420,2222499
66736,15697486,15695921,2222499
66960,15668104,15668433,2222499
67179,15638952,15637718,2222499
67399,15604825,15606031,2222499
67616,15573831,15574163,2222499
67833,15543067,15540384,2222499
68069,15504245,15504969,2222499
68294,15469663,15468807,2222499
68505,15434677,15432434,2222499
68728,15393025,15394569,2222499
68956,15354598,15355061,2222499
69180,15316355,15316587,2222499
69408,15274765,15274786,2222499
69629,15232780,15233566,2222499
69851,15189798,15190944,2222499
70071,15146371,15147719,2222499
70291,15107613,15106364,2222499
70512,15061231,15061219,2222499
70739,15011607,15013686,2222499
70961,14969866,14969233,2222499
71200,14917716,14918541,2222499
71447,14874147,14873077,2222499
71664,14845385,14847280,2222499
71879,14848854,14850938,2222499
72092,14866276,14866781,2222499
72319,14885115,14885618,2222499
