timestamp,state,vstate,vartheta
0,467380,2483212,99481
1085,2275775,3883274,637663
1507,2825358,4122087,847163
1707,2922183,4048608,946663
2029,3087538,3890527,1106499
2346,3253763,3678990,1263253
2770,3398805,3399912,1417512
2970,3469990,3469103,1417512
3192,3523355,3522554,1417512
3392,3661134,3660715,1417512
3592,3797453,3797556,1417512
3793,3931751,3931644,1417512
3993,4090222,4090305,1417512
4246,4285697,4285019,1417512
4989,4899606,4898396,1417512
5189,5113903,5113820,1417512
5402,5331368,5331645,1417512
5602,5542912,5543568,1417512
6968,6513695,6514911,1417512
7169,6704049,6702945,1417512
7389,6892562,6891808,1417512
7589,7067487,7067297,1417512
7809,7245435,7245437,1417512
8331,7641741,7643764,1417512
8532,7802022,7802087,1417512
9290,8222762,8221981,1417512
9600,8487080,8487195,1417512
9801,8662352,8661559,1417512
10446,9090137,9088549,1417512
10647,9266981,9265894,1417512
10859,9443063,9443082,1417512
11060,9619534,9617814,1417512
11384,9870175,9872137,1417512
11585,10045573,10046138,1417512
11811,10216198,10217280,1417512
12011,10396703,10396982,1417512
12243,10580457,10579997,1417512
12443,10755810,10755150,1417512
12766,11006903,11006830,1417512
12966,11193097,11192348,1417512
13166,11357902,11357924,1417512
13367,11544639,11546486,1417512
13567,11727288,11728801,1417512
13768,11928591,11928749,1417512
14036,12180735,12180843,1417512
14341,12487172,12488918,1417512
14761,12892932,12891425,1417512
14962,13086657,13087081,1417512
15178,13282132,13282531,1417512
15378,13471625,13470798,1417512
15608,13672058,13672763,1417512
15808,13851690,13852169,1417512
16142,14106551,14106703,1417512
16342,14273797,14274666,1417512
16977,14715994,14716975,1417512
17177,14898960,14897458,1417512
17392,15068530,15068705,1417512
17592,15236032,15236661,1417512
17792,15384746,15384812,1417512
17993,15528693,15529330,1417512
18193,15668058,15666594,1417512
18394,15819364,15818771,1417512
18966,16172382,16172703,1417512
19377,16467834,16466980,1417512
19906,16778664,16780610,1417512
20224,16923646,16923626,1417512
20424,16987172,16988062,1417512
21055,17112990,17112220,1417512
21255,17211172,17212190,1417512
21455,17290272,17292352,1417512
22212,17473116,17472520,1417512
22412,17545712,17546132,1417512
22613,17606492,17605140,1417512
22813,17647414,17648826,1417512
23013,17676820,17676290,1417512
23287,17742572,17742090,1417512
24648,17899400,17901058,1417512
24849,18043772,18043376,1417512
25049,18166064,18165842,1417512
25493,18389590,18388514,1417512
25693,18460946,18460274,1417512
