timestamp,state,vstate,vartheta
0,26025578,23577796,91000
221,26372897,23953868,188500
430,26641939,24250479,275000
640,26838879,24509178,362000
860,26984090,24734419,452500
1080,27071555,24925769,550499
1317,27053017,25047458,651499
1540,26862718,24988880,748499
1801,26545382,24848501,858499
2029,26218090,24696639,949499
2249,25861626,24524358,1040499
2470,25464160,24325172,1136999
2715,24978509,24095352,1242499
2934,24516789,23878246,1336999
3166,23993698,23641995,1435499
3400,23442106,23395004,1535499
3620,23148100,23150091,1548999
3839,22911526,22910385,1548999
4059,22654196,22655724,1548999
4303,22368241,22369366,1548999
4522,22114918,22113607,1548999
4744,21842108,21841081,1548999
4963,21581637,21580874,1548999
5179,21317316,21317247,1548999
5399,21055578,21054287,1548999
5639,20776951,20776128,1548999
5869,20516336,20514933,1548999
6144,20174369,20176315,1548999
6364,19913676,19913263,1548999
6586,19645616,19647627,1548999
6809,19380018,19379264,1548999
7038,19115711,19115324,1548999
7270,18826701,18827704,1548999
7492,18557721,18556065,1548999
7713,18282794,18284398,1548999
7940,18014692,18013073,1548999
8173,17738538,17740636,1548999
8379,17503497,17502726,1548999
8600,17255156,17253280,1548999
8823,17004088,17002457,1548999
9045,16763966,16764669,1548999
9270,16529105,16528204,1548999
9490,16306212,16306426,1548999
9721,16090926,16092020,1548999
9949,15903096,15904846,1548999
10169,15756177,15756583,1548999
10392,15634875,15634775,1548999
10632,15534001,15535189,1548999
10852,15485584,15486446,1548999
11069,15507576,15506803,1548999
11294,15560553,15559967,1548999
11517,15626763,15625215,1548999
11742,15699125,15699109,1548999
11983,15779456,15781365,1548999
12217,15875132,15874202,1548999
12432,15964692,15965927,1548999
12659,16063618,16063477,1548999
12884,16165324,16165819,1548999
13125,16274882,16275138,1548999
13353,16385383,16385948,1548999
13571,16491179,16490771,1548999
13791,16604969,16604984,1548999
14011,16722229,16721817,1548999
14228,16834136,16834124,1548999
14449,16954355,16953027,1548999
14674,17068543,17067161,1548999
14901,17185607,17184363,1548999
15120,17311519,17310174,1548999
15345,17436832,17435062,1548999
15562,17550961,17551451,1548999
15781,17670672,17672523,1548999
15994,17782234,17781372,1548999
16210,17912699,17911867,1548999
16435,18044158,18042209,1548999
16659,18175675,18176266,1548999
16887,18312914,18312658,1548999
17116,18455213,18454416,1548999
17340,18591928,18593117,1548999
17569,18738759,18737985,1548999
17789,18880665,18878739,1548999
18012,19015765,19016014,1548999
18232,19159156,19158495,1548999
18459,19306428,19305313,1548999
18669,19435566,19436059,1548999
18893,19570385,19571002,1548999
19120,19693595,19695280,1548999
19360,19813061,19814830,1548999
19582,19896326,19898324,1548999
19837,19959611,19959077,1548999
20049,19958224,19958828,1548999
20278,19921994,19921966,1548999
20499,19876885,19876785,1548999
20722,19824660,19825435,1548999
20963,19766770,19767003,1548999
21183,19711245,19710733,1548999
21401,19651766,19650772,1548999
21624,19584273,19584317,1548999
21843,19515214,19513488,1548999
22059,19438417,19437698,1548999
22292,19359350,19357440,1548999
22508,19282734,19280766,1548999
22740,19194616,19195464,1548999
22963,19108832,19110848,1548999
23196,19021097,19021238,1548999
23469,18913577,18915187,1548999
23693,18822143,18823673,1548999
23914,18733202,18732208,1548999
24140,18636885,18636191,1548999
24369,18539499,18537529,1548999
24580,18447774,18446669,1548999
24810,18345027,18343496,1548999
25034,18239840,18241807,1548999
25249,18146108,18144370,1548999
25482,18038224,18038616,1548999
25701,17936133,17935228,1548999
25929,17826541,17827445,1548999
26149,17723381,17721609,1548999
26369,17614034,17615517,1548999
26636,17486843,17486057,1548999
26900,17370202,17370050,1548999
27130,17248052,17248828,1548999
27373,17119856,17120135,1548999
27595,16997469,16999004,1548999
27819,16876546,16875622,1548999
28039,16756165,16755059,1548999
28264,16624385,16625360,1548999
28479,16495778,16496427,1548999
28730,16353264,16352900,1548999
28976,16215203,16213285,1548999
29199,16081116,16080950,1548999
29427,15942206,15942238,1548999
29650,15803238,15803891,1548999
29903,15649122,15648548,1548999
30141,15504594,15503187,1548999
30362,15364039,15366120,1548999
30581,15230092,15231646,1548999
30793,15099172,15099883,1548999
31011,14959234,14957339,1548999
31240,14808393,14808070,1548999
31480,14655598,14653814,1548999
31700,14514173,14513070,1548999
31921,14373073,14372493,1548999
32141,14233928,14233182,1548999
32362,14086029,14087199,1548999
32581,13948726,13947521,1548999
32801,13807901,13805893,1548999
33024,13666800,13666916,1548999
33249,13518087,13516156,1548999
33465,13369425,13368931,1548999
33690,13217785,13219195,1548999
33909,13082732,13082286,1548999
34140,12944848,12945751,1548999
34359,12830485,12830095,1548999
34643,12713393,12713229,1548999
34865,12657235,12657503,1548999
35083,12658161,12658321,1548999
35323,12696999,12695732,1548999
35550,12741357,12740767,1548999
35769,12789659,12790776,1548999
35991,12845376,12846696,1548999
36218,12908773,12909523,1548999
36439,12972617,12972750,1548999
36661,13039852,13040771,1548999
36880,13111741,13110716,1548999
37100,13184702,13184496,1548999
37322,13260943,13260009,1548999
37545,13336132,13337301,1548999
37752,13413180,13412505,1548999
37972,13489646,13490825,1548999
38192,13569990,13569855,1548999
38413,13652046,13653135,1548999
38633,13736645,13737465,1548999
38863,13823845,13824822,1548999
39096,13920058,13919721,1548999
39322,14015235,14015333,1548999
39547,14113382,14112393,1548999
39773,14210197,14210244,1548999
40002,14313412,14312998,1548999
40224,14413467,14412298,1548999
40450,14509339,14509161,1548999
40681,14608345,14607321,1548999
40902,14706179,14705676,1548999
41121,14809075,14808115,1548999
41340,14911844,14913377,1548999
41562,15018068,15018736,1548999
41790,15129789,15128808,1548999
42011,15232040,15232826,1548999
42231,15339497,15340045,1548999
42449,15452110,15452711,1548999
42671,15566981,15567771,1548999
42892,15676802,15678516,1548999
43112,15791872,15792377,1548999
43330,15904909,15905719,1548999
43553,16025901,16026117,1548999
43778,16144049,16144818,1548999
44006,16262775,16263658,1548999
44238,16377761,16379469,1548999
44490,16510876,16511482,1548999
44712,16620675,16621247,1548999
44940,16738296,16738659,1548999
45169,16853622,16854315,1548999
45381,16945539,16946106,1548999
45620,17030251,17031025,1548999
45831,17081057,17080630,1548999
46060,17102257,17101220,1548999
46296,17074940,17073890,1548999
46534,17038283,17038514,1548999
46753,17000450,17000583,1548999
46976,16960457,16960489,1548999
47200,16921077,16919058,1548999
47420,16874741,16873832,1548999
47650,16824756,16826001,1548999
47892,16773653,16773898,1548999
48141,16717688,16718140,1548999
48370,16665697,16666085,1548999
48606,16608849,16608804,1548999
48830,16554727,16555879,1548999
49060,16499651,16500563,1548999
49304,16440323,16440445,1548999
49532,16381165,16382619,1548999
49800,16313467,16313324,1548999
50021,16256276,16254829,1548999
50300,16184551,16185068,1548999
50523,16122949,16123540,1548999
50741,16058694,16059951,1548999
50961,16000669,15999884,1548999
51182,15936056,15937260,1548999
51399,15875266,15876188,1548999
51622,15809956,15810959,1548999
51865,15742725,15742989,1548999
52113,15666916,15667259,1548999
52342,15599591,15599148,1548999
52563,15528311,15528164,1548999
52836,15445695,15444067,1548999
53068,15369227,15368873,1548999
53316,15288316,15286313,1548999
53551,15213743,15212447,1548999
53792,15126415,15127524,1548999
54034,15043530,15044044,1548999
54273,14964131,14963795,1548999
54498,14885275,14885843,1548999
54737,14803978,14802473,1548999
54960,14724855,14724255,1548999
55180,14643819,14645231,1548999
55476,14544150,14543229,1548999
55700,14465940,14466390,1548999
55913,14398110,14398912,1548999
56152,14317968,14318516,1548999
56371,14256609,14258076,1548999
56603,14227313,14225729,1548999
56823,14241812,14241244,1548999
57055,14267460,14267447,1548999
57284,14299625,14298584,1548999
57500,14331917,14332572,1548999
57714,14366428,14367144,1548999
57933,14404193,14405666,1548999
58149,14441968,14443023,1548999
58393,14484001,14484834,1548999
58613,14526297,14525204,1548999
58832,14568228,14567179,1548999
59051,14607769,14608661,1548999
59278,14652003,14652586,1548999
59518,14697650,14698530,1548999
59740,14742086,14742823,1548999
59962,14785066,14785415,1548999
60220,14834807,14836477,1548999
60449,14882341,14882261,1548999
60669,14931273,14930672,1548999
60899,14974884,14975912,1548999
61131,15028048,15028621,1548999
61351,15080056,15081130,1548999
61574,15132946,15134121,1548999
61817,15193588,15192947,1548999
62039,15247459,15247655,1548999
62251,15301109,15300816,1548999
62471,15355145,15356353,1548999
62716,15416405,15417533,1548999
62942,15473661,15474332,1548999
63163,15534541,15534107,1548999
63380,15592141,15592513,1548999
63604,15654103,15654727,1548999
63855,15721804,15721742,1548999
64082,15784460,15784298,1548999
64300,15841830,15843617,1548999
64521,15894547,15894174,1548999
64740,15923854,15924859,1548999
64959,15919280,15918869,1548999
65185,15899862,15899979,1548999
65424,15879740,15878520,1548999
65645,15855830,15856594,1548999
65860,15835929,15834331,1548999
66084,15811482,15809610,1548999
66311,15783240,15784335,1548999
66531,15756191,15757768,1548999
