timestamp,state,vstate,vartheta
0,5507201,5072279,596663
200,5477699,5169502,696163
401,5394722,5240044,795663
601,5292755,5293034,883163
801,5332323,5332401,883163
1002,5107361,5107430,883163
1202,4938464,4938122,883163
1403,4768303,4767629,883163
1603,4712945,4712710,883163
1804,4743492,4743253,883163
2004,4791351,4792104,883163
2204,4839121,4839931,883163
2405,4949431,4950409,883163
2605,5006201,5005581,883163
2806,5096288,5095461,883163
3006,5128723,5128614,883163
3207,5197685,5197688,883163
3407,5240877,5240978,883163
3679,5297230,5297319,883163
3880,5326427,5325875,883163
4096,5368881,5368586,883163
4296,5402063,5402400,883163
4497,5447389,5446844,883163
4697,5482316,5481732,883163
4941,5528838,5529027,883163
5141,5555114,5553953,883163
5342,5526603,5525724,883163
5542,5517148,5517813,883163
5743,5527873,5528277,883163
5943,5529997,5529801,883163
6143,5549405,5548992,883163
6344,5548504,5548087,883163
6544,5552357,5553150,883163
6745,5553794,5552994,883163
6945,5552505,5552576,883163
7156,5552148,5552675,883163
7357,5554054,5553581,883163
7570,5552240,5551401,883163
7771,5552676,5551594,883163
7971,5549312,5548259,883163
8172,5549382,5548124,883163
8372,5546504,5546592,883163
8573,5544703,5546014,883163
8773,5543550,5544741,883163
8974,5546133,5546077,883163
9174,5544764,5544697,883163
9375,5544145,5544567,883163
9576,5544049,5544567,883163
9776,5545490,5544567,883163
9977,5544329,5544567,883163
10177,5543627,5544176,883163
10378,5543885,5544410,883163
10578,5544089,5544200,883163
10778,5544011,5544252,883163
10979,5542039,5542359,883163
11179,5543644,5542598,883163
11380,5542766,5542763,883163
11580,5540250,5540252,883163
11781,5541034,5540344,883163
12077,5538656,5539020,883163
12278,5538910,5538497,883163
12496,5537136,5538281,883163
12697,5538269,5538275,883163
12898,5539466,5538326,883163
13098,5537876,5538553,883163
13298,5537710,5537400,883163
13499,5537182,5537189,883163
13699,5535666,5537215,883163
13900,5536222,5536506,883163
14100,5536585,5536426,883163
14300,5535627,5536405,883163
14501,5534941,5535804,883163
14701,5535986,5535761,883163
14903,5534438,5535660,883163
15104,5534204,5535092,883163
15324,5534962,5535014,883163
15524,5535410,5535013,883163
15744,5534472,5534655,883163
15944,5533925,5534755,883163
16145,5534775,5534776,883163
16345,5533292,5534607,883163
16545,5534226,5534570,883163
16746,5534590,5534570,883163
16946,5533562,5534470,883163
17147,5534451,5534470,883163
17347,5534625,5534334,883163
17548,5534372,5534334,883163
17748,5534880,5534092,883163
17948,5532849,5534092,883163
18149,5533659,5533840,883163
18349,5534912,5533845,883163
18550,5533621,5533807,883163
18750,5533580,5533633,883163
18950,5532797,5533631,883163
19218,5532949,5533519,883163
19418,5532912,5533522,883163
19639,5532628,5533408,883163
19839,5534476,5533409,883163
20053,5532900,5533356,883163
20254,5533228,5533358,883163
20475,5533257,5533308,883163
20675,5533989,5533312,883163
20899,5533309,5533299,883163
21099,5532916,5533298,883163
21299,5533057,5533298,883163
21500,5534121,5533213,883163
22150,5532514,5533152,883163
22350,5532444,5533155,883163
22802,5533184,5533090,883163
23410,5532119,5533128,883163
23719,5532762,5533128,883163
23920,5532274,5533127,883163
24129,5533344,5533127,883163
24329,5532022,5533104,883163
24529,5532397,5533038,883163
24867,5532265,5533026,883163
25068,5533945,5532990,883163
25269,5533548,5532977,883163
25469,5531728,5532967,883163
25928,5532387,5532945,883163
26128,5533068,5532925,883163
26328,5533573,5532933,883163
26529,5532419,5532922,883163
26729,5531814,5532914,883163
26929,5532231,5532910,883163
27130,5533380,5532895,883163
27330,5532888,5532892,883163
27531,5531958,5532885,883163
27731,5531772,5532885,883163
27932,5533937,5532880,883163
28132,5533354,5532875,883163
28332,5531929,5532866,883163
28533,5532633,5532862,883163
28733,5533691,5532858,883163
28934,5532188,5532858,883163
29134,5534215,5532850,883163
29335,5533562,5532850,883163
29535,5533118,5532847,883163
29735,5532140,5532843,883163
29936,5533225,5532841,883163
30143,5534227,5532841,883163
30343,5532535,5532840,883163
30552,5532643,5532840,883163
30752,5532084,5532840,883163
30952,5532044,5532840,883163
31152,5533918,5532838,883163
31353,5532455,5532838,883163
31553,5532730,5532832,883163
31754,5531867,5532831,883163
32129,5532314,5532827,883163
32329,5532179,5532827,883163
32541,5532936,5532824,883163
32741,5533636,5532824,883163
32966,5532201,5532824,883163
33166,5534236,5532824,883163
33381,5532982,5532824,883163
33582,5532010,5532824,883163
33806,5534102,5532817,883163
34006,5534118,5532817,883163
34338,5534027,5532814,883163
34539,5533375,5532814,883163
34769,5532608,5532811,883163
34970,5532878,5532811,883163
35170,5533576,5532810,883163
35370,5532076,5532809,883163
35571,5532180,5532808,883163
35951,5532020,5532806,883163
36151,5531942,5532805,883163
36448,5532742,5532805,883163
36649,5531807,5532805,883163
36849,5532677,5532805,883163
37049,5532877,5532802,883163
37250,5533745,5532802,883163
37450,5532329,5532802,883163
37651,5533223,5532803,883163
37851,5532745,5532800,883163
38052,5533544,5532800,883163
38252,5533164,5532800,883163
38591,5532448,5532799,883163
38792,5532453,5532799,883163
38992,5531602,5532799,883163
39193,5531478,5532798,883163
39393,5532918,5532798,883163
39594,5533038,5532799,883163
39794,5532482,5532798,883163
39994,5533305,5532798,883163
40195,5533036,5532797,883163
40395,5533988,5532798,883163
40596,5532907,5532796,883163
40796,5532865,5532798,883163
40996,5533114,5532795,883163
41197,5533502,5532798,883163
41397,5532836,5532794,883163
41598,5533041,5532799,883163
41798,5532697,5532794,883163
41999,5531945,5532798,883163
42199,5533622,5532796,883163
42399,5533005,5532799,883163
42600,5532838,5532796,883163
42800,5533498,5532798,883163
43001,5532791,5532795,883163
43201,5531794,5532799,883163
43402,5532563,5532795,883163
43602,5532972,5532797,883163
43820,5532403,5532797,883163
44020,5533536,5532793,883163
44220,5531441,5532794,883163
44421,5533170,5532794,883163
44621,5532374,5532795,883163
44902,5533617,5532798,883163
45103,5532662,5532793,883163
45310,5531720,5532793,883163
45511,5533134,5532798,883163
45736,5531210,5532793,883163
45936,5531492,5532797,883163
46136,5532106,5532793,883163
46337,5532900,5532796,883163
46588,5533148,5532792,883163
46789,5531752,5532792,883163
46989,5532603,5532797,883163
47190,5533856,5532793,883163
47390,5533676,5532797,883163
47590,5532609,5532796,883163
47791,5532576,5532799,883163
47991,5532401,5532794,883163
48192,5531692,5532798,883163
48392,5531574,5532793,883163
48593,5533067,5532792,883163
48793,5532139,5532795,883163
48994,5531615,5532791,883163
49194,5533225,5532796,883163
49394,5533729,5532794,883163
49595,5532638,5532796,883163
49878,5531677,5532793,883163
50079,5531996,5532792,883163
50305,5532227,5532792,883163
50506,5532744,5532793,883163
