timestamp,state,vstate,vartheta
0,19441818,19913722,108000
291,18005079,18443681,218000
580,17010952,17392521,322000
867,16317868,16623183,434500
1137,15891450,16094121,539499
1433,15576210,15639359,657499
1747,15287673,15288421,690499
2023,15098261,15097305,690499
2297,15037220,15037337,690499
2562,14951468,14951677,690499
2846,14843946,14844700,690499
3114,14777117,14777185,690499
3432,14740931,14740280,690499
3681,14732130,14732634,690499
3962,14739199,14738548,690499
4235,14747560,14747554,690499
4555,14755460,14755880,690499
4897,14767214,14768353,690499
5282,14781760,14782333,690499
5582,14794494,14794676,690499
5880,14810600,14810923,690499
6157,14824261,14824449,690499
6431,14837276,14837065,690499
6706,14850414,14849735,690499
6981,14862088,14862350,690499
7284,14872266,14873087,690499
7544,14884247,14884535,690499
7824,14891863,14891368,690499
8106,14897411,14896970,690499
8413,14904503,14905333,690499
8726,14913419,14912833,690499
9025,14918955,14918740,690499
9308,14924068,14924804,690499
9585,14929638,14929597,690499
9882,14933112,14933577,690499
10171,14936050,14936757,690499
10463,14939371,14939478,690499
10754,14941900,14942178,690499
11044,14944192,14944604,690499
11312,14946197,14946688,690499
11592,14949086,14948097,690499
11863,14948670,14949357,690499
12169,14950693,14950454,690499
12458,14951101,14951212,690499
12739,14951333,14952109,690499
13033,14951882,14952783,690499
13292,14954620,14953296,690499
13582,14954825,14953652,690499
13905,14954690,14953941,690499
14247,14953703,14954201,690499
14524,14953146,14954288,690499
14815,14953656,14954419,690499
15120,14954366,14954550,690499
15415,14955688,14954665,690499
15692,14955394,14954747,690499
15992,14955188,14954802,690499
16262,14954973,14954847,690499
16563,14954526,14954888,690499
16832,14954319,14954928,690499
17109,14954774,14954964,690499
17411,14955371,14954987,690499
17699,14954716,14955005,690499
18015,14955362,14955020,690499
18323,14954746,14955029,690499
18652,14954110,14955039,690499
18922,14954371,14955042,690499
19200,14955111,14955045,690499
19461,14955747,14955049,690499
19810,14954647,14955051,690499
20123,14954413,14955054,690499
20444,14954025,14955054,690499
20709,14954588,14955056,690499
21013,14955319,14955057,690499
21299,14955250,14955057,690499
21599,14954648,14955058,690499
21882,14955655,14955058,690499
22168,14954951,14955059,690499
22470,14955528,14955059,690499
22745,14955125,14955058,690499
23025,14955065,14955057,690499
23301,14954430,14955056,690499
23595,14955104,14955056,690499
23875,14954707,14955055,690499
24167,14954666,14955051,690499
24463,14954845,14955053,690499
24742,14955723,14955050,690499
25004,14954962,14955049,690499
25317,14955776,14955052,690499
25821,14955066,14955049,690499
26109,14955230,14955048,690499
26394,14954576,14955048,690499
26665,14955936,14955049,690499
26923,14953726,14955047,690499
27318,14955049,14955047,690499
27718,14955542,14955048,690499
28113,14955779,14955043,690499
28632,14955155,14955043,690499
29154,14955842,14955041,690499
29832,14955575,14955042,690499
30285,14954941,14955039,690499
30724,14956028,14955036,690499
31013,14955656,14955035,690499
31307,14955340,14955036,690499
31583,14954043,14955030,690499
31870,14954288,14955032,690499
32134,14955128,14955034,690499
32385,14953883,14955028,690499
32654,14954915,14955027,690499
32951,14953956,14955026,690499
33241,14954922,14955030,690499
33513,14954545,14955024,690499
33792,14955988,14955023,690499
34051,14954840,14955021,690499
34313,14954940,14955021,690499
34583,14955087,14955022,690499
34881,14956231,14955022,690499
35145,14954046,14955021,690499
35411,14954909,14955021,690499
35703,14955303,14955021,690499
35987,14955075,14955019,690499
36264,14954300,14955020,690499
36545,14954728,14955021,690499
36822,14954192,14955016,690499
37089,14955360,14955018,690499
37391,14954999,14955017,690499
37664,14954407,14955016,690499
37943,14955061,14955012,690499
38249,14955178,14955018,690499
38553,14954106,14955015,690499
38834,14956133,14955014,690499
39105,14955274,14955012,690499
39422,14954893,14955015,690499
39723,14955041,14955011,690499
40005,14955330,14955013,690499
40274,14954018,14955012,690499
40551,14955430,14955011,690499
40833,14954640,14955011,690499
41107,14954701,14955007,690499
41391,14954197,14955009,690499
41702,14954968,14955008,690499
42000,14954721,14955006,690499
42306,14954123,14955007,690499
42572,14954601,14955006,690499
42845,14956190,14955007,690499
43111,14955309,14955005,690499
43375,14954852,14955006,690499
43887,14955621,14955001,690499
44158,14954532,14955001,690499
44445,14955889,14954999,690499
44749,14954490,14954998,690499
45038,14953810,14954999,690499
45347,14955041,14954996,690499
45622,14953634,14954996,690499
45894,14955396,14954998,690499
46182,14955649,14954999,690499
46465,14954369,14954997,690499
46746,14954740,14954995,690499
47053,14955821,14954992,690499
47350,14953957,14954992,690499
47622,14954433,14954991,690499
47924,14953863,14954991,690499
48208,14955649,14954988,690499
48503,14955217,14954989,690499
48792,14955080,14954988,690499
49081,14954001,14954991,690499
49363,14954780,14954986,690499
49694,14954997,14954985,690499
49964,14955604,14954988,690499
50264,14955580,14954983,690499
50558,14956094,14954982,690499
50842,14956025,14954981,690499
51122,14954537,14954981,690499
51431,14955399,14954981,690499
51714,14956334,14954977,690499
51983,14956285,14954974,690499
52299,14955533,14954972,690499
52602,14953922,14954972,690499
52898,14954735,14954974,690499
53258,14955322,14954970,690499
53541,14954344,14954969,690499
53842,14955575,14954969,690499
54124,14954425,14954970,690499
54406,14954085,14954971,690499
54681,14954912,14954970,690499
54951,14954971,14954970,690499
55232,14954320,14954970,690499
55504,14954224,14954970,690499
55818,14953819,14954964,690499
56157,14955468,14954969,690499
56414,14954225,14954969,690499
56671,14955866,14954965,690499
56963,14953831,14954963,690499
57263,14955359,14954966,690499
57565,14954243,14954964,690499
57842,14954836,14954966,690499
58146,14955349,14954963,690499
58473,14954912,14954958,690499
58803,14955175,14954961,690499
59090,14955541,14954957,690499
59395,14954277,14954961,690499
59702,14954360,14954956,690499
59992,14954980,14954955,690499
60247,14954199,14954957,690499
60524,14955804,14954957,690499
60792,14954628,14954958,690499
61084,14955587,14954952,690499
61353,14954750,14954952,690499
61623,14956182,14954954,690499
61926,14954972,14954952,690499
62200,14955534,14954952,690499
62490,14954564,14954949,690499
62804,14954796,14954947,690499
63099,14954865,14954946,690499
63375,14955090,14954944,690499
63684,14955113,14954944,690499
63977,14955222,14954945,690499
64276,14955105,14954942,690499
64593,14954600,14954942,690499
64930,14954762,14954941,690499
65255,14955363,14954944,690499
65589,14954396,14954942,690499
65862,14954210,14954937,690499
66138,14955728,14954936,690499
66405,14955201,14954935,690499
66675,14954670,14954936,690499
66956,14956152,14954936,690499
67263,14954506,14954936,690499
67551,14955141,14954936,690499
67842,14955201,14954936,690499
68150,14955228,14954930,690499
68422,14954411,14954930,690499
