timestamp,state,vstate,vartheta
0,11344992,19825463,138000
268,10724672,19176009,241500
526,10269272,18667040,332500
800,9859110,18176295,431000
1056,9522258,17744472,529999
1320,9292401,17402171,619499
1598,9098841,17090474,712999
1883,8968233,16828592,803999
2221,8896672,16541104,929999
2474,8914915,16348008,1034999
2718,8949483,16180408,1130499
2977,9068535,16030003,1240999
3248,9219787,15921939,1341999
3520,9392891,15823975,1437999
3811,9627529,15732875,1541499
4055,9856099,15649603,1637499
4303,10129070,15579948,1736499
4561,10461679,15519701,1844999
4841,10843192,15462747,1962499
5113,11227731,15411707,2067999
5380,11662260,15368119,2178999
5665,12093775,15327722,2283499
5912,12538158,15289041,2387499
6202,13118879,15256726,2510500
6488,13659202,15227101,2622500
6740,14199061,15197857,2728000
7017,14824364,15171876,2843000
7277,15149961,15148878,2902000
7550,15124417,15125509,2902000
7805,15105591,15106399,2902000
8066,15089344,15087819,2902000
8321,15073601,15070981,2902000
8589,15057277,15056493,2902000
8857,15041031,15042044,2902000
9165,15031772,15033211,2902000
9420,15024136,15022547,2902000
9676,15014114,15012876,2902000
9926,15006259,15005058,2902000
10188,14995046,14997489,2902000
10479,14991042,14991441,2902000
10731,14987918,14985875,2902000
10966,14981776,14981422,2902000
11230,14979446,14977421,2902000
11517,14976005,14973944,2902000
11761,14970666,14971020,2902000
12031,14966536,14968389,2902000
12294,14964442,14966162,2902000
12562,14964922,14964239,2902000
12840,14964842,14962679,2902000
13092,14964116,14961119,2902000
13358,14960109,14959905,2902000
13619,14958022,14958942,2902000
13881,14959503,14958162,2902000
14165,14955180,14957568,2902000
14489,14956158,14957086,2902000
14744,14958851,14956710,2902000
15017,14958108,14956493,2902000
15263,14953975,14956221,2902000
15517,14954004,14956020,2902000
15790,14954332,14955855,2902000
16048,14957224,14955729,2902000
16298,14953841,14955611,2902000
16544,14957750,14955499,2902000
16805,14956998,14955423,2902000
17064,14956023,14955336,2902000
17316,14952906,14955290,2902000
17576,14953778,14955245,2902000
17818,14954581,14955221,2902000
18088,14954016,14955189,2902000
18365,14957533,14955166,2902000
18624,14955153,14955145,2902000
18858,14955058,14955129,2902000
19118,14955610,14955116,2902000
19395,14954102,14955102,2902000
19638,14955717,14955092,2902000
19895,14955776,14955085,2902000
20153,14955718,14955079,2902000
20406,14957721,14955077,2902000
20680,14953201,14955075,2902000
20933,14953449,14955071,2902000
21179,14953439,14955068,2902000
21437,14953100,14955065,2902000
21690,14958035,14955063,2902000
21965,14952503,14955063,2902000
22220,14953029,14955059,2902000
22481,14954093,14955059,2902000
22779,14957499,14955058,2902000
23037,14953189,14955058,2902000
23291,14956187,14955056,2902000
23544,14956120,14955053,2902000
23826,14957525,14955055,2902000
24069,14957375,14955054,2902000
24330,14957701,14955053,2902000
24605,14957496,14955051,2902000
24892,14958164,14955052,2902000
25149,14954697,14955049,2902000
25397,14957618,14955049,2902000
25708,14953033,14955051,2902000
26006,14955772,14955048,2902000
26260,14956257,14955049,2902000
26517,14954509,14955047,2902000
26782,14955792,14955044,2902000
27045,14956674,14955046,2902000
27298,14953118,14955046,2902000
27545,14955510,14955046,2902000
27804,14955352,14955045,2902000
28088,14957951,14955043,2902000
28339,14957734,14955043,2902000
28585,14956761,14955043,2902000
28836,14957016,14955040,2902000
29119,14957833,14955041,2902000
29369,14954098,14955038,2902000
29638,14952209,14955040,2902000
29903,14952858,14955037,2902000
30176,14952571,14955038,2902000
30415,14956469,14955038,2902000
30667,14957001,14955037,2902000
30915,14955125,14955036,2902000
31189,14956545,14955036,2902000
31486,14956812,14955036,2902000
31833,14955982,14955035,2902000
32107,14953666,14955034,2902000
32347,14953418,14955033,2902000
32609,14952614,14955029,2902000
32874,14956507,14955029,2902000
33128,14956354,14955029,2902000
33381,14953978,14955029,2902000
33654,14957188,14955028,2902000
33898,14953394,14955027,2902000
34147,14957727,14955026,2902000
34397,14954551,14955026,2902000
34656,14956535,14955025,2902000
