timestamp,state,vstate,vartheta
0,10971546,17683298,126000
251,10825842,17505333,228000
503,10652932,17283944,314500
751,10431425,17012022,399500
1024,10096718,16587177,500000
1312,9741345,16114151,610999
1582,9469586,15709149,716999
1846,9266744,15350757,822499
2082,9169687,15082485,918999
2323,9181110,14903276,1015999
2554,9250605,14780257,1109499
2799,9378636,14679350,1210499
3062,9573978,14597797,1320999
3340,9848868,14539141,1438499
3576,10105468,14512577,1533999
3798,10388672,14500723,1627999
4068,10786690,14503351,1741999
4334,11212299,14522401,1855999
4581,11648573,14549546,1963999
4846,12152013,14581292,2080499
5160,12725993,14612046,2207499
5408,13255908,14645705,2317999
5726,13943484,14678256,2451499
6013,14588321,14708020,2575000
6256,14730449,14732292,2596000
6540,14756112,14757544,2596000
6779,14782933,14779857,2596000
7031,14799631,14800147,2596000
7283,14818442,14817686,2596000
7532,14831367,14832868,2596000
7766,14846140,14845035,2596000
7995,14857168,14856372,2596000
8265,14864511,14866045,2596000
8531,14874698,14876714,2596000
8792,14888868,14885997,2596000
9038,14896421,14895309,2596000
9284,14902088,14903507,2596000
9515,14910938,14910573,2596000
9794,14918554,14916650,2596000
10066,14922861,14922140,2596000
10320,14926815,14926812,2596000
10563,14928790,14931023,2596000
10826,14935985,14934796,2596000
11086,14939223,14938297,2596000
11309,14943482,14941011,2596000
11557,14942597,14943045,2596000
11798,14944821,14945179,2596000
12057,14945159,14946321,2596000
12292,14950574,14948158,2596000
12530,14946875,14949322,2596000
12774,14950770,14950523,2596000
13036,14953542,14951423,2596000
13266,14953540,14952140,2596000
13514,14949835,14952620,2596000
13784,14951247,14952965,2596000
14092,14954356,14953334,2596000
14336,14954668,14953682,2596000
14569,14954803,14953898,2596000
14830,14954384,14954086,2596000
15072,14952149,14954260,2596000
15381,14953442,14954417,2596000
15631,14955924,14954520,2596000
15885,14952969,14954601,2596000
16154,14956188,14954684,2596000
16390,14954179,14954746,2596000
16641,14954715,14954803,2596000
16889,14956286,14954852,2596000
17137,14954467,14954897,2596000
17386,14952904,14954940,2596000
17643,14954871,14954970,2596000
17909,14953741,14954981,2596000
18186,14954499,14954999,2596000
18459,14954634,14955011,2596000
18719,14956414,14955021,2596000
18961,14956428,14955028,2596000
19216,14952547,14955036,2596000
19461,14954984,14955042,2596000
19756,14955319,14955045,2596000
20007,14956530,14955048,2596000
20251,14954993,14955051,2596000
20525,14951810,14955052,2596000
20799,14958060,14955054,2596000
21053,14956778,14955055,2596000
21292,14955802,14955055,2596000
21542,14954829,14955056,2596000
21792,14953990,14955057,2596000
22043,14956706,14955057,2596000
22329,14954559,14955057,2596000
22563,14956773,14955057,2596000
22804,14957664,14955057,2596000
23046,14952278,14955055,2596000
23283,14954541,14955053,2596000
23551,14955371,14955054,2596000
23812,14956100,14955054,2596000
24065,14956804,14955051,2596000
24333,14952789,14955051,2596000
24573,14953418,14955051,2596000
24813,14953456,14955052,2596000
25084,14956777,14955050,2596000
25316,14954344,14955052,2596000
25568,14953634,14955050,2596000
25822,14956039,14955049,2596000
26067,14952742,14955048,2596000
26303,14956699,14955047,2596000
26558,14953337,14955048,2596000
26811,14953482,14955047,2596000
27111,14957205,14955046,2596000
27370,14954869,14955046,2596000
27654,14954928,14955044,2596000
27923,14953587,14955046,2596000
28222,14956174,14955044,2596000
28548,14955573,14955044,2596000
28912,14953427,14955044,2596000
29271,14953360,14955041,2596000
29649,14955559,14955040,2596000
29957,14953309,14955039,2596000
30242,14956639,14955039,2596000
30593,14955784,14955036,2596000
30842,14956564,14955034,2596000
31122,14954983,14955034,2596000
31401,14957076,14955033,2596000
31652,14955378,14955032,2596000
31892,14956115,14955032,2596000
32153,14954500,14955032,2596000
32393,14954316,14955030,2596000
32637,14956112,14955030,2596000
32868,14953919,14955027,2596000
33128,14953419,14955028,2596000
33382,14957813,14955025,2596000
33629,14957210,14955025,2596000
33894,14957381,14955023,2596000
34140,14952620,14955022,2596000
34394,14956978,14955021,2596000
34654,14953948,14955021,2596000
34925,14955482,14955021,2596000
