timestamp,state,vstate,vartheta
0,15676197,12179730,127000
269,15341076,11876991,233000
548,15432352,12037495,340500
794,15582603,12259034,434500
1094,15746069,12545864,553999
1353,15876085,12798525,655999
1611,15982892,13059372,761999
1908,16057750,13325858,882499
2162,16055796,13521509,987999
2402,16012757,13682385,1088999
2653,15907988,13838606,1199999
2924,15750276,13980103,1314999
3164,15578735,14099884,1420999
3408,15364788,14201339,1526999
3664,15102972,14286209,1639999
3908,14813536,14355677,1745999
4198,14427089,14424679,1868499
4469,14482851,14483638,1868499
4774,14538580,14539737,1868499
5013,14577119,14579194,1868499
5262,14616370,14618131,1868499
5538,14651349,14653178,1868499
5804,14683283,14682929,1868499
6051,14708522,14709991,1868499
6302,14733634,14734433,1868499
6593,14761546,14760926,1868499
6858,14782959,14782996,1868499
7140,14804259,14803287,1868499
7383,14818878,14819970,1868499
7642,14837618,14836996,1868499
7883,14849024,14848842,1868499
8147,14861529,14861934,1868499
8391,14875135,14874152,1868499
8703,14886195,14885445,1868499
8946,14895621,14894503,1868499
9218,14900866,14902948,1868499
9467,14911479,14910462,1868499
9724,14915293,14916932,1868499
9972,14921504,14921906,1868499
10244,14926740,14926513,1868499
10485,14931908,14930743,1868499
10755,14932728,14934447,1868499
11067,14939624,14938023,1868499
11305,14940930,14940722,1868499
11562,14942159,14942810,1868499
11795,14945239,14945069,1868499
12052,14945468,14946620,1868499
12303,14947630,14948395,1868499
12554,14950090,14949536,1868499
12813,14951988,14950622,1868499
13087,14950450,14951240,1868499
13327,14953305,14952010,1868499
13583,14953685,14952513,1868499
13859,14953126,14953027,1868499
14128,14954649,14953398,1868499
14394,14954582,14953616,1868499
14674,14953215,14953860,1868499
14937,14953596,14954109,1868499
15197,14955174,14954233,1868499
15462,14956549,14954395,1868499
15727,14956046,14954536,1868499
15983,14956181,14954612,1868499
16249,14954073,14954694,1868499
16503,14953914,14954753,1868499
16763,14954597,14954811,1868499
17002,14956570,14954861,1868499
17252,14955130,14954902,1868499
17504,14956265,14954943,1868499
17749,14954406,14954973,1868499
18023,14955848,14954991,1868499
18284,14955210,14955001,1868499
18534,14953186,14955013,1868499
18782,14956853,14955020,1868499
19033,14955835,14955028,1868499
19278,14957011,14955036,1868499
19523,14956155,14955041,1868499
19793,14956627,14955045,1868499
20060,14956027,14955048,1868499
20303,14954003,14955051,1868499
20573,14955364,14955053,1868499
20834,14954272,14955054,1868499
21102,14953716,14955055,1868499
21353,14956428,14955056,1868499
21616,14954663,14955056,1868499
21864,14955582,14955057,1868499
22120,14954307,14955057,1868499
22400,14955492,14955057,1868499
22671,14953272,14955059,1868499
22922,14953046,14955056,1868499
23178,14954362,14955055,1868499
23457,14955789,14955055,1868499
23747,14954509,14955052,1868499
24002,14953600,14955053,1868499
24271,14956191,14955053,1868499
24537,14954360,14955050,1868499
24787,14955312,14955052,1868499
25015,14955531,14955050,1868499
25307,14954628,14955051,1868499
25574,14954401,14955051,1868499
25820,14953224,14955051,1868499
26074,14956083,14955048,1868499
26332,14955177,14955047,1868499
26592,14955552,14955046,1868499
26843,14955047,14955044,1868499
27092,14953812,14955044,1868499
27346,14955410,14955044,1868499
27603,14953620,14955044,1868499
27856,14954140,14955044,1868499
28092,14955501,14955044,1868499
28344,14954344,14955044,1868499
28647,14955202,14955044,1868499
28885,14956509,14955041,1868499
29149,14956454,14955041,1868499
29410,14955552,14955040,1868499
29687,14956329,14955040,1868499
29942,14952733,14955037,1868499
30196,14952954,14955037,1868499
30453,14953674,14955035,1868499
30728,14956599,14955033,1868499
31009,14953741,14955035,1868499
31494,14953888,14955034,1868499
31742,14955134,14955034,1868499
31974,14955061,14955032,1868499
32255,14956501,14955033,1868499
32503,14954360,14955031,1868499
32758,14956028,14955029,1868499
33018,14953746,14955029,1868499
33266,14956653,14955027,1868499
33502,14954942,14955027,1868499
33745,14956036,14955025,1868499
33996,14954950,14955023,1868499
34257,14956402,14955021,1868499
34507,14953686,14955021,1868499
34775,14952929,14955022,1868499
35016,14954208,14955022,1868499
35264,14957065,14955020,1868499
35522,14953786,14955019,1868499
35766,14955844,14955020,1868499
36029,14956676,14955019,1868499
36305,14956084,14955016,1868499
36571,14955306,14955016,1868499
36823,14956054,14955016,1868499
37063,14954657,14955017,1868499
37398,14957110,14955015,1868499
37633,14956448,14955017,1868499
37874,14954113,14955016,1868499
38129,14956723,14955016,1868499
38374,14953100,14955015,1868499
38614,14954201,14955016,1868499
38851,14956657,14955016,1868499
39105,14954004,14955015,1868499
39377,14955337,14955013,1868499
39633,14953572,14955013,1868499
39882,14957116,14955012,1868499
40125,14955601,14955011,1868499
40366,14954195,14955012,1868499
40616,14956348,14955012,1868499
40886,14953862,14955012,1868499
41156,14953566,14955009,1868499
41398,14955476,14955009,1868499
41662,14956227,14955009,1868499
41935,14955013,14955006,1868499
42189,14953989,14955007,1868499
42451,14954764,14955008,1868499
42704,14956350,14955004,1868499
42944,14953752,14955005,1868499
43191,14955719,14955003,1868499
43440,14955612,14955003,1868499
43700,14953934,14955003,1868499
43963,14953452,14955000,1868499
44234,14955866,14955001,1868499
44495,14955363,14955001,1868499
44741,14953931,14954999,1868499
