timestamp,x,z,vtheta,grad,g,u
259852,5.189,5.188,0.99,-1.0,0.527,1.517
260853,5.181,5.193,0.99,1.0,0.519,-0.47
261853,5.194,5.198,0.995,-1.0,0.511,1.501
262854,5.211,5.203,0.995,-1.0,0.503,1.498
263855,5.205,5.207,0.995,1.0,0.498,-0.496
265168,5.219,5.211,0.995,-1.0,0.488,1.483
266168,5.214,5.215,0.995,1.0,0.481,-0.513
267169,5.23,5.219,0.995,-1.0,0.474,1.469
268169,5.224,5.223,1.0,1.0,0.466,-0.528
269170,5.217,5.227,1.0,1.0,0.462,-0.537
270171,5.231,5.231,1.0,-1.0,0.451,1.451
271171,5.235,5.235,1.0,0.0,0.443,0.443
272172,5.24,5.239,1.0,0.0,0.435,0.435
273172,5.233,5.243,1.0,1.0,0.427,-0.572
274173,5.245,5.247,1.0,-1.0,0.419,1.419
275174,5.259,5.251,1.0,-1.0,0.411,1.411
276174,5.253,5.255,1.0,1.0,0.402,-0.597
277175,5.267,5.258,1.0,-1.0,0.393,1.393
278175,5.261,5.261,1.0,1.0,0.386,-0.613
279176,5.265,5.264,1.0,0.0,0.382,0.382
280176,5.261,5.267,1.0,1.0,0.374,-0.625
281177,5.272,5.27,1.0,-1.0,0.366,1.366
282177,5.265,5.273,1.0,1.0,0.357,-0.642
283178,5.276,5.276,1.0,-1.0,0.349,1.349
284179,5.278,5.279,1.0,0.0,0.34,0.34
285179,5.29,5.282,1.0,-1.0,0.331,1.331
286180,5.281,5.285,1.0,1.0,0.322,-0.677
287180,5.292,5.288,1.0,-1.0,0.313,1.313
288181,5.287,5.291,1.0,1.0,0.303,-0.696
289181,5.299,5.293,1.0,-1.0,0.293,1.293
290182,5.293,5.295,1.0,1.0,0.284,-0.715
291182,5.306,5.297,1.0,-1.0,0.275,1.275
292183,5.298,5.299,1.0,1.0,0.266,-0.733
293184,5.312,5.301,1.0,-1.0,0.256,1.256
294184,5.305,5.303,1.005,1.0,0.246,-0.753
295185,5.299,5.305,1.005,1.0,0.236,-0.768
296185,5.309,5.307,1.005,-1.0,0.225,1.23
297186,5.3,5.309,1.005,1.0,0.214,-0.79
298186,5.31,5.311,1.005,-1.0,0.202,1.207
299187,5.321,5.312,1.005,-1.0,0.189,1.194
300379,5.31,5.313,1.005,1.0,0.178,-0.826
301380,5.322,5.314,1.005,-1.0,0.176,1.181
302380,5.314,5.315,1.005,1.0,0.158,-0.846
303381,5.324,5.316,1.005,-1.0,0.148,1.153
304382,5.313,5.317,1.005,1.0,0.137,-0.867
305382,5.325,5.318,1.005,-1.0,0.126,1.131
306489,5.317,5.319,1.005,1.0,0.114,-0.89
307490,5.326,5.32,1.005,-1.0,0.1,1.105
308490,5.318,5.32,1.005,1.0,0.083,-0.921
309491,5.327,5.32,1.005,-1.0,0.07,1.075
310492,5.316,5.32,1.005,1.0,0.054,-0.95
311538,5.326,5.32,1.005,-1.0,0.031,1.036
312538,5.316,5.319,1.005,1.0,-0.031,-1.036
313539,5.326,5.318,1.005,-1.0,-0.031,0.973
314539,5.313,5.317,1.005,1.0,-0.031,-1.036
315540,5.322,5.316,1.005,-1.0,-0.031,0.973
316541,5.312,5.315,1.005,1.0,-0.031,-1.036
317541,5.322,5.314,1.005,-1.0,-0.031,0.973
318542,5.312,5.313,1.005,1.0,-0.031,-1.036
319542,5.323,5.312,1.005,-1.0,-0.031,0.973
320651,5.314,5.311,1.01,1.0,-0.031,-1.036
321652,5.304,5.311,1.01,1.0,0.0,-1.01
322653,5.314,5.311,1.01,-1.0,0.0,1.01
323653,5.304,5.311,1.01,1.0,0.0,-1.01
324654,5.312,5.311,1.01,-1.0,0.0,1.01
325936,5.302,5.311,1.01,1.0,0.0,-1.01
326936,5.31,5.311,1.01,-1.0,0.0,1.01
327937,5.319,5.311,1.01,-1.0,0.0,1.01
328937,5.309,5.311,1.01,1.0,0.0,-1.01
329938,5.32,5.311,1.01,-1.0,0.0,1.01
330938,5.307,5.311,1.01,1.0,0.0,-1.01
331939,5.315,5.311,1.01,-1.0,0.0,1.01
332940,5.306,5.311,1.01,1.0,0.0,-1.01
333940,5.314,5.311,1.01,-1.0,0.0,1.01
334941,5.302,5.311,1.01,1.0,0.0,-1.01
335941,5.313,5.311,1.01,-1.0,0.0,1.01
336942,5.305,5.311,1.01,1.0,0.0,-1.01
337942,5.313,5.311,1.01,-1.0,0.0,1.01
338943,5.305,5.311,1.01,1.0,0.0,-1.01
339943,5.312,5.311,1.01,-1.0,0.0,1.01
340944,5.3,5.311,1.01,1.0,0.0,-1.01
341944,5.31,5.311,1.015,-1.0,0.0,1.01
342945,5.319,5.311,1.015,-1.0,0.0,1.015
343946,5.308,5.311,1.015,1.0,0.0,-1.015
344946,5.318,5.311,1.015,-1.0,0.0,1.015
345947,5.308,5.311,1.015,1.0,0.0,-1.015
346947,5.319,5.311,1.015,-1.0,0.0,1.015
347948,5.307,5.311,1.015,1.0,0.0,-1.015
348948,5.317,5.311,1.015,-1.0,0.0,1.015
349949,5.305,5.311,1.015,1.0,0.0,-1.015
350950,5.313,5.311,1.015,-1.0,0.0,1.015
351950,5.304,5.311,1.015,1.0,0.0,-1.015
352951,5.312,5.311,1.015,-1.0,0.0,1.015
353951,5.304,5.311,1.015,1.0,0.0,-1.015
354952,5.314,5.311,1.015,-1.0,0.0,1.015
355952,5.305,5.311,1.015,1.0,0.0,-1.015
356953,5.314,5.311,1.015,-1.0,0.0,1.015
357953,5.305,5.311,1.015,1.0,0.0,-1.015
358954,5.315,5.311,1.015,-1.0,0.0,1.015
359955,5.304,5.311,1.015,1.0,0.0,-1.015
360955,5.315,5.311,1.015,-1.0,0.0,1.015
361956,5.303,5.311,1.015,1.0,0.0,-1.015
362956,5.311,5.311,1.015,-1.0,0.0,1.015
363957,5.309,5.311,1.015,0.0,0.0,0.0
364958,5.318,5.311,1.015,-1.0,0.0,1.015
365958,5.305,5.311,1.015,1.0,0.0,-1.015
366959,5.315,5.311,1.015,-1.0,0.0,1.015
367959,5.305,5.311,1.015,1.0,0.0,-1.015
368960,5.317,5.311,1.015,-1.0,0.0,1.015
369960,5.304,5.311,1.015,1.0,0.0,-1.015
370961,5.312,5.311,1.015,-1.0,0.0,1.015
371961,5.304,5.311,1.015,1.0,0.0,-1.015
372962,5.314,5.311,1.015,-1.0,0.0,1.015
373963,5.304,5.311,1.015,1.0,0.0,-1.015
374963,5.315,5.311,1.015,-1.0,0.0,1.015
375964,5.302,5.311,1.015,1.0,0.0,-1.015
376964,5.313,5.311,1.015,-1.0,0.0,1.015
377965,5.301,5.311,1.015,1.0,0.0,-1.015
378965,5.311,5.311,1.02,-1.0,0.0,1.015
379966,5.308,5.311,1.02,0.0,0.0,0.0
380967,5.316,5.311,1.02,-1.0,0.0,1.02
381967,5.305,5.311,1.02,1.0,0.0,-1.02
382968,5.316,5.311,1.02,-1.0,0.0,1.02
383968,5.304,5.311,1.02,1.0,0.0,-1.02
384969,5.314,5.311,1.02,-1.0,0.0,1.02
385969,5.304,5.311,1.02,1.0,0.0,-1.02
386970,5.315,5.311,1.02,-1.0,0.0,1.02
387971,5.306,5.311,1.02,1.0,0.0,-1.02
388971,5.315,5.311,1.02,-1.0,0.0,1.02
389972,5.303,5.311,1.02,1.0,0.0,-1.02
390972,5.311,5.311,1.02,-1.0,0.0,1.02
391973,5.312,5.311,1.02,0.0,0.0,0.0
392973,5.3,5.311,1.02,1.0,0.0,-1.02
394344,5.311,5.311,1.025,-1.0,0.0,1.02
395345,5.31,5.311,1.025,0.0,0.0,0.0
396345,5.32,5.311,1.025,-1.0,0.0,1.025
397346,5.308,5.311,1.025,1.0,0.0,-1.025
398346,5.32,5.311,1.025,-1.0,0.0,1.025
399347,5.307,5.311,1.025,1.0,0.0,-1.025
400347,5.319,5.311,1.025,-1.0,0.0,1.025
401348,5.309,5.311,1.025,1.0,0.0,-1.025
402348,5.321,5.311,1.025,-1.0,0.0,1.025
403349,5.309,5.311,1.025,1.0,0.0,-1.025
404349,5.321,5.311,1.025,-1.0,0.0,1.025
405350,5.311,5.311,1.025,1.0,0.0,-1.025
406351,5.308,5.311,1.025,0.0,0.0,0.0
407351,5.317,5.311,1.025,-1.0,0.0,1.025
408352,5.306,5.311,1.025,1.0,0.0,-1.025
409352,5.315,5.311,1.025,-1.0,0.0,1.025
410353,5.304,5.311,1.025,1.0,0.0,-1.025
411354,5.314,5.311,1.025,-1.0,0.0,1.025
412354,5.303,5.311,1.025,1.0,0.0,-1.025
413355,5.314,5.311,1.025,-1.0,0.0,1.025
414355,5.302,5.311,1.025,1.0,0.0,-1.025
415356,5.311,5.311,1.025,-1.0,0.0,1.025
416357,5.311,5.311,1.025,0.0,0.0,0.0
417357,5.311,5.311,1.025,0.0,0.0,0.0
418358,5.312,5.311,1.025,0.0,0.0,0.0
419358,5.299,5.311,1.025,1.0,0.0,-1.025
420359,5.311,5.311,1.03,-1.0,0.0,1.025
421359,5.312,5.311,1.03,0.0,0.0,0.0
422360,5.301,5.311,1.03,1.0,0.0,-1.03
423360,5.313,5.311,1.035,-1.0,0.0,1.03
424361,5.304,5.311,1.035,1.0,0.0,-1.035
425362,5.315,5.311,1.035,-1.0,0.0,1.035
426362,5.304,5.311,1.035,1.0,0.0,-1.035
427363,5.312,5.311,1.035,-1.0,0.0,1.035
428364,5.302,5.311,1.035,1.0,0.0,-1.035
429364,5.313,5.311,1.035,-1.0,0.0,1.035
430365,5.301,5.311,1.035,1.0,0.0,-1.035
431365,5.309,5.311,1.04,-1.0,0.0,1.035
432366,5.316,5.311,1.04,-1.0,0.0,1.04
433366,5.303,5.311,1.04,1.0,0.0,-1.04
434367,5.313,5.311,1.04,-1.0,0.0,1.04
435367,5.3,5.311,1.04,1.0,0.0,-1.04
436368,5.31,5.311,1.045,-1.0,0.0,1.04
437369,5.319,5.311,1.045,-1.0,0.0,1.045
438369,5.31,5.311,1.045,1.0,0.0,-1.045
439370,5.321,5.311,1.045,-1.0,0.0,1.045
440370,5.31,5.311,1.045,1.0,0.0,-1.045
441371,5.322,5.311,1.045,-1.0,0.0,1.045
442371,5.313,5.311,1.05,1.0,0.0,-1.045
443372,5.304,5.311,1.05,1.0,0.0,-1.05
444373,5.313,5.311,1.05,-1.0,0.0,1.05
445373,5.303,5.311,1.05,1.0,0.0,-1.05
446374,5.313,5.311,1.05,-1.0,0.0,1.05
447374,5.303,5.311,1.05,1.0,0.0,-1.05
448375,5.314,5.311,1.05,-1.0,0.0,1.05
449376,5.304,5.311,1.05,1.0,0.0,-1.05
450376,5.316,5.311,1.05,-1.0,0.0,1.05
451377,5.303,5.311,1.05,1.0,0.0,-1.05
452377,5.313,5.311,1.05,-1.0,0.0,1.05
453378,5.303,5.311,1.05,1.0,0.0,-1.05
454378,5.312,5.311,1.05,-1.0,0.0,1.05
455379,5.3,5.311,1.05,1.0,0.0,-1.05
456379,5.31,5.311,1.055,-1.0,0.0,1.05
457380,5.32,5.311,1.055,-1.0,0.0,1.055
458381,5.309,5.311,1.055,1.0,0.0,-1.055
459381,5.319,5.311,1.055,-1.0,0.0,1.055
460382,5.307,5.311,1.055,1.0,0.0,-1.055
461382,5.319,5.311,1.055,-1.0,0.0,1.055
462383,5.307,5.311,1.055,1.0,0.0,-1.055
463384,5.317,5.311,1.055,-1.0,0.0,1.055
464384,5.304,5.311,1.055,1.0,0.0,-1.055
465385,5.315,5.311,1.055,-1.0,0.0,1.055
466385,5.303,5.311,1.055,1.0,0.0,-1.055
467386,5.314,5.311,1.055,-1.0,0.0,1.055
468386,5.303,5.311,1.055,1.0,0.0,-1.055
469387,5.312,5.311,1.055,-1.0,0.0,1.055
470387,5.3,5.311,1.055,1.0,0.0,-1.055
471388,5.312,5.311,1.06,-1.0,0.0,1.055
472389,5.299,5.311,1.06,1.0,0.0,-1.06
473389,5.308,5.311,1.065,-1.0,0.0,1.06
474390,5.318,5.311,1.065,-1.0,0.0,1.065
475390,5.307,5.311,1.065,1.0,0.0,-1.065
476391,5.316,5.311,1.065,-1.0,0.0,1.065
477392,5.305,5.311,1.065,1.0,0.0,-1.065
478392,5.317,5.311,1.065,-1.0,0.0,1.065
479393,5.305,5.311,1.065,1.0,0.0,-1.065
480445,5.316,5.311,1.065,-1.0,0.0,1.065
481446,5.306,5.311,1.065,1.0,0.0,-1.065
482446,5.316,5.311,1.065,-1.0,0.0,1.065
483447,5.304,5.311,1.065,1.0,0.0,-1.065
484447,5.316,5.311,1.065,-1.0,0.0,1.065
485448,5.307,5.311,1.065,1.0,0.0,-1.065
486449,5.315,5.311,1.065,-1.0,0.0,1.065
487507,5.302,5.311,1.065,1.0,0.0,-1.065
488508,5.313,5.311,1.065,-1.0,0.0,1.065
489509,5.301,5.311,1.065,1.0,0.0,-1.065
490648,5.313,5.311,1.07,-1.0,0.0,1.065
491649,5.304,5.311,1.07,1.0,0.0,-1.07
492649,5.314,5.311,1.07,-1.0,0.0,1.07
493650,5.3,5.311,1.07,1.0,0.0,-1.07
494651,5.309,5.311,1.075,-1.0,0.0,1.07
495651,5.32,5.311,1.075,-1.0,0.0,1.075
