timestamp,x,z,vtheta,grad,g,u
70188,3.652,4.512,0.35,-1.0,2.616,2.961
71188,3.68,4.537,0.355,-1.0,2.586,2.936
72189,3.708,4.562,0.36,-1.0,2.556,2.911
73190,3.737,4.587,0.365,-1.0,2.528,2.888
74190,3.767,4.611,0.37,-1.0,2.496,2.861
75191,3.796,4.635,0.375,-1.0,2.467,2.837
76191,3.823,4.659,0.38,-1.0,2.438,2.813
77192,3.848,4.683,0.385,-1.0,2.408,2.788
78192,3.877,4.706,0.39,-1.0,2.377,2.762
79193,3.904,4.729,0.395,-1.0,2.348,2.738
80194,3.929,4.752,0.4,-1.0,2.318,2.713
81194,3.954,4.774,0.405,-1.0,2.288,2.688
82195,3.982,4.796,0.41,-1.0,2.267,2.672
83195,4.009,4.818,0.415,-1.0,2.245,2.655
84196,4.037,4.84,0.42,-1.0,2.224,2.639
85197,4.065,4.862,0.425,-1.0,2.202,2.622
86197,4.091,4.883,0.43,-1.0,2.138,2.563
87198,4.115,4.904,0.435,-1.0,2.11,2.54
88199,4.14,4.924,0.44,-1.0,2.079,2.514
89199,4.166,4.944,0.445,-1.0,2.051,2.491
90200,4.188,4.964,0.45,-1.0,2.022,2.467
91200,4.212,4.983,0.455,-1.0,1.991,2.441
92201,4.235,5.002,0.46,-1.0,1.962,2.417
93202,4.257,5.021,0.465,-1.0,1.931,2.391
94202,4.28,5.04,0.47,-1.0,1.902,2.367
95203,4.303,5.058,0.475,-1.0,1.872,2.342
96203,4.327,5.076,0.48,-1.0,1.843,2.318
97204,4.35,5.094,0.485,-1.0,1.813,2.293
98204,4.37,5.111,0.49,-1.0,1.783,2.268
99205,4.392,5.128,0.495,-1.0,1.753,2.243
100206,4.414,5.145,0.5,-1.0,1.723,2.218
101206,4.436,5.161,0.505,-1.0,1.693,2.193
102207,4.455,5.177,0.51,-1.0,1.664,2.169
103207,4.476,5.193,0.515,-1.0,1.635,2.145
104208,4.496,5.209,0.52,-1.0,1.605,2.12
105209,4.516,5.224,0.525,-1.0,1.575,2.095
106209,4.537,5.239,0.53,-1.0,1.546,2.071
107210,4.559,5.254,0.535,-1.0,1.516,2.046
108210,4.578,5.268,0.54,-1.0,1.486,2.021
109211,4.597,5.282,0.545,-1.0,1.457,1.997
110211,4.617,5.296,0.55,-1.0,1.428,1.973
111212,4.636,5.31,0.555,-1.0,1.4,1.95
112213,4.657,5.323,0.56,-1.0,1.367,1.922
113213,4.676,5.336,0.565,-1.0,1.339,1.899
114214,4.694,5.349,0.57,-1.0,1.311,1.876
115215,4.711,5.361,0.575,-1.0,1.283,1.853
116215,4.728,5.373,0.58,-1.0,1.255,1.83
117216,4.743,5.385,0.585,-1.0,1.218,1.798
118216,4.761,5.396,0.59,-1.0,1.188,1.773
119217,4.778,5.407,0.595,-1.0,1.159,1.749
120217,4.795,5.418,0.6,-1.0,1.131,1.726
121218,4.813,5.429,0.605,-1.0,1.103,1.703
122219,4.828,5.439,0.61,-1.0,1.067,1.672
123220,4.842,5.449,0.615,-1.0,1.037,1.647
124220,4.86,5.459,0.62,-1.0,1.007,1.622
125221,4.876,5.468,0.625,-1.0,0.976,1.596
126221,4.893,5.477,0.63,-1.0,0.946,1.571
127222,4.91,5.486,0.635,-1.0,0.917,1.547
128222,4.922,5.494,0.64,-1.0,0.886,1.521
129223,4.936,5.502,0.645,-1.0,0.857,1.497
130224,4.951,5.51,0.65,-1.0,0.827,1.472
131224,4.964,5.517,0.655,-1.0,0.797,1.447
132225,4.98,5.524,0.66,-1.0,0.767,1.422
133225,4.992,5.531,0.665,-1.0,0.739,1.399
134226,5.004,5.538,0.67,-1.0,0.708,1.373
135226,5.015,5.544,0.675,-1.0,0.68,1.35
136227,5.03,5.55,0.68,-1.0,0.65,1.325
137228,5.044,5.556,0.685,-1.0,0.62,1.3
138228,5.058,5.561,0.69,-1.0,0.586,1.271
139229,5.069,5.566,0.695,-1.0,0.556,1.246
140229,5.081,5.571,0.7,-1.0,0.526,1.221
141230,5.095,5.575,0.705,-1.0,0.495,1.195
142231,5.105,5.579,0.71,-1.0,0.466,1.171
143231,5.116,5.583,0.715,-1.0,0.44,1.15
144232,5.129,5.587,0.72,-1.0,0.402,1.117
145232,5.141,5.59,0.725,-1.0,0.371,1.091
146233,5.152,5.593,0.73,-1.0,0.34,1.065
147234,5.16,5.596,0.735,-1.0,0.306,1.036
148234,5.171,5.598,0.74,-1.0,0.275,1.01
149235,5.182,5.6,0.745,-1.0,0.252,0.992
150235,5.19,5.602,0.75,-1.0,0.214,0.959
151236,5.198,5.603,0.755,-1.0,0.184,0.934
152237,5.209,5.604,0.76,-1.0,0.148,0.903
153237,5.215,5.605,0.765,-1.0,0.109,0.869
154238,5.222,5.605,0.77,-1.0,0.063,0.828
155238,5.231,5.605,0.775,-1.0,0.0,0.77
156239,5.24,5.605,0.78,-1.0,0.0,0.775
157240,5.245,5.605,0.785,-1.0,0.0,0.78
158240,5.254,5.605,0.79,-1.0,0.0,0.785
159241,5.261,5.605,0.795,-1.0,0.0,0.79
160241,5.27,5.605,0.8,-1.0,0.0,0.795
161242,5.275,5.605,0.805,-1.0,0.0,0.8
162242,5.282,5.605,0.81,-1.0,0.0,0.805
163243,5.287,5.605,0.815,-1.0,0.0,0.81
164243,5.297,5.605,0.82,-1.0,0.0,0.815
165244,5.305,5.605,0.825,-1.0,0.0,0.82
166245,5.311,5.605,0.83,-1.0,0.0,0.825
167245,5.317,5.605,0.835,-1.0,0.0,0.83
168246,5.324,5.605,0.84,-1.0,0.0,0.835
169247,5.33,5.605,0.845,-1.0,0.0,0.84
170247,5.338,5.605,0.85,-1.0,0.0,0.845
171248,5.346,5.605,0.855,-1.0,0.0,0.85
172248,5.353,5.605,0.86,-1.0,0.0,0.855
173249,5.362,5.605,0.865,-1.0,0.0,0.86
174249,5.373,5.605,0.87,-1.0,0.0,0.865
175250,5.381,5.605,0.875,-1.0,0.0,0.87
176251,5.388,5.605,0.88,-1.0,0.0,0.875
177251,5.398,5.605,0.885,-1.0,0.0,0.88
178252,5.408,5.605,0.89,-1.0,0.0,0.885
179252,5.415,5.605,0.895,-1.0,0.0,0.89
180253,5.424,5.605,0.9,-1.0,0.0,0.895
181253,5.43,5.605,0.905,-1.0,0.0,0.9
182254,5.438,5.605,0.91,-1.0,0.0,0.905
183254,5.446,5.605,0.915,-1.0,0.0,0.91
184255,5.452,5.605,0.92,-1.0,0.0,0.915
185256,5.462,5.605,0.925,-1.0,0.0,0.92
186256,5.473,5.605,0.93,-1.0,0.0,0.925
187257,5.484,5.605,0.935,-1.0,0.0,0.93
188257,5.492,5.605,0.94,-1.0,0.0,0.935
189258,5.501,5.605,0.945,-1.0,0.0,0.94
190258,5.508,5.605,0.95,-1.0,0.0,0.945
191259,5.516,5.605,0.955,-1.0,0.0,0.95
192259,5.526,5.605,0.96,-1.0,0.0,0.955
193260,5.537,5.605,0.965,-1.0,0.0,0.96
194261,5.544,5.605,0.97,-1.0,0.0,0.965
195261,5.553,5.605,0.975,-1.0,0.0,0.97
196262,5.564,5.605,0.98,-1.0,0.0,0.975
197262,5.572,5.605,0.985,-1.0,0.0,0.98
198263,5.583,5.605,0.99,-1.0,0.0,0.985
199263,5.591,5.605,0.995,-1.0,0.0,0.99
200264,5.601,5.605,1.0,-1.0,0.0,0.995
201265,5.61,5.605,1.0,-1.0,0.0,1.0
202302,5.601,5.605,1.0,1.0,0.0,-1.0
203303,5.608,5.605,1.0,-1.0,0.0,1.0
204303,5.6,5.605,1.0,1.0,0.0,-1.0
205304,5.607,5.605,1.0,-1.0,0.0,1.0
206304,5.595,5.605,1.0,1.0,0.0,-1.0
207305,5.606,5.605,1.005,-1.0,0.0,1.0
208306,5.595,5.605,1.005,1.0,0.0,-1.005
209306,5.606,5.605,1.01,-1.0,0.0,1.005
210307,5.598,5.605,1.01,1.0,0.0,-1.01
211307,5.607,5.605,1.01,-1.0,0.0,1.01
212308,5.595,5.605,1.01,1.0,0.0,-1.01
213308,5.607,5.605,1.015,-1.0,0.0,1.01
214309,5.597,5.605,1.015,1.0,0.0,-1.015
215309,5.605,5.605,1.015,-1.0,0.0,1.015
216310,5.605,5.605,1.015,0.0,0.0,0.0
217311,5.603,5.605,1.015,0.0,0.0,0.0
218311,5.611,5.605,1.015,-1.0,0.0,1.015
219312,5.601,5.605,1.015,1.0,0.0,-1.015
220312,5.613,5.605,1.015,-1.0,0.0,1.015
221313,5.602,5.605,1.015,1.0,0.0,-1.015
222313,5.61,5.605,1.015,-1.0,0.0,1.015
223314,5.599,5.605,1.015,1.0,0.0,-1.015
224315,5.609,5.605,1.015,-1.0,0.0,1.015
225315,5.599,5.605,1.015,1.0,0.0,-1.015
226316,5.611,5.605,1.015,-1.0,0.0,1.015
227316,5.6,5.605,1.015,1.0,0.0,-1.015
228317,5.608,5.605,1.015,-1.0,0.0,1.015
229317,5.596,5.605,1.015,1.0,0.0,-1.015
230318,5.606,5.605,1.015,-1.0,0.0,1.015
231319,5.593,5.605,1.015,1.0,0.0,-1.015
232319,5.6,5.605,1.02,-1.0,0.0,1.015
233320,5.609,5.605,1.02,-1.0,0.0,1.02
234320,5.596,5.605,1.02,1.0,0.0,-1.02
235321,5.604,5.605,1.02,-1.0,0.0,1.02
236321,5.614,5.605,1.02,-1.0,0.0,1.02
237322,5.602,5.605,1.02,1.0,0.0,-1.02
238322,5.614,5.605,1.02,-1.0,0.0,1.02
239323,5.602,5.605,1.02,1.0,0.0,-1.02
240324,5.61,5.605,1.02,-1.0,0.0,1.02
241324,5.6,5.605,1.02,1.0,0.0,-1.02
242325,5.608,5.605,1.02,-1.0,0.0,1.02
243325,5.599,5.605,1.02,1.0,0.0,-1.02
244326,5.606,5.605,1.02,-1.0,0.0,1.02
245326,5.595,5.605,1.02,1.0,0.0,-1.02
246327,5.604,5.605,1.025,-1.0,0.0,1.02
247327,5.614,5.605,1.025,-1.0,0.0,1.025
248328,5.602,5.605,1.025,1.0,0.0,-1.025
249329,5.611,5.605,1.025,-1.0,0.0,1.025
250329,5.6,5.605,1.025,1.0,0.0,-1.025
251330,5.608,5.605,1.025,-1.0,0.0,1.025
252330,5.6,5.605,1.025,1.0,0.0,-1.025
253331,5.61,5.605,1.025,-1.0,0.0,1.025
254331,5.597,5.605,1.025,1.0,0.0,-1.025
255332,5.607,5.605,1.025,-1.0,0.0,1.025
256333,5.596,5.605,1.025,1.0,0.0,-1.025
257333,5.603,5.605,1.025,-1.0,0.0,1.025
258334,5.611,5.605,1.025,-1.0,0.0,1.025
259334,5.603,5.605,1.025,1.0,0.0,-1.025
260335,5.612,5.605,1.025,-1.0,0.0,1.025
261335,5.601,5.605,1.025,1.0,0.0,-1.025
262336,5.612,5.605,1.025,-1.0,0.0,1.025
263336,5.603,5.605,1.025,1.0,0.0,-1.025
264337,5.612,5.605,1.025,-1.0,0.0,1.025
265338,5.6,5.605,1.025,1.0,0.0,-1.025
266338,5.609,5.605,1.025,-1.0,0.0,1.025
267339,5.598,5.605,1.025,1.0,0.0,-1.025
268339,5.609,5.605,1.025,-1.0,0.0,1.025
269340,5.597,5.605,1.025,1.0,0.0,-1.025
270340,5.605,5.605,1.025,-1.0,0.0,1.025
271341,5.605,5.605,1.025,0.0,0.0,0.0
272341,5.605,5.605,1.025,0.0,0.0,0.0
273342,5.605,5.605,1.025,0.0,0.0,0.0
274343,5.605,5.605,1.025,0.0,0.0,0.0
275343,5.605,5.605,1.025,0.0,0.0,0.0
276344,5.607,5.605,1.025,0.0,0.0,0.0
277344,5.594,5.605,1.025,1.0,0.0,-1.025
278345,5.604,5.605,1.03,-1.0,0.0,1.025
279345,5.611,5.605,1.03,-1.0,0.0,1.03
280346,5.6,5.605,1.03,1.0,0.0,-1.03
281347,5.609,5.605,1.03,-1.0,0.0,1.03
282347,5.597,5.605,1.03,1.0,0.0,-1.03
283348,5.605,5.605,1.03,-1.0,0.0,1.03
284348,5.607,5.605,1.03,0.0,0.0,0.0
285349,5.596,5.605,1.03,1.0,0.0,-1.03
286349,5.608,5.605,1.03,-1.0,0.0,1.03
287350,5.598,5.605,1.03,1.0,0.0,-1.03
288396,5.608,5.605,1.03,-1.0,0.0,1.03
289397,5.599,5.605,1.03,1.0,0.0,-1.03
290398,5.61,5.605,1.03,-1.0,0.0,1.03
291398,5.602,5.605,1.03,1.0,0.0,-1.03
292399,5.61,5.605,1.03,-1.0,0.0,1.03
293399,5.598,5.605,1.03,1.0,0.0,-1.03
294400,5.607,5.605,1.03,-1.0,0.0,1.03
295400,5.596,5.605,1.03,1.0,0.0,-1.03
296401,5.603,5.605,1.03,-1.0,0.0,1.03
297402,5.614,5.605,1.03,-1.0,0.0,1.03
298402,5.604,5.605,1.03,1.0,0.0,-1.03
299403,5.613,5.605,1.03,-1.0,0.0,1.03
300403,5.601,5.605,1.03,1.0,0.0,-1.03
301404,5.612,5.605,1.03,-1.0,0.0,1.03
302404,5.603,5.605,1.03,1.0,0.0,-1.03
303405,5.612,5.605,1.03,-1.0,0.0,1.03
304406,5.603,5.605,1.03,1.0,0.0,-1.03
305406,5.611,5.605,1.03,-1.0,0.0,1.03
306407,5.599,5.605,1.03,1.0,0.0,-1.03
307407,5.608,5.605,1.03,-1.0,0.0,1.03
308408,5.599,5.605,1.03,1.0,0.0,-1.03
309409,5.609,5.605,1.03,-1.0,0.0,1.03
310409,5.596,5.605,1.03,1.0,0.0,-1.03
311410,5.606,5.605,1.03,-1.0,0.0,1.03
312410,5.596,5.605,1.03,1.0,0.0,-1.03
313411,5.606,5.605,1.03,-1.0,0.0,1.03
314411,5.596,5.605,1.03,1.0,0.0,-1.03
315412,5.608,5.605,1.03,-1.0,0.0,1.03
316413,5.599,5.605,1.03,1.0,0.0,-1.03
317413,5.61,5.605,1.03,-1.0,0.0,1.03
318414,5.599,5.605,1.03,1.0,0.0,-1.03
319414,5.609,5.605,1.03,-1.0,0.0,1.03
320415,5.597,5.605,1.03,1.0,0.0,-1.03
321416,5.608,5.605,1.03,-1.0,0.0,1.03
322439,5.595,5.605,1.03,1.0,0.0,-1.03
323439,5.604,5.605,1.035,-1.0,0.0,1.03
324440,5.615,5.605,1.035,-1.0,0.0,1.035
325440,5.606,5.605,1.035,1.0,0.0,-1.035
326441,5.593,5.605,1.035,1.0,0.0,-1.035
327442,5.601,5.605,1.04,-1.0,0.0,1.035
328442,5.613,5.605,1.04,-1.0,0.0,1.04
329443,5.6,5.605,1.04,1.0,0.0,-1.04
330443,5.608,5.605,1.04,-1.0,0.0,1.04
331444,5.599,5.605,1.04,1.0,0.0,-1.04
332444,5.611,5.605,1.04,-1.0,0.0,1.04
333445,5.598,5.605,1.04,1.0,0.0,-1.04
334446,5.61,5.605,1.04,-1.0,0.0,1.04
335446,5.597,5.605,1.04,1.0,0.0,-1.04
336447,5.606,5.605,1.04,-1.0,0.0,1.04
337447,5.595,5.605,1.04,1.0,0.0,-1.04
338448,5.604,5.605,1.045,-1.0,0.0,1.04
339448,5.614,5.605,1.045,-1.0,0.0,1.045
340449,5.603,5.605,1.045,1.0,0.0,-1.045
341449,5.614,5.605,1.045,-1.0,0.0,1.045
342450,5.604,5.605,1.045,1.0,0.0,-1.045
343451,5.612,5.605,1.045,-1.0,0.0,1.045
344451,5.602,5.605,1.045,1.0,0.0,-1.045
345452,5.611,5.605,1.045,-1.0,0.0,1.045
346452,5.598,5.605,1.045,1.0,0.0,-1.045
347453,5.61,5.605,1.045,-1.0,0.0,1.045
348453,5.597,5.605,1.045,1.0,0.0,-1.045
349454,5.609,5.605,1.045,-1.0,0.0,1.045
350454,5.599,5.605,1.045,1.0,0.0,-1.045
351455,5.61,5.605,1.045,-1.0,0.0,1.045
352456,5.598,5.605,1.045,1.0,0.0,-1.045
353456,5.609,5.605,1.045,-1.0,0.0,1.045
354457,5.599,5.605,1.045,1.0,0.0,-1.045
355457,5.609,5.605,1.045,-1.0,0.0,1.045
356458,5.599,5.605,1.045,1.0,0.0,-1.045
357458,5.608,5.605,1.045,-1.0,0.0,1.045
358459,5.596,5.605,1.045,1.0,0.0,-1.045
359459,5.604,5.605,1.045,-1.0,0.0,1.045
360460,5.614,5.605,1.045,-1.0,0.0,1.045
361460,5.601,5.605,1.045,1.0,0.0,-1.045
362461,5.612,5.605,1.045,-1.0,0.0,1.045
363462,5.601,5.605,1.045,1.0,0.0,-1.045
364462,5.613,5.605,1.045,-1.0,0.0,1.045
365463,5.6,5.605,1.045,1.0,0.0,-1.045
366463,5.608,5.605,1.045,-1.0,0.0,1.045
367464,5.599,5.605,1.045,1.0,0.0,-1.045
368464,5.609,5.605,1.045,-1.0,0.0,1.045
369465,5.599,5.605,1.045,1.0,0.0,-1.045
370465,5.61,5.605,1.045,-1.0,0.0,1.045
371466,5.597,5.605,1.045,1.0,0.0,-1.045
372467,5.609,5.605,1.045,-1.0,0.0,1.045
373467,5.597,5.605,1.045,1.0,0.0,-1.045
374468,5.607,5.605,1.045,-1.0,0.0,1.045
375468,5.594,5.605,1.045,1.0,0.0,-1.045
376469,5.602,5.605,1.05,-1.0,0.0,1.045
377469,5.612,5.605,1.05,-1.0,0.0,1.05
378470,5.602,5.605,1.05,1.0,0.0,-1.05
379471,5.611,5.605,1.05,-1.0,0.0,1.05
380471,5.6,5.605,1.05,1.0,0.0,-1.05
381472,5.61,5.605,1.05,-1.0,0.0,1.05
382472,5.601,5.605,1.05,1.0,0.0,-1.05
383473,5.613,5.605,1.05,-1.0,0.0,1.05
384473,5.601,5.605,1.05,1.0,0.0,-1.05
385474,5.61,5.605,1.05,-1.0,0.0,1.05
386474,5.597,5.605,1.05,1.0,0.0,-1.05
387475,5.609,5.605,1.05,-1.0,0.0,1.05
388475,5.596,5.605,1.05,1.0,0.0,-1.05
389476,5.607,5.605,1.05,-1.0,0.0,1.05
390477,5.595,5.605,1.05,1.0,0.0,-1.05
391477,5.605,5.605,1.055,-1.0,0.0,1.05
392478,5.603,5.605,1.055,0.0,0.0,0.0
393478,5.615,5.605,1.055,-1.0,0.0,1.055
394479,5.602,5.605,1.055,1.0,0.0,-1.055
395479,5.614,5.605,1.055,-1.0,0.0,1.055
396480,5.604,5.605,1.055,1.0,0.0,-1.055
397480,5.616,5.605,1.055,-1.0,0.0,1.055
398481,5.604,5.605,1.06,1.0,0.0,-1.055
399482,5.616,5.605,1.06,-1.0,0.0,1.06
400482,5.605,5.605,1.065,1.0,0.0,-1.06
401483,5.602,5.605,1.065,0.0,0.0,0.0
402483,5.611,5.605,1.065,-1.0,0.0,1.065
403484,5.6,5.605,1.065,1.0,0.0,-1.065
404485,5.61,5.605,1.065,-1.0,0.0,1.065
405485,5.598,5.605,1.065,1.0,0.0,-1.065
406486,5.609,5.605,1.065,-1.0,0.0,1.065
407486,5.598,5.605,1.065,1.0,0.0,-1.065
408487,5.609,5.605,1.065,-1.0,0.0,1.065
409487,5.596,5.605,1.065,1.0,0.0,-1.065
410488,5.605,5.605,1.065,-1.0,0.0,1.065
411488,5.605,5.605,1.065,0.0,0.0,0.0
412489,5.605,5.605,1.065,0.0,0.0,0.0
413489,5.606,5.605,1.065,0.0,0.0,0.0
414490,5.593,5.605,1.065,1.0,0.0,-1.065
415491,5.605,5.605,1.07,-1.0,0.0,1.065
416491,5.606,5.605,1.07,0.0,0.0,0.0
417492,5.594,5.605,1.07,1.0,0.0,-1.07
418492,5.607,5.605,1.075,-1.0,0.0,1.07
419493,5.598,5.605,1.075,1.0,0.0,-1.075
420493,5.609,5.605,1.075,-1.0,0.0,1.075
421494,5.597,5.605,1.075,1.0,0.0,-1.075
422495,5.605,5.605,1.075,-1.0,0.0,1.075
423495,5.605,5.605,1.075,0.0,0.0,0.0
424496,5.605,5.605,1.075,0.0,0.0,0.0
425496,5.604,5.605,1.075,0.0,0.0,0.0
426497,5.613,5.605,1.075,-1.0,0.0,1.075
427498,5.599,5.605,1.075,1.0,0.0,-1.075
428498,5.607,5.605,1.075,-1.0,0.0,1.075
429499,5.596,5.605,1.075,1.0,0.0,-1.075
430499,5.604,5.605,1.075,-1.0,0.0,1.075
431500,5.615,5.605,1.075,-1.0,0.0,1.075
432500,5.603,5.605,1.075,1.0,0.0,-1.075
433501,5.615,5.605,1.075,-1.0,0.0,1.075
434502,5.605,5.605,1.075,1.0,0.0,-1.075
435502,5.604,5.605,1.075,0.0,0.0,0.0
436503,5.616,5.605,1.075,-1.0,0.0,1.075
437503,5.606,5.605,1.08,1.0,0.0,-1.075
438504,5.597,5.605,1.08,1.0,0.0,-1.08
439504,5.606,5.605,1.08,-1.0,0.0,1.08
440505,5.595,5.605,1.08,1.0,0.0,-1.08
441505,5.605,5.605,1.085,-1.0,0.0,1.08
442506,5.606,5.605,1.085,0.0,0.0,0.0
443507,5.596,5.605,1.085,1.0,0.0,-1.085
444507,5.607,5.605,1.085,-1.0,0.0,1.085
445508,5.597,5.605,1.085,1.0,0.0,-1.085
446508,5.605,5.605,1.085,-1.0,0.0,1.085
447509,5.604,5.605,1.085,0.0,0.0,0.0
448510,5.616,5.605,1.085,-1.0,0.0,1.085
449510,5.604,5.605,1.09,1.0,0.0,-1.085
450511,5.613,5.605,1.09,-1.0,0.0,1.09
451511,5.601,5.605,1.09,1.0,0.0,-1.09
452512,5.611,5.605,1.09,-1.0,0.0,1.09
453513,5.599,5.605,1.09,1.0,0.0,-1.09
454513,5.609,5.605,1.09,-1.0,0.0,1.09
455514,5.596,5.605,1.09,1.0,0.0,-1.09
456514,5.608,5.605,1.09,-1.0,0.0,1.09
457515,5.596,5.605,1.09,1.0,0.0,-1.09
458516,5.607,5.605,1.09,-1.0,0.0,1.09
459516,5.594,5.605,1.09,1.0,0.0,-1.09
460517,5.605,5.605,1.095,-1.0,0.0,1.09
461517,5.603,5.605,1.095,0.0,0.0,0.0
462518,5.614,5.605,1.095,-1.0,0.0,1.095
463518,5.603,5.605,1.095,1.0,0.0,-1.095
464519,5.612,5.605,1.095,-1.0,0.0,1.095
465520,5.6,5.605,1.095,1.0,0.0,-1.095
466520,5.612,5.605,1.095,-1.0,0.0,1.095
467521,5.598,5.605,1.095,1.0,0.0,-1.095
468521,5.607,5.605,1.095,-1.0,0.0,1.095
469522,5.595,5.605,1.095,1.0,0.0,-1.095
470522,5.606,5.605,1.1,-1.0,0.0,1.095
471523,5.593,5.605,1.1,1.0,0.0,-1.1
472523,5.604,5.605,1.105,-1.0,0.0,1.1
473524,5.616,5.605,1.105,-1.0,0.0,1.105
474525,5.603,5.605,1.11,1.0,0.0,-1.105
475525,5.614,5.605,1.11,-1.0,0.0,1.11
476922,5.604,5.605,1.11,1.0,0.0,-1.11
477922,5.615,5.605,1.11,-1.0,0.0,1.11
478923,5.602,5.605,1.11,1.0,0.0,-1.11
479924,5.614,5.605,1.11,-1.0,0.0,1.11
480924,5.604,5.605,1.11,1.0,0.0,-1.11
481925,5.613,5.605,1.11,-1.0,0.0,1.11
482925,5.599,5.605,1.11,1.0,0.0,-1.11
483926,5.61,5.605,1.11,-1.0,0.0,1.11
484926,5.598,5.605,1.11,1.0,0.0,-1.11
485927,5.61,5.605,1.11,-1.0,0.0,1.11
486927,5.6,5.605,1.11,1.0,0.0,-1.11
487928,5.611,5.605,1.11,-1.0,0.0,1.11
488928,5.597,5.605,1.11,1.0,0.0,-1.11
489929,5.606,5.605,1.11,-1.0,0.0,1.11
490930,5.595,5.605,1.11,1.0,0.0,-1.11
491930,5.605,5.605,1.115,-1.0,0.0,1.11
492931,5.603,5.605,1.115,0.0,0.0,0.0
493932,5.613,5.605,1.115,-1.0,0.0,1.115
494932,5.603,5.605,1.115,1.0,0.0,-1.115
495933,5.613,5.605,1.115,-1.0,0.0,1.115
496933,5.6,5.605,1.115,1.0,0.0,-1.115
497934,5.613,5.605,1.115,-1.0,0.0,1.115
498935,5.603,5.605,1.115,1.0,0.0,-1.115
499935,5.613,5.605,1.115,-1.0,0.0,1.115
