timestamp,x,z,vtheta,grad,g,u
137658,5.091,5.629,0.69,-1.0,-0.407,0.277
138659,5.094,5.625,0.695,-1.0,-0.385,0.304
139659,5.099,5.621,0.7,-1.0,-0.359,0.335
140660,5.101,5.617,0.705,-1.0,-0.332,0.367
141660,5.105,5.613,0.71,-1.0,-0.303,0.401
142661,5.11,5.61,0.715,-1.0,-0.278,0.431
143662,5.114,5.607,0.72,-1.0,-0.252,0.462
144662,5.12,5.604,0.725,-1.0,-0.226,0.493
145663,5.124,5.601,0.73,-1.0,-0.209,0.515
146663,5.127,5.599,0.735,-1.0,-0.186,0.543
147664,5.132,5.597,0.74,-1.0,-0.162,0.572
148665,5.136,5.595,0.745,-1.0,-0.154,0.585
149665,5.142,5.594,0.75,-1.0,-0.094,0.65
150666,5.147,5.593,0.755,-1.0,-0.083,0.666
151666,5.151,5.591,0.76,-1.0,-0.102,0.652
152667,5.16,5.59,0.765,-1.0,-0.013,0.746
153667,5.169,5.589,0.77,-1.0,-0.031,0.733
154668,5.175,5.589,0.775,-1.0,0.0,0.77
155669,5.181,5.589,0.78,-1.0,0.0,0.775
156669,5.19,5.589,0.785,-1.0,0.0,0.78
157670,5.199,5.589,0.79,-1.0,0.0,0.785
158670,5.207,5.589,0.795,-1.0,0.0,0.79
159671,5.212,5.589,0.8,-1.0,0.0,0.795
160672,5.219,5.589,0.805,-1.0,0.0,0.8
161672,5.226,5.589,0.81,-1.0,0.0,0.805
162673,5.235,5.589,0.815,-1.0,0.0,0.81
163673,5.242,5.589,0.82,-1.0,0.0,0.815
164674,5.25,5.589,0.825,-1.0,0.0,0.82
165675,5.256,5.589,0.83,-1.0,0.0,0.825
166675,5.264,5.589,0.835,-1.0,0.0,0.83
167676,5.27,5.589,0.84,-1.0,0.0,0.835
168676,5.278,5.589,0.845,-1.0,0.0,0.84
169677,5.288,5.589,0.85,-1.0,0.0,0.845
170677,5.296,5.589,0.855,-1.0,0.0,0.85
171678,5.302,5.589,0.86,-1.0,0.0,0.855
172678,5.311,5.589,0.865,-1.0,0.0,0.86
173679,5.321,5.589,0.87,-1.0,0.0,0.865
174680,5.33,5.589,0.875,-1.0,0.0,0.87
175680,5.339,5.589,0.88,-1.0,0.0,0.875
176681,5.346,5.589,0.885,-1.0,0.0,0.88
177681,5.353,5.589,0.89,-1.0,0.0,0.885
178682,5.364,5.589,0.895,-1.0,0.0,0.89
179682,5.374,5.589,0.9,-1.0,0.0,0.895
180683,5.385,5.589,0.905,-1.0,0.0,0.9
181683,5.392,5.589,0.91,-1.0,0.0,0.905
182684,5.399,5.589,0.915,-1.0,0.0,0.91
183685,5.409,5.589,0.92,-1.0,0.0,0.915
184685,5.419,5.589,0.925,-1.0,0.0,0.92
185686,5.426,5.589,0.93,-1.0,0.0,0.925
186686,5.437,5.589,0.935,-1.0,0.0,0.93
187687,5.445,5.589,0.94,-1.0,0.0,0.935
188687,5.455,5.589,0.945,-1.0,0.0,0.94
189688,5.466,5.589,0.95,-1.0,0.0,0.945
190688,5.474,5.589,0.955,-1.0,0.0,0.95
191689,5.482,5.589,0.96,-1.0,0.0,0.955
192689,5.493,5.589,0.965,-1.0,0.0,0.96
193690,5.501,5.589,0.97,-1.0,0.0,0.965
194691,5.508,5.589,0.975,-1.0,0.0,0.97
195691,5.518,5.589,0.98,-1.0,0.0,0.975
196692,5.525,5.589,0.985,-1.0,0.0,0.98
197692,5.534,5.589,0.99,-1.0,0.0,0.985
198693,5.544,5.589,0.995,-1.0,0.0,0.99
199693,5.555,5.589,1.0,-1.0,0.0,0.995
200694,5.566,5.589,1.005,-1.0,0.0,1.0
201694,5.575,5.589,1.01,-1.0,0.0,1.005
202695,5.586,5.589,1.015,-1.0,0.0,1.01
203696,5.595,5.589,1.015,-1.0,0.0,1.015
204696,5.586,5.589,1.015,1.0,0.0,-1.015
205697,5.597,5.589,1.015,-1.0,0.0,1.015
206697,5.584,5.589,1.015,1.0,0.0,-1.015
207698,5.593,5.589,1.015,-1.0,0.0,1.015
208698,5.583,5.589,1.015,1.0,0.0,-1.015
209699,5.595,5.589,1.015,-1.0,0.0,1.015
210699,5.586,5.589,1.015,1.0,0.0,-1.015
211700,5.596,5.589,1.015,-1.0,0.0,1.015
212701,5.584,5.589,1.015,1.0,0.0,-1.015
213701,5.595,5.589,1.015,-1.0,0.0,1.015
214702,5.583,5.589,1.015,1.0,0.0,-1.015
215702,5.592,5.589,1.015,-1.0,0.0,1.015
216703,5.582,5.589,1.015,1.0,0.0,-1.015
217704,5.591,5.589,1.015,-1.0,0.0,1.015
218704,5.582,5.589,1.015,1.0,0.0,-1.015
219705,5.59,5.589,1.015,-1.0,0.0,1.015
220705,5.581,5.589,1.015,1.0,0.0,-1.015
221706,5.593,5.589,1.015,-1.0,0.0,1.015
222706,5.584,5.589,1.015,1.0,0.0,-1.015
223707,5.592,5.589,1.015,-1.0,0.0,1.015
224707,5.581,5.589,1.015,1.0,0.0,-1.015
225708,5.59,5.589,1.015,-1.0,0.0,1.015
226709,5.578,5.589,1.015,1.0,0.0,-1.015
227709,5.586,5.589,1.02,-1.0,0.0,1.015
228710,5.595,5.589,1.02,-1.0,0.0,1.02
229710,5.583,5.589,1.02,1.0,0.0,-1.02
230711,5.593,5.589,1.02,-1.0,0.0,1.02
231711,5.584,5.589,1.02,1.0,0.0,-1.02
232712,5.596,5.589,1.02,-1.0,0.0,1.02
233713,5.586,5.589,1.02,1.0,0.0,-1.02
234713,5.596,5.589,1.02,-1.0,0.0,1.02
235714,5.584,5.589,1.02,1.0,0.0,-1.02
236714,5.592,5.589,1.02,-1.0,0.0,1.02
237715,5.58,5.589,1.02,1.0,0.0,-1.02
238715,5.592,5.589,1.02,-1.0,0.0,1.02
239716,5.581,5.589,1.02,1.0,0.0,-1.02
240717,5.589,5.589,1.02,-1.0,0.0,1.02
241717,5.59,5.589,1.02,0.0,0.0,0.0
242718,5.58,5.589,1.02,1.0,0.0,-1.02
243719,5.592,5.589,1.02,-1.0,0.0,1.02
244719,5.582,5.589,1.02,1.0,0.0,-1.02
245720,5.591,5.589,1.02,-1.0,0.0,1.02
246720,5.578,5.589,1.02,1.0,0.0,-1.02
247721,5.588,5.589,1.025,-1.0,0.0,1.02
248721,5.6,5.589,1.025,-1.0,0.0,1.025
249722,5.589,5.589,1.03,1.0,0.0,-1.025
250723,5.591,5.589,1.03,0.0,0.0,0.0
251723,5.58,5.589,1.03,1.0,0.0,-1.03
252724,5.59,5.589,1.03,-1.0,0.0,1.03
253724,5.579,5.589,1.03,1.0,0.0,-1.03
254725,5.59,5.589,1.03,-1.0,0.0,1.03
255725,5.578,5.589,1.03,1.0,0.0,-1.03
256726,5.589,5.589,1.035,-1.0,0.0,1.03
257727,5.586,5.589,1.035,0.0,0.0,0.0
258727,5.594,5.589,1.035,-1.0,0.0,1.035
259728,5.584,5.589,1.035,1.0,0.0,-1.035
260728,5.594,5.589,1.035,-1.0,0.0,1.035
261729,5.584,5.589,1.035,1.0,0.0,-1.035
262730,5.593,5.589,1.035,-1.0,0.0,1.035
263730,5.581,5.589,1.035,1.0,0.0,-1.035
264731,5.588,5.589,1.035,-1.0,0.0,1.035
265731,5.599,5.589,1.035,-1.0,0.0,1.035
266732,5.588,5.589,1.04,1.0,0.0,-1.035
267733,5.598,5.589,1.04,-1.0,0.0,1.04
268733,5.586,5.589,1.04,1.0,0.0,-1.04
269734,5.597,5.589,1.04,-1.0,0.0,1.04
270734,5.588,5.589,1.04,1.0,0.0,-1.04
271735,5.596,5.589,1.04,-1.0,0.0,1.04
272735,5.585,5.589,1.04,1.0,0.0,-1.04
273736,5.595,5.589,1.04,-1.0,0.0,1.04
274737,5.585,5.589,1.04,1.0,0.0,-1.04
275737,5.597,5.589,1.04,-1.0,0.0,1.04
276738,5.585,5.589,1.04,1.0,0.0,-1.04
277738,5.593,5.589,1.04,-1.0,0.0,1.04
278739,5.582,5.589,1.04,1.0,0.0,-1.04
279739,5.591,5.589,1.04,-1.0,0.0,1.04
280740,5.582,5.589,1.04,1.0,0.0,-1.04
281740,5.594,5.589,1.04,-1.0,0.0,1.04
282741,5.585,5.589,1.04,1.0,0.0,-1.04
283742,5.596,5.589,1.04,-1.0,0.0,1.04
284742,5.583,5.589,1.04,1.0,0.0,-1.04
285743,5.594,5.589,1.04,-1.0,0.0,1.04
286743,5.585,5.589,1.04,1.0,0.0,-1.04
287744,5.594,5.589,1.04,-1.0,0.0,1.04
288744,5.583,5.589,1.04,1.0,0.0,-1.04
289745,5.591,5.589,1.04,-1.0,0.0,1.04
290746,5.582,5.589,1.04,1.0,0.0,-1.04
291746,5.592,5.589,1.04,-1.0,0.0,1.04
292747,5.579,5.589,1.04,1.0,0.0,-1.04
293747,5.59,5.589,1.04,-1.0,0.0,1.04
294748,5.577,5.589,1.04,1.0,0.0,-1.04
295749,5.589,5.589,1.045,-1.0,0.0,1.04
296749,5.587,5.589,1.045,0.0,0.0,0.0
297750,5.598,5.589,1.045,-1.0,0.0,1.045
298750,5.589,5.589,1.045,1.0,0.0,-1.045
299751,5.587,5.589,1.045,0.0,0.0,0.0
300751,5.597,5.589,1.045,-1.0,0.0,1.045
301752,5.588,5.589,1.045,1.0,0.0,-1.045
302752,5.598,5.589,1.045,-1.0,0.0,1.045
303753,5.588,5.589,1.045,1.0,0.0,-1.045
304753,5.6,5.589,1.045,-1.0,0.0,1.045
305754,5.589,5.589,1.05,1.0,0.0,-1.045
306755,5.587,5.589,1.05,0.0,0.0,0.0
307755,5.597,5.589,1.05,-1.0,0.0,1.05
308756,5.585,5.589,1.05,1.0,0.0,-1.05
309756,5.597,5.589,1.05,-1.0,0.0,1.05
310757,5.584,5.589,1.05,1.0,0.0,-1.05
311757,5.593,5.589,1.05,-1.0,0.0,1.05
312758,5.582,5.589,1.05,1.0,0.0,-1.05
313758,5.591,5.589,1.05,-1.0,0.0,1.05
314759,5.581,5.589,1.05,1.0,0.0,-1.05
315760,5.589,5.589,1.05,-1.0,0.0,1.05
316760,5.59,5.589,1.05,0.0,0.0,0.0
317761,5.579,5.589,1.05,1.0,0.0,-1.05
318761,5.589,5.589,1.05,-1.0,0.0,1.05
319762,5.589,5.589,1.05,0.0,0.0,0.0
320762,5.587,5.589,1.05,0.0,0.0,0.0
321763,5.599,5.589,1.05,-1.0,0.0,1.05
322763,5.586,5.589,1.055,1.0,0.0,-1.05
323764,5.598,5.589,1.055,-1.0,0.0,1.055
324765,5.587,5.589,1.055,1.0,0.0,-1.055
325765,5.598,5.589,1.055,-1.0,0.0,1.055
326766,5.588,5.589,1.055,1.0,0.0,-1.055
327766,5.599,5.589,1.055,-1.0,0.0,1.055
328767,5.588,5.589,1.06,1.0,0.0,-1.055
329767,5.597,5.589,1.06,-1.0,0.0,1.06
330768,5.585,5.589,1.06,1.0,0.0,-1.06
331768,5.596,5.589,1.06,-1.0,0.0,1.06
332769,5.586,5.589,1.06,1.0,0.0,-1.06
333770,5.594,5.589,1.06,-1.0,0.0,1.06
334770,5.582,5.589,1.06,1.0,0.0,-1.06
335771,5.593,5.589,1.06,-1.0,0.0,1.06
336771,5.581,5.589,1.06,1.0,0.0,-1.06
337772,5.593,5.589,1.06,-1.0,0.0,1.06
338772,5.584,5.589,1.06,1.0,0.0,-1.06
339773,5.596,5.589,1.06,-1.0,0.0,1.06
340773,5.586,5.589,1.06,1.0,0.0,-1.06
341774,5.594,5.589,1.06,-1.0,0.0,1.06
342775,5.584,5.589,1.06,1.0,0.0,-1.06
343775,5.593,5.589,1.06,-1.0,0.0,1.06
344776,5.58,5.589,1.06,1.0,0.0,-1.06
345776,5.59,5.589,1.06,-1.0,0.0,1.06
346777,5.58,5.589,1.06,1.0,0.0,-1.06
347777,5.59,5.589,1.06,-1.0,0.0,1.06
348778,5.578,5.589,1.06,1.0,0.0,-1.06
349779,5.587,5.589,1.065,-1.0,0.0,1.06
350779,5.595,5.589,1.065,-1.0,0.0,1.065
351780,5.582,5.589,1.065,1.0,0.0,-1.065
352780,5.591,5.589,1.065,-1.0,0.0,1.065
353781,5.582,5.589,1.065,1.0,0.0,-1.065
354781,5.59,5.589,1.065,-1.0,0.0,1.065
355782,5.578,5.589,1.065,1.0,0.0,-1.065
356782,5.59,5.589,1.07,-1.0,0.0,1.065
357783,5.577,5.589,1.07,1.0,0.0,-1.07
358784,5.59,5.589,1.075,-1.0,0.0,1.07
359784,5.579,5.589,1.075,1.0,0.0,-1.075
360785,5.587,5.589,1.075,-1.0,0.0,1.075
361785,5.599,5.589,1.075,-1.0,0.0,1.075
362786,5.586,5.589,1.08,1.0,0.0,-1.075
363787,5.598,5.589,1.08,-1.0,0.0,1.08
364787,5.585,5.589,1.08,1.0,0.0,-1.08
365788,5.597,5.589,1.08,-1.0,0.0,1.08
366788,5.588,5.589,1.08,1.0,0.0,-1.08
367789,5.599,5.589,1.08,-1.0,0.0,1.08
368789,5.585,5.589,1.085,1.0,0.0,-1.08
369790,5.595,5.589,1.085,-1.0,0.0,1.085
370791,5.586,5.589,1.085,1.0,0.0,-1.085
371791,5.597,5.589,1.085,-1.0,0.0,1.085
372792,5.584,5.589,1.085,1.0,0.0,-1.085
373792,5.595,5.589,1.085,-1.0,0.0,1.085
374793,5.584,5.589,1.085,1.0,0.0,-1.085
375793,5.596,5.589,1.085,-1.0,0.0,1.085
376794,5.583,5.589,1.085,1.0,0.0,-1.085
377794,5.592,5.589,1.085,-1.0,0.0,1.085
378795,5.579,5.589,1.085,1.0,0.0,-1.085
379795,5.59,5.589,1.085,-1.0,0.0,1.085
380796,5.581,5.589,1.085,1.0,0.0,-1.085
381797,5.591,5.589,1.085,-1.0,0.0,1.085
382797,5.581,5.589,1.085,1.0,0.0,-1.085
383798,5.593,5.589,1.085,-1.0,0.0,1.085
384798,5.584,5.589,1.085,1.0,0.0,-1.085
385799,5.593,5.589,1.085,-1.0,0.0,1.085
386799,5.581,5.589,1.085,1.0,0.0,-1.085
387800,5.59,5.589,1.085,-1.0,0.0,1.085
388800,5.579,5.589,1.085,1.0,0.0,-1.085
389801,5.591,5.589,1.085,-1.0,0.0,1.085
390802,5.582,5.589,1.085,1.0,0.0,-1.085
391802,5.593,5.589,1.085,-1.0,0.0,1.085
392803,5.582,5.589,1.085,1.0,0.0,-1.085
393803,5.59,5.589,1.085,-1.0,0.0,1.085
394804,5.579,5.589,1.085,1.0,0.0,-1.085
395804,5.588,5.589,1.085,-1.0,0.0,1.085
396805,5.597,5.589,1.085,-1.0,0.0,1.085
397805,5.587,5.589,1.085,1.0,0.0,-1.085
399050,5.596,5.589,1.085,-1.0,0.0,1.085
400051,5.587,5.589,1.085,1.0,0.0,-1.085
401051,5.598,5.589,1.085,-1.0,0.0,1.085
402052,5.589,5.589,1.085,1.0,0.0,-1.085
403053,5.589,5.589,1.085,0.0,0.0,0.0
404053,5.587,5.589,1.085,0.0,0.0,0.0
405054,5.597,5.589,1.085,-1.0,0.0,1.085
406054,5.584,5.589,1.085,1.0,0.0,-1.085
407055,5.594,5.589,1.085,-1.0,0.0,1.085
408055,5.582,5.589,1.085,1.0,0.0,-1.085
409056,5.59,5.589,1.085,-1.0,0.0,1.085
410056,5.577,5.589,1.085,1.0,0.0,-1.085
411057,5.586,5.589,1.09,-1.0,0.0,1.085
412058,5.595,5.589,1.09,-1.0,0.0,1.09
413058,5.582,5.589,1.09,1.0,0.0,-1.09
414059,5.591,5.589,1.09,-1.0,0.0,1.09
415059,5.581,5.589,1.09,1.0,0.0,-1.09
416060,5.593,5.589,1.09,-1.0,0.0,1.09
417060,5.58,5.589,1.09,1.0,0.0,-1.09
418061,5.592,5.589,1.09,-1.0,0.0,1.09
419062,5.579,5.589,1.09,1.0,0.0,-1.09
420062,5.588,5.589,1.09,-1.0,0.0,1.09
421063,5.6,5.589,1.09,-1.0,0.0,1.09
422064,5.591,5.589,1.095,1.0,0.0,-1.09
423064,5.581,5.589,1.095,1.0,0.0,-1.095
424065,5.589,5.589,1.095,-1.0,0.0,1.095
425065,5.589,5.589,1.095,0.0,0.0,0.0
426066,5.59,5.589,1.095,0.0,0.0,0.0
427066,5.579,5.589,1.095,1.0,0.0,-1.095
428067,5.588,5.589,1.095,-1.0,0.0,1.095
429068,5.601,5.589,1.095,-1.0,0.0,1.095
430068,5.587,5.589,1.1,1.0,0.0,-1.095
431069,5.596,5.589,1.1,-1.0,0.0,1.1
432069,5.584,5.589,1.1,1.0,0.0,-1.1
433070,5.592,5.589,1.1,-1.0,0.0,1.1
434070,5.582,5.589,1.1,1.0,0.0,-1.1
435071,5.591,5.589,1.1,-1.0,0.0,1.1
436072,5.581,5.589,1.1,1.0,0.0,-1.1
437072,5.59,5.589,1.1,-1.0,0.0,1.1
438073,5.576,5.589,1.1,1.0,0.0,-1.1
439073,5.585,5.589,1.105,-1.0,0.0,1.1
440074,5.597,5.589,1.105,-1.0,0.0,1.105
441074,5.585,5.589,1.105,1.0,0.0,-1.105
442075,5.596,5.589,1.105,-1.0,0.0,1.105
443076,5.584,5.589,1.105,1.0,0.0,-1.105
444076,5.594,5.589,1.105,-1.0,0.0,1.105
445077,5.583,5.589,1.105,1.0,0.0,-1.105
446077,5.592,5.589,1.105,-1.0,0.0,1.105
447078,5.582,5.589,1.105,1.0,0.0,-1.105
448078,5.594,5.589,1.105,-1.0,0.0,1.105
449079,5.585,5.589,1.105,1.0,0.0,-1.105
450079,5.595,5.589,1.105,-1.0,0.0,1.105
451080,5.586,5.589,1.105,1.0,0.0,-1.105
452081,5.598,5.589,1.105,-1.0,0.0,1.105
453081,5.589,5.589,1.105,1.0,0.0,-1.105
454082,5.589,5.589,1.105,0.0,0.0,0.0
455082,5.589,5.589,1.105,0.0,0.0,0.0
456083,5.589,5.589,1.105,0.0,0.0,0.0
457083,5.59,5.589,1.105,0.0,0.0,0.0
458084,5.578,5.589,1.105,1.0,0.0,-1.105
459084,5.588,5.589,1.11,-1.0,0.0,1.105
460085,5.599,5.589,1.11,-1.0,0.0,1.11
461086,5.588,5.589,1.115,1.0,0.0,-1.11
462086,5.597,5.589,1.115,-1.0,0.0,1.115
463087,5.586,5.589,1.115,1.0,0.0,-1.115
464087,5.594,5.589,1.115,-1.0,0.0,1.115
465088,5.58,5.589,1.115,1.0,0.0,-1.115
466088,5.59,5.589,1.115,-1.0,0.0,1.115
467089,5.581,5.589,1.115,1.0,0.0,-1.115
468089,5.59,5.589,1.115,-1.0,0.0,1.115
469090,5.577,5.589,1.115,1.0,0.0,-1.115
470090,5.59,5.589,1.12,-1.0,0.0,1.115
471091,5.579,5.589,1.12,1.0,0.0,-1.12
472092,5.588,5.589,1.12,-1.0,0.0,1.12
473092,5.601,5.589,1.12,-1.0,0.0,1.12
474093,5.589,5.589,1.125,1.0,0.0,-1.12
475093,5.589,5.589,1.125,0.0,0.0,0.0
476094,5.586,5.589,1.125,0.0,0.0,0.0
477094,5.598,5.589,1.125,-1.0,0.0,1.125
478095,5.585,5.589,1.125,1.0,0.0,-1.125
479096,5.593,5.589,1.125,-1.0,0.0,1.125
480096,5.58,5.589,1.125,1.0,0.0,-1.125
481097,5.592,5.589,1.125,-1.0,0.0,1.125
482097,5.58,5.589,1.125,1.0,0.0,-1.125
483098,5.588,5.589,1.125,-1.0,0.0,1.125
484098,5.598,5.589,1.125,-1.0,0.0,1.125
485099,5.587,5.589,1.125,1.0,0.0,-1.125
486100,5.599,5.589,1.125,-1.0,0.0,1.125
487100,5.589,5.589,1.13,1.0,0.0,-1.125
488101,5.586,5.589,1.13,0.0,0.0,0.0
489101,5.597,5.589,1.13,-1.0,0.0,1.13
